feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Clostridiales.bacterium.KLE1615	NAFLD	Negative	-0.0133028338921893	0.00280853820199237	35	14	4.00065172862023e-05	0.0211234411271148
Fusicatenibacter.saccharivorans	NAFLD	Negative	-0.0582206207862121	0.0148530372737445	35	35	0.000422252839572995	0.111474749647271
Bacteroides.stercoris	NAFLD	Negative	0.0699003515069164	0.0207635213639087	35	21	0.00194609832766368	0.171256652834404
Blautia.glucerasea	NAFLD	Negative	-0.0303799758173506	0.00863236307250711	35	25	0.00128583236012212	0.171256652834404
Lachnoclostridium.sp..210928.DFI.6.3	NAFLD	Negative	-0.0312489693124864	0.00924763506591909	35	24	0.00188102351370543	0.171256652834404
X.Ruminococcus..torques	NAFLD	Negative	-0.085281207578602	0.0249518649225533	35	35	0.00169443115813705	0.171256652834404
Bifidobacterium.adolescentis	NAFLD	Negative	-0.0895581737807808	0.0319298547170338	35	31	0.00837335452392361	0.254661346717755
Blautia.sp..MSK.20.9	NAFLD	Negative	-0.0763925318020793	0.0272741624383231	35	34	0.00845582841783162	0.254661346717755
Christensenellaceae.bacterium.NSJ.63	NAFLD	Negative	0.00557689009421763	0.00185916515719323	35	10	0.00511138840455249	0.254661346717755
Clostridiales.bacterium.41.12.two.minus	NAFLD	Negative	-0.00814492479910038	0.0028298332353391	35	27	0.00696459716988597	0.254661346717755
Coprococcus.catus	NAFLD	Negative	-0.0239795926396136	0.00765002139316875	35	30	0.00360210691156927	0.254661346717755
Mediterraneibacter.faecis	NAFLD	Negative	-0.0271953255067359	0.00891226722663113	35	29	0.00447238314661982	0.254661346717755
Phocaeicola.vulgatus	NAFLD	Negative	0.110773492767248	0.0380750142192447	35	35	0.00643729743875174	0.254661346717755
Prevotella.corporis	NAFLD	Negative	0.00793877876049546	0.0027940436402194	35	9	0.00764273370171056	0.254661346717755
Ralstonia.insidiosa	NAFLD	Negative	-0.0122978444098752	0.004407300530135	35	10	0.00868163681992346	0.254661346717755
Streptococcus.sanguinis	NAFLD	Negative	-0.00313307979141568	0.001062564554926	35	6	0.00582555566525967	0.254661346717755
