feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Dysosmobacter	Group	Negative	0.0290837185508592	0.006290940612076	35	27	5.57570160936931e-05	0.0156119645062341
Fusicatenibacter	Group	Negative	-0.0899935784076002	0.0211795089865629	35	35	0.000165045117819282	0.0231063164946995
Phocaeicola	Group	Negative	0.122669493571657	0.0334124156382676	35	35	0.000846129697478011	0.0789721050979477
Bacteroides	Group	Negative	0.150470782963974	0.0445251769502745	35	35	0.00187938732450488	0.131557112715342
Anaerobutyricum	Group	Negative	-0.0636616225458928	0.0196803653989396	35	35	0.00276652728610645	0.132008505866185
Parabacteroides	Group	Negative	0.0548061609849914	0.0169868830853566	35	33	0.00282875369713254	0.132008505866185
Actinomyces	Group	Negative	-0.00802199239000986	0.00268642786950478	35	15	0.00529242952937194	0.148124245117454
Blautia	Group	Negative	-0.134079134240266	0.0435420416013206	35	35	0.00416067893812803	0.148124245117454
Eubacteriales.unclassified	Group	Negative	-0.0395688380507	0.0130448938868266	35	32	0.00468746385194835	0.148124245117454
Saccharibacteria.unclassified	Group	Negative	-0.00769533285032712	0.00254546397655479	35	18	0.00481156455594044	0.148124245117454
Streptococcus	Group	Negative	-0.0380020715831151	0.0128862869672518	35	34	0.00581916677247142	0.148124245117454
Dorea	Group	Negative	-0.0560304791213027	0.0196223441652614	35	35	0.00737632238921533	0.172114189081691
GGB9699	Group	Negative	0.0311289479933665	0.0111074607309003	35	19	0.00842185992972642	0.181393906178723
Bifidobacterium	Group	Negative	-0.113476594255497	0.0412046839764836	35	34	0.00950159868368783	0.190031973673757
Dielma	Group	Negative	0.00583919603589723	0.00221511339936495	35	14	0.0126831925709004	0.236752927990141
GGB9491	Group	Negative	0.00981367412948902	0.00382325602657712	35	20	0.0149851403333946	0.256849765337817
Ralstonia	Group	Negative	-0.00793241153730246	0.0031105565155459	35	10	0.0155944500383674	0.256849765337817
Flavonifractor	Group	Negative	0.0313668475995508	0.0126422735703793	35	33	0.0183671378278427	0.257139929589798
Odoribacter	Group	Negative	0.0203635802678891	0.00809552479257074	35	21	0.0169376522947774	0.257139929589798
Romboutsia	Group	Negative	-0.0463634245860289	0.0185605994149823	35	33	0.0176521067826733	0.257139929589798
Diplocloster	Group	Negative	0.00231846801735952	0.000950038506322622	35	10	0.0202066227837912	0.261948638268685
Guopingia	Group	Negative	0.00657049385404512	0.00272250351981495	35	13	0.0215172095720706	0.261948638268685
Phascolarctobacterium	Group	Negative	0.0380109817408177	0.0156686718053189	35	20	0.0208999272836269	0.261948638268685
Alistipes	Group	Negative	0.0558083349612318	0.0246438881935315	35	32	0.0302313752572912	0.290825610625349
Butyricimonas	Group	Negative	0.0132097672197959	0.00562269968321836	35	9	0.0249413607027518	0.290825610625349
Lachnoclostridium	Group	Negative	0.0203863093676821	0.00891487981273063	35	29	0.0287575221543008	0.290825610625349
Lawsonibacter	Group	Negative	0.00781884189387484	0.00347759964417633	35	21	0.031353566658402	0.290825610625349
