# git tag version 3.1.0 |  motus version 3.1.0 | map_tax 3.1.0 | gene database: nr3.1.0 | calc_mgc 3.1.0 -y insert.scaled_counts -l 75 | calc_motu 3.1.0 -k mOTU -C no_CAMI -g 3 -c -p | taxonomy: ref_mOTU_3.1.0 meta_mOTU_3.1.0
# call: python /nfs3_ib/nfs-ip34/home/def-ilafores/programs/motu-profiler_env/bin/motus profile -f /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/PD/preproc/SRR19064869/SRR19064869_paired_1.fastq -r /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/PD/preproc/SRR19064869/SRR19064869_paired_2.fastq -s /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/PD/preproc/SRR19064869/SRR19064869_unmatched_1.fastq -s /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/PD/preproc/SRR19064869/SRR19064869_unmatched_2.fastq -n SRR19064869 -t 24 -c -p -k mOTU -q
#mOTU	consensus_taxonomy	NCBI_tax_id	SRR19064869
ref_mOTU_v31_00085	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella pneumoniae	2|1224|1236|91347|543|570|573	3
ref_mOTU_v31_00095	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia coli	2|1224|1236|91347|543|561|562	89
ref_mOTU_v31_00201	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas aeruginosa	2|1224|1236|72274|135621|286|287	2
ref_mOTU_v31_00318	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus faecalis	2|1239|91061|186826|81852|1350|1351	1
ref_mOTU_v31_00321	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus faecium	2|1239|91061|186826|81852|1350|1352	1
ref_mOTU_v31_00322	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus faecium	2|1239|91061|186826|81852|1350|1352	1
ref_mOTU_v31_00710	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus rhamnosus [Lactobacillus sp. HMSC17G08/Lactobacillus sp. HMSC072E07/Lactobacillus sp. HMSC068B07/Lactobacillus sp. HMSC064F12/Lactobacillus sp. HMSC077C11/Lactobacillus sp. HMSC078F07/Lactobacillus sp. HMSC066G01/Lactobacillus sp. HMSC061B07/Lactobacillus sp. HMSC073B09/Lactobacillus sp. HMSC075D02/Lactobacillus sp. HMSC056D05/Lactobacillus sp. HMSC073D04/Lactobacillus rhamnosus]	2|1239|91061|186826|33958|1578|47715	1
ref_mOTU_v31_00855	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides uniformis	2|976|200643|171549|815|816|820	878
ref_mOTU_v31_01015	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes timonensis	2|976|200643|171549|171550|239759|1465754	16
ref_mOTU_v31_01298	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus delbrueckii [Lactobacillus sp. HMSC08B12/Lactobacillus delbrueckii]	2|1239|91061|186826|33958|1578|1584	3
ref_mOTU_v31_01300	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus lactis	2|1239|91061|186826|1300|1357|1358	1
ref_mOTU_v31_01348	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus thermophilus [Streptococcus thermophilus CAG:236/Streptococcus thermophilus]	2|1239|91061|186826|1300|1301|1308	441
ref_mOTU_v31_01350	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus salivarius	2|1239|91061|186826|1300|1301|1304	2
ref_mOTU_v31_01406	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus casei/paracasei [Lactobacillus sp. HMSC25A02/Lactobacillus casei/Lactobacillus paracasei]	2|1239|91061|186826|33958|1578|NA	1
ref_mOTU_v31_01577	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides eggerthii	2|976|200643|171549|815|816|28111	1
ref_mOTU_v31_01579	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides stercoris	2|976|200643|171549|815|816|46506	244
ref_mOTU_v31_01657	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides thetaiotaomicron	2|976|200643|171549|815|816|818	29
ref_mOTU_v31_01679	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides goldsteinii [Parabacteroides sp. ASF519/Parabacteroides goldsteinii]	2|976|200643|171549|2005525|375288|328812	64
ref_mOTU_v31_01910	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Promicromonosporaceae|g__Isoptericola|s__Isoptericola variabilis [Actinomyces sp. HPA0247/Isoptericola variabilis]	2|201174|1760|85006|85017|254250|139208	1
ref_mOTU_v31_02135	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides massiliensis	2|976|200643|171549|815|816|204516	106
ref_mOTU_v31_02140	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides salyersiae	2|976|200643|171549|815|816|291644	43
ref_mOTU_v31_02151	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia producta	2|1239|186801|186802|186803|572511|33035	3
ref_mOTU_v31_02153	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia sp. YL58	2|1239|186801|186802|186803|572511|1796616	72
ref_mOTU_v31_02154	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia obeum/wexlerae [Ruminococcus sp. CAG:9/Blautia sp. Marseille-P2398/Ruminococcus sp. CAG:9-related_41_34/Blautia obeum/Blautia wexlerae/Ruminococcus sp. 5_1_39BFAA]	2|1239|186801|186802|186803|572511|NA	1
ref_mOTU_v31_02367	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides dorei/vulgatus [Bacteroidia bacterium UC5.1-2G11/Candidatus Gastranaerophilales bacterium HUM_8/Bacteroides dorei/Bacteroides sp. 3_1_33FAA/Bacteroides sp. 4_3_47FAA/Bacteroides sp. 9_1_42FAA/Bacteroides sp. 3_1_40A/Bacteroides vulgatus]	2|976|200643|171549|815|816|NA	314
ref_mOTU_v31_02620	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus avium [Enterococcus sp. HMSC05C03/Enterococcus sp. HMSC072H05/Enterococcus sp. HMSC064A12/Enterococcus avium]	2|1239|91061|186826|81852|1350|33945	18
ref_mOTU_v31_02698	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium dentium [Bifidobacterium sp. MSTE12/Bifidobacterium dentium]	2|201174|1760|85004|31953|1678|1689	1
ref_mOTU_v31_02700	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium pseudocatenulatum	2|201174|1760|85004|31953|1678|28026	1
