name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteroides eggerthii	76934	S	2699670	1278207	3977877	0.13977
Bacteroides uniformis	77091	S	1787286	1210565	2997851	0.10533
Bacteroides fragilis	76941	S	807581	741775	1549356	0.05444
Bacteroides sp900556215	77011	S	418122	312625	730747	0.02568
Bacteroides sp902362375	77021	S	397701	250604	648305	0.02278
Bacteroides finegoldii	76939	S	223635	227440	451075	0.01585
Bacteroides sp959606905	77084	S	151874	422945	574819	0.02020
Bacteroides rodentium	76974	S	121907	36983	158890	0.00558
Bacteroides muris	76961	S	93809	29263	123072	0.00432
Bacteroides ovatus	76966	S	59579	134530	194109	0.00682
Bacteroides sp947646015	77069	S	57927	197734	255661	0.00898
Bacteroides xylanisolvens	77092	S	46656	82893	129549	0.00455
Bacteroides sp947038155	77059	S	29844	67385	97229	0.00342
Bacteroides sp019412865	76987	S	28715	63961	92676	0.00326
Bacteroides ovatus_A	76967	S	27728	6302	34030	0.00120
Bacteroides intestinalis_A	76948	S	27066	15143	42209	0.00148
Bacteroides intestinigallinarum	76950	S	26997	17564	44561	0.00157
Bacteroides sp948436425	77070	S	21445	46302	67747	0.00238
Bacteroides fragilis_B	76942	S	20154	8941	29095	0.00102
Bacteroides stercoris	77086	S	15650	11733	27383	0.00096
Bacteroides stercoris_A	77087	S	15609	38062	53671	0.00189
Bacteroides luhongzhouii	76953	S	14190	3645	17835	0.00063
Bacteroides sp019415065	76988	S	14038	48715	62753	0.00220
Bacteroides zhangwenhongii	77093	S	13704	8544	22248	0.00078
Bacteroides sp905197435	77026	S	13561	1949	15510	0.00054
Bacteroides sp900759525	77015	S	13284	12201	25485	0.00090
Bacteroides sp900556625	77012	S	8765	26366	35131	0.00123
Bacteroides sp905215345	77030	S	8447	445	8892	0.00031
Bacteroides sp937890825	77036	S	7930	623	8553	0.00030
Bacteroides sp900765785	77018	S	7566	3289	10855	0.00038
Bacteroides sp900755095	77014	S	6788	24383	31171	0.00110
Bacteroides cellulosilyticus	76930	S	6675	3044	9719	0.00034
Bacteroides salyersiae	76975	S	6236	5420	11656	0.00041
Bacteroides intestinalis	76947	S	5703	9971	15674	0.00055
Bacteroides sp900557355	77013	S	4907	6646	11553	0.00041
Bacteroides sp900555635	77010	S	4815	1276	6091	0.00021
Bacteroides fluxus	76940	S	4443	761	5204	0.00018
Bacteroides stercorirosoris	77085	S	3227	1024	4251	0.00015
Bacteroides sp900552405	77008	S	3152	2069	5221	0.00018
Bacteroides acidifaciens	76924	S	3059	7341	10400	0.00037
Bacteroides caecimuris	76928	S	3032	4668	7700	0.00027
Bacteroides hominis	76946	S	2998	988	3986	0.00014
Bacteroides sp958445495	77081	S	2949	97	3046	0.00011
Bacteroides massiliensis_D	76957	S	2926	446	3372	0.00012
Bacteroides oleiciplenus	76965	S	2811	915	3726	0.00013
Bacteroides congonensis	76932	S	2761	1713	4474	0.00016
Bacteroides sp910578895	77032	S	2709	242	2951	0.00010
Bacteroides sp902472795	77023	S	2415	815	3230	0.00011
Bacteroides ndongoniae	76962	S	2360	1188	3548	0.00012
Bacteroides sp023458215	76995	S	2349	129	2478	0.00009
Bacteroides faecalis	76935	S	2304	933	3237	0.00011
Bacteroides sp900761785	77016	S	2194	1441	3635	0.00013
Bacteroides gallinarum	76943	S	2001	392	2393	0.00008
Bacteroides propionicigenes	76968	S	1928	651	2579	0.00009
Bacteroides sp014750685	76981	S	1851	297	2148	0.00008
Bacteroides sp947071285	77060	S	1832	665	2497	0.00009
Bacteroides helcogenes	76944	S	1620	44	1664	0.00006
Bacteroides caecimuris_A	76929	S	1529	1959	3488	0.00012
Bacteroides sp029057325	76997	S	1388	89	1477	0.00005
Bacteroides faecis	76937	S	1343	360	1703	0.00006
Bacteroides clarus	76931	S	1286	99	1385	0.00005
Bacteroides sp905207245	77029	S	1238	265	1503	0.00005
Bacteroides faecium	76938	S	1226	242	1468	0.00005
Bacteroides sp902491285	77024	S	1213	291	1504	0.00005
Bacteroides sp948847595	77071	S	906	1548	2454	0.00009
Bacteroides sp947632445	77068	S	840	30	870	0.00003
Bacteroides sp902493215	77025	S	781	62	843	0.00003
Bacteroides timonensis	77090	S	780	393	1173	0.00004
Bacteroides sp934716785	77035	S	774	48	822	0.00003
Bacteroides sp902388495	77022	S	765	25	790	0.00003
Bacteroides sp030151085	76998	S	704	17	721	0.00003
Bacteroides sp900766005	77019	S	703	176	879	0.00003
Bacteroides caccae	76927	S	689	1398	2087	0.00007
Bacteroides sp945607605	77052	S	679	9	688	0.00002
Bacteroides laotingensis	76952	S	643	72	715	0.00003
Bacteroides cutis	76933	S	426	68	494	0.00002
Bacteroides nordii	76964	S	424	99	523	0.00002
Bacteroides pyogenes_A	76972	S	415	158	573	0.00002
Bacteroides sp959029255	77083	S	380	6	386	0.00001
Bacteroides sp900553815	77009	S	333	40	373	0.00001
Bacteroides thetaiotaomicron	77088	S	310	971	1281	0.00005
Bacteroides sp905203765	77028	S	298	23	321	0.00001
Bacteroides sp028690125	76996	S	259	15	274	0.00001
Bacteroides sp958477465	77082	S	226	20	246	0.00001
Bacteroides thetaiotaomicron_A	77089	S	222	79	301	0.00001
Bacteroides sp949285075	77072	S	192	1	193	0.00001
Bacteroides heparinolyticus	76945	S	173	25	198	0.00001
Bacteroides sp030523205	76999	S	168	2	170	0.00001
Bacteroides pyogenes	76971	S	142	50	192	0.00001
Bacteroides sp900762525	77017	S	128	13	141	0.00000
Bacteroides sp910585845	77033	S	126	10	136	0.00000
Bacteroides faecichinchillae	76936	S	122	38	160	0.00001
Bacteroides bouchesdurhonensis	76926	S	120	60	180	0.00001
Bacteroides sp905215555	77031	S	101	10	111	0.00000
Bacteroides reticulotermitis	76973	S	84	2	86	0.00000
Bacteroides sp900547205	77007	S	78	0	78	0.00000
Bacteroides sp023336905	76993	S	78	13	91	0.00000
Bacteroides sp023426145	76994	S	59	0	59	0.00000
Bacteroides sp009929715	76980	S	56	9	65	0.00000
Bacteroides sp905201685	77027	S	50	22	72	0.00000
Bacteroides sp947176775	77067	S	26	3	29	0.00000
Bacteroides sp944322285	77047	S	26	3	29	0.00000
Bacteroides sp900766195	77020	S	19	1	20	0.00000
Bacteroides sp949288585	77073	S	14	0	14	0.00000
Bacteroides sp030843315	77000	S	12	1	13	0.00000
Bacteroides sp945641355	77053	S	9	0	9	0.00000
Bacteroides neonati	76963	S	7	1	8	0.00000
Bacteroides merdipullorum	76960	S	6	0	6	0.00000
Bacteroides sp944320635	77040	S	6	0	6	0.00000
Bacteroides sp017471925	76982	S	5	0	5	0.00000
Bacteroides sp944322345	77049	S	4	0	4	0.00000
Bacteroides sp021203515	76989	S	4	0	4	0.00000
Bacteroides sp949300425	77080	S	4	0	4	0.00000
Bacteroides zoogleoformans	77094	S	3	0	3	0.00000
Bacteroides sp944320945	77043	S	3	0	3	0.00000
Bacteroides sp031262385	77004	S	2	0	2	0.00000
Bacteroides pullicola	76969	S	2	0	2	0.00000
Bacteroides sp939791845	77037	S	2	0	2	0.00000
Bacteroides sp910586915	77034	S	2	0	2	0.00000
Bacteroides sp944319875	77038	S	1	0	1	0.00000
Bacteroides sp949296415	77078	S	1	0	1	0.00000
Bacteroides sp949289345	77076	S	1	0	1	0.00000
Bacteroides sp947074275	77064	S	1	0	1	0.00000
Bacteroides sp949288715	77074	S	1	0	1	0.00000
Bacteroides sp017621035	76984	S	1	0	1	0.00000
Phocaeicola dorei	77225	S	2314544	1751399	4065943	0.14286
