name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudomonas savastanoi	29438	S	3684	30907	34591	0.08703
Pseudomonas amygdali	47877	S	361	5627	5988	0.01507
Pseudomonas ficuserectae	53410	S	27	78	105	0.00026
Pseudomonas syringae	317	S	251	711	962	0.00242
Pseudomonas avellanae	46257	S	37	85	122	0.00031
Pseudomonas syringae group genomosp. 7	251699	S	19	855	874	0.00220
Pseudomonas tremae	200454	S	16	47	63	0.00016
Pseudomonas syringae group genomosp. 3	251701	S	15	1881	1896	0.00477
Pseudomonas coronafaciens	53409	S	13	19	32	0.00008
Pseudomonas viridiflava	33069	S	2	0	2	0.00001
Pseudomonas cerasi	1583341	S	42	221	263	0.00066
Pseudomonas sp. FP597	2954096	S	2	0	2	0.00001
Pseudomonas sp. CP-1	2902622	S	2	27395	27397	0.06893
Pseudomonas sp. MPDS	2762896	S	1	13	14	0.00004
Pseudomonas luteola	47886	S	2	1	3	0.00001
Pseudomonas atacamensis	2565368	S	2	5	7	0.00002
Stutzerimonas stutzeri	316	S	1	2	3	0.00001
Xanthomonas albilineans	29447	S	6550	679	7229	0.01819
Stenotrophomonas maltophilia	40324	S	1889	11446	13335	0.03355
Xylella fastidiosa	2371	S	27	254	281	0.00071
Vibrio coralliilyticus	190893	S	241	85	326	0.00082
Escherichia coli	562	S	1	1024	1025	0.00258
Klebsiella pneumoniae	573	S	1	1088	1089	0.00274
Pantoea agglomerans	549	S	2	1	3	0.00001
Proteus mirabilis	584	S	1	34	35	0.00009
Aeromonas salmonicida	645	S	10	69	79	0.00020
Acinetobacter johnsonii	40214	S	5	40	45	0.00011
Acinetobacter sp. WCHAc010034	1879049	S	1	12	13	0.00003
Halomonas sp. JS92-SW72	2306583	S	8	1	9	0.00002
Haemophilus haemolyticus	726	S	1	1	2	0.00001
Mannheimia haemolytica	75985	S	1	395	396	0.00100
Francisella philomiragia	28110	S	1	0	1	0.00000
Shewanella pealeana	70864	S	1	0	1	0.00000
Acidovorax sp. BLS4	3273430	S	3235	2862	6097	0.01534
Candidatus Ichthyocystis hellenicum	1561003	S	40	0	40	0.00010
Ralstonia mannitolilytica	105219	S	2	4	6	0.00002
Robbsia andropogonis	28092	S	2	0	2	0.00001
Lautropia mirabilis	47671	S	1	0	1	0.00000
Caldimonas aquatica	376175	S	2	1	3	0.00001
Candidatus Liberibacter africanus	34020	S	1272	375	1647	0.00414
Agrobacterium pusense	648995	S	3	17	20	0.00005
Pararhizobium qamdonense	3031126	S	1	0	1	0.00000
Methylobacterium sp. WL1	2603276	S	61	19	80	0.00020
Methylobacterium fujisawaense	107400	S	5	60	65	0.00016
Methylobacterium flocculans	2984843	S	2	0	2	0.00001
Methylobacterium mesophilicum	39956	S	2	0	2	0.00001
Methylobacterium tardum	374432	S	2	2	4	0.00001
Methylobacterium radiodurans	2202828	S	1	0	1	0.00000
Sphingomonas sp. PAMC26645	2565555	S	4	3	7	0.00002
Sphingomonas sp. CV7422	3018036	S	1	1	2	0.00001
Sphingomonas aliaeris	2759526	S	4	3	7	0.00002
Sphingomonas taxi	1549858	S	3	2	5	0.00001
Sphingomonas melonis	152682	S	2	56	58	0.00015
Sphingomonas aerolata	185951	S	2	1	3	0.00001
Sphingomonas kaistensis	298708	S	1	0	1	0.00000
Sphingomonas insulae	424800	S	1	0	1	0.00000
Sphingobium sp. LB126	1983755	S	1	34	35	0.00009
Paracoccus marcusii	59779	S	5	7	12	0.00003
Paracoccus sanguinis	1545044	S	2	0	2	0.00001
