name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Protofrankia sp917627385	45450	S	5173	40229	45402	0.14554
Protofrankia californiensis	45447	S	2129	42369	44498	0.14264
Modestobacter lapidis	45556	S	55	12031	12086	0.03874
Geodermatophilus sp019799925	45525	S	2	409	411	0.00132
Geodermatophilus endophyticus_A	45507	S	1	180	181	0.00058
Lawsonella clevelandensis_A	46365	S	7	272	279	0.00089
Streptomyces malachitofuscus	49255	S	54	6036	6090	0.01952
Streptomyces ruber	49385	S	16	295	311	0.00100
Streptomyces griseoloalbus	49160	S	1	39	40	0.00013
Cutibacterium acnes	48418	S	43	26471	26514	0.08499
Cutibacterium namnetense	48422	S	1	17	18	0.00006
JAJTCL01 sp021323255	48456	S	1	26	27	0.00009
SYAN01 sp005787575	47913	S	24	87	111	0.00036
Arthrobacter_D sp002929355	45032	S	7	2295	2302	0.00738
Kocuria rosea	45136	S	1	66	67	0.00021
Kocuria rhizophila	45134	S	1	68	69	0.00022
Neomicrococcus lactis	45167	S	2	99	101	0.00032
Spirillospora cremea	50240	S	1	327	328	0.00105
Sphingobacterium bovisgrunnientis	90199	S	2198	39367	41565	0.13324
Saccharicrinis sediminis	79350	S	1	51	52	0.00017
Ancylomarina_A longa	79228	S	1	398	399	0.00128
Hymenobacter mucosus	85165	S	2	0	2	0.00001
Limosilactobacillus sp946579075	55642	S	250	109319	109569	0.35124
Limosilactobacillus fermentum	55598	S	1	154	155	0.00050
Staphylococcus capitis	57076	S	2	347	349	0.00112
Methylobacterium longum	118267	S	8	64	72	0.00023
Methylobacterium sp008039875	118308	S	5	51	56	0.00018
Methylobacterium sp008000895	118307	S	3	71	74	0.00024
Methylobacterium fujisawaense	118256	S	2	94	96	0.00031
Methylobacterium sp001423085	118297	S	1	14	15	0.00005
Methylobacterium sp022829605	118334	S	1	7	8	0.00003
Methylobacterium sp022829725	118337	S	1	8	9	0.00003
Lichenihabitans ramalinae	118236	S	2	15	17	0.00005
Mesorhizobium sp004020645	119593	S	20	147	167	0.00054
Mesorhizobium sp004017275	119587	S	1	19	20	0.00006
Sphingomonas phyllosphaerae_B	125081	S	1	22	23	0.00007
Sphingomonas sp022662305	125216	S	1	23	24	0.00008
Amaricoccus sp946221765	120979	S	1	15	16	0.00005
Pseudomonas_E sp002419965	138645	S	1	3	4	0.00001
Pseudomonas_E amygdali	138183	S	1	24	25	0.00008
Caballeronia sp029439455	126776	S	6	47	53	0.00017
Caballeronia brachyanthoides	126734	S	4	354	358	0.00115
QFNR01 sp003248485	130416	S	4	2829	2833	0.00908
Chitinimonas prasina	129779	S	1	101	102	0.00033
Xylella fastidiosa	141322	S	2	74	76	0.00024
Clostridium_L simiarum	59754	S	14	12488	12502	0.04008
Clostridium_A leptum	64444	S	2	1070	1072	0.00344
Maridesulfovibrio sp010470665	100468	S	4	3371	3375	0.01082
Gloeocapsopsis sp002749975	96499	S	2	5	7	0.00002
Aliterella sp905479905	96489	S	1	0	1	0.00000
