name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Methylobacterium sp022829385	118327	S	2911	29547	32458	0.17794
Methylobacterium sp022829365	118326	S	948	11694	12642	0.06931
Methylobacterium sp008039875	118308	S	255	3471	3726	0.02043
Methylobacterium sp022829585	118333	S	97	1091	1188	0.00651
Methylobacterium sp022829515	118331	S	36	464	500	0.00274
Methylobacterium sp017833295	118314	S	20	520	540	0.00296
Methylobacterium cerastii	118248	S	13	163	176	0.00096
Methylobacterium sp022829635	118335	S	12	177	189	0.00104
Methylobacterium sp022829545	118332	S	8	75	83	0.00046
Methylobacterium longum	118267	S	5	48	53	0.00029
Methylobacterium sp022829605	118334	S	4	40	44	0.00024
Methylobacterium sp001455965	118303	S	3	33	36	0.00020
Methylobacterium sp022829295	118324	S	2	21	23	0.00013
Methylobacterium sp028583545	118342	S	2	85	87	0.00048
Methylobacterium sp030700245	118343	S	2	39	41	0.00022
Methylobacterium sp000379105	118291	S	1	24	25	0.00014
Methylobacterium persicinum	118276	S	1	17	18	0.00010
Methylobacterium sp022829405	118328	S	1	14	15	0.00008
Methylobacterium tardum	118352	S	1	33	34	0.00019
Methylobacterium gnaphalii	118257	S	1	10	11	0.00006
Lichenihabitans flavocetrariae	118233	S	572	1004	1576	0.00864
Lichenihabitans minor	118234	S	16	161	177	0.00097
Lichenihabitans ramalinae	118236	S	6	58	64	0.00035
Lichenihabitans psoromatis	118235	S	2	12	14	0.00008
RH-AL1 sp901457705	118497	S	17	311	328	0.00180
RH-AL1 sp009765775	118495	S	10	78	88	0.00048
Roseiarcus sp030153205	118539	S	1	2	3	0.00002
Bradyrhizobium sp023101685	120607	S	4	180	184	0.00101
Bradyrhizobium sp018449695	120574	S	2	32	34	0.00019
Bradyrhizobium amphicarpaeae	120408	S	2	139	141	0.00077
Bradyrhizobium sp002831585	120534	S	1	329	330	0.00181
Bradyrhizobium sp000938255	120523	S	1	29	30	0.00016
Bradyrhizobium sp017305715	120563	S	1	37	38	0.00021
Bradyrhizobium manausense_D	120485	S	1	97	98	0.00054
Bradyrhizobium sp000244915	120510	S	1	79	80	0.00044
Bradyrhizobium sp009766005	120549	S	1	22	23	0.00013
Bradyrhizobium lablabi_A	120472	S	1	13	14	0.00008
SG-bin9 sp021732215	120824	S	3	106	109	0.00060
Azorhizobium doebereinerae	120376	S	2	90	92	0.00050
Blastochloris sulfoviridis	120400	S	1	31	32	0.00018
Mesorhizobium loti_E	119528	S	2	56	58	0.00032
Mesorhizobium sp024509055	119642	S	1	53	54	0.00030
Aureimonas_A glaciei	119229	S	1	8	9	0.00005
Pseudaminobacter alhagi	119875	S	1	9	10	0.00005
Lichenicoccus roseus	113922	S	2253	12199	14452	0.07923
Acidisoma sp009765865	113615	S	1528	4949	6477	0.03551
Acidisoma cellulosilyticum	113613	S	1	5	6	0.00003
Acidisoma sp019351895	113616	S	1	3	4	0.00002
Acidisoma sp030252425	113617	S	1	4	5	0.00003
CAHJXG01 sp937858325	113708	S	24	59	83	0.00046
CAHJXG01 sp025351925	113706	S	5	34	39	0.00021
Lichenicola cladoniae	113923	S	14	140	154	0.00084
Lichenicola sp937873225	113927	S	1	7	8	0.00004
Rhodopila sp903944925	114042	S	2	10	12	0.00007
Rhodopila globiformis	114014	S	1	5	6	0.00003
Rhodopila sp027311485	114029	S	1	35	36	0.00020
Rhodopila sp003506895	114018	S	1	34	35	0.00019
LMUY01 sp009765685	113921	S	9	112	121	0.00066
Gluconobacter_A thailandicus	113840	S	1	12	13	0.00007
BOG-908 sp937873095	113678	S	5	14	19	0.00010
BOG-908 sp003133065	113676	S	1	3	4	0.00002
DAICZL01 sp027311165	113772	S	2	30	32	0.00018
DAIDJM01 sp027451405	113773	S	2	14	16	0.00009
JANXTF01 sp025350425	113895	S	1	6	7	0.00004
Acetobacter oeni	113562	S	1	10	11	0.00006
Acidocella sp029077775	113658	S	2	1	3	0.00002
