intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,match_filename,match_name,match_md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
665000,0.009127594158339738,0.22758384668035592,0.009127594158339738,0.009645822982468593,2.043609022556391,2.0,1.2236610533364325,signatures/b7ecc595ec342658297baf3ef97892fb.sig.gz,"GCF_001693435.1 Gilliamella apicola strain=wkB7, ASM169343v1",b7ecc595ec342658297baf3ef97892fb,0.22758384668035592,665000,0,72191000,/net/nfs-ip34//fast2/def-ilafores/Bee/preproc/SRR13256659/SRR13256659_unmatched_2.fastq,SRR13256659,4e71716916c4a44ffe1afb605460ce23,72856000,31,DNA,1000,72856,true,0.8594191816973408,0.9533725139018614,0.906395847799601,0.9533725139018614,1359,1359,140890
470000,0.0064510815855935,0.25895316804407714,0.0064510815855935,0.0060685641280431545,1.8191489361702127,2.0,0.9974730408285325,signatures/f59ca64888592749dd9800b8815e3700.sig.gz,"GCF_000967245.1 Lactobacillus mellis strain=Hon2, ASM96724v1",f59ca64888592749dd9800b8815e3700,0.25895316804407714,470000,1,71721000,/net/nfs-ip34//fast2/def-ilafores/Bee/preproc/SRR13256659/SRR13256659_unmatched_2.fastq,SRR13256659,4e71716916c4a44ffe1afb605460ce23,72856000,31,DNA,1000,72856,true,0.849851381990966,0.9573520079991296,0.9036016949950478,0.9573520079991296,855,2214,140890
353000,0.004845174041945756,0.1826176927056389,0.004845174041945756,0.004712896585989069,1.8810198300283285,2.0,1.3134764899653728,signatures/8f01bebff6bf4050b55aaf6ba8ad9ed1.sig.gz,GCF_026185255.2 Lactobacillus sp. IBH004 ASM2618525v2,8f01bebff6bf4050b55aaf6ba8ad9ed1,0.1826176927056389,353000,2,71368000,/net/nfs-ip34//fast2/def-ilafores/Bee/preproc/SRR13256659/SRR13256659_unmatched_2.fastq,SRR13256659,4e71716916c4a44ffe1afb605460ce23,72856000,31,DNA,1000,72856,true,0.8420396861503943,0.9466268131158879,0.8943332496331411,0.9466268131158879,664,2878,140890
582000,0.00798836060173493,0.1510824504836481,0.004502031404414187,0.004549648662076798,1.954268292682927,2.0,1.1266099921270438,signatures/428c4cbfe2a8f33e88efc43e0552947d.sig.gz,GCA_946481345.1 uncultured Gilliamella sp. SRR12181005_bin.3_metawrap_v1.3.0_MAG,428c4cbfe2a8f33e88efc43e0552947d,0.2680792261630585,328000,3,71040000,/net/nfs-ip34//fast2/def-ilafores/Bee/preproc/SRR13256659/SRR13256659_unmatched_2.fastq,SRR13256659,4e71716916c4a44ffe1afb605460ce23,72856000,31,DNA,1000,72856,true,0.8557311551352641,0.9584222251858762,0.9070766901605701,0.9584222251858762,641,3519,140890
344000,0.004721642692434391,0.1562338334195551,0.004145163061381355,0.003655333948470438,1.705298013245033,2.0,0.8854443326121597,signatures/d9f43113a71e4b5362d873c88a8f40d7.sig.gz,GCF_026428255.1 Lactobacillus helsingborgensis strain=IBH002 ASM2642825v1,d9f43113a71e4b5362d873c88a8f40d7,0.17796171753750648,302000,4,70738000,/net/nfs-ip34//fast2/def-ilafores/Bee/preproc/SRR13256659/SRR13256659_unmatched_2.fastq,SRR13256659,4e71716916c4a44ffe1afb605460ce23,72856000,31,DNA,1000,72856,true,0.8413384668878754,0.9458384975926512,0.8935884822402633,0.9458384975926512,515,4034,140890
200000,0.0027451411002525528,0.07420222991157248,0.0026490611617437138,0.002072538860103627,1.5129533678756477,1.0,0.5585770994802661,signatures/0367f82be9e690652477c4832f0d97d1.sig.gz,"GCF_000807275.1 Frischella perrara strain=PEB0191, ASM80727v1",0367f82be9e690652477c4832f0d97d1,0.07689350249903883,193000,5,70545000,/net/nfs-ip34//fast2/def-ilafores/Bee/preproc/SRR13256659/SRR13256659_unmatched_2.fastq,SRR13256659,4e71716916c4a44ffe1afb605460ce23,72856000,31,DNA,1000,72856,true,0.8267478114630377,0.9205787722976728,0.8736632918803553,0.9205787722976728,292,4326,140890
242000,0.003321620731305589,0.08065268065268065,0.0023745470517184584,0.0018667045212577187,1.5202312138728324,1.0,0.6765228625363408,signatures/07b78fc900477bc15f458de43b9cb756.sig.gz,"GCF_000970755.1 Lactobacillus kimbladii strain=Hma2, ASM97075v1",07b78fc900477bc15f458de43b9cb756,0.11282051282051282,173000,6,70372000,/net/nfs-ip34//fast2/def-ilafores/Bee/preproc/SRR13256659/SRR13256659_unmatched_2.fastq,SRR13256659,4e71716916c4a44ffe1afb605460ce23,72856000,31,DNA,1000,72856,true,0.8318471820747126,0.9320342527714873,0.8819407174231,0.9320342527714873,263,4589,140890
481000,0.00660206434610739,0.059576169532187126,0.002045130119688152,0.0019731705585918093,1.8657718120805369,2.0,0.9023289636648758,signatures/b02a1f6778984c5cef24f751ca51ccdd.sig.gz,GCA_946482005.1 uncultured Gilliamella sp. SRR12181053_bin.8_metawrap_v1.3.0_MAG,b02a1f6778984c5cef24f751ca51ccdd,0.19232307077169133,149000,7,70223000,/net/nfs-ip34//fast2/def-ilafores/Bee/preproc/SRR13256659/SRR13256659_unmatched_2.fastq,SRR13256659,4e71716916c4a44ffe1afb605460ce23,72856000,31,DNA,1000,72856,true,0.8504858429250374,0.94820936040639,0.8993476016657137,0.94820936040639,278,4867,140890
219000,0.0030059295047765457,0.04870848708487085,0.0018117931261666849,0.0014337426360990844,1.5303030303030303,1.0,0.6329272295213765,signatures/5fc6461ce9ffbe2a10b5350692462206.sig.gz,GCF_030758615.1 Gilliamella apis strain=ESL0172 ASM3075861v1,5fc6461ce9ffbe2a10b5350692462206,0.08081180811808118,132000,8,70091000,/net/nfs-ip34//fast2/def-ilafores/Bee/preproc/SRR13256659/SRR13256659_unmatched_2.fastq,SRR13256659,4e71716916c4a44ffe1afb605460ce23,72856000,31,DNA,1000,72856,true,0.8291717116987555,0.9220559026776471,0.8756138071882014,0.9220559026776471,202,5069,140890
430000,0.005902053365542989,0.03938299967180833,0.0016470846601515318,0.0014905245226772659,1.75,2.0,1.010362971081845,signatures/dd93b22669a7f08610fda429ba9f078a.sig.gz,"GCF_000599985.1 Gilliamella apicola strain=wkB1, ASM59998v1",dd93b22669a7f08610fda429ba9f078a,0.14112241549064652,120000,9,69971000,/net/nfs-ip34//fast2/def-ilafores/Bee/preproc/SRR13256659/SRR13256659_unmatched_2.fastq,SRR13256659,4e71716916c4a44ffe1afb605460ce23,72856000,31,DNA,1000,72856,true,0.8474164206914117,0.9387881801240696,0.8931023004077406,0.9387881801240696,210,5279,140890
