name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Methylobacterium sp022829365	118326	S	8644	61191	69835	0.03212
Methylobacterium sp022829585	118333	S	6461	42636	49097	0.02258
Methylobacterium sp022829385	118327	S	668	4180	4848	0.00223
Methylobacterium sp008039875	118308	S	480	3992	4472	0.00206
Methylobacterium sp022829515	118331	S	181	1405	1586	0.00073
Methylobacterium sp022829635	118335	S	119	959	1078	0.00050
Methylobacterium sp010692745	118311	S	72	414	486	0.00022
Methylobacterium cerastii	118248	S	70	540	610	0.00028
Methylobacterium sp022829545	118332	S	66	393	459	0.00021
Methylobacterium sp001455965	118303	S	52	343	395	0.00018
Methylobacterium sp017833295	118314	S	50	635	685	0.00032
Methylobacterium sp022829295	118324	S	43	262	305	0.00014
Methylobacterium sp008000895	118307	S	29	377	406	0.00019
Methylobacterium sp022829725	118337	S	28	182	210	0.00010
Methylobacterium mesophilicum	118269	S	27	768	795	0.00037
Methylobacterium sp001422985	118296	S	26	160	186	0.00009
Methylobacterium brachiatum	118245	S	25	319	344	0.00016
Methylobacterium pseudosasicola	118282	S	24	155	179	0.00008
Methylobacterium sp022702195	118322	S	22	52	74	0.00003
Methylobacterium sp022829605	118334	S	19	109	128	0.00006
Methylobacterium sp022829465	118330	S	18	114	132	0.00006
Methylobacterium longum	118267	S	16	91	107	0.00005
Methylobacterium trifolii	118358	S	14	187	201	0.00009
Methylobacterium sp022829405	118328	S	13	101	114	0.00005
Methylobacterium mesophilicum_A	118270	S	13	93	106	0.00005
Methylobacterium persicinum	118276	S	11	143	154	0.00007
Methylobacterium sp022829685	118336	S	10	68	78	0.00004
Methylobacterium sp028583545	118342	S	10	201	211	0.00010
Methylobacterium sp030700245	118343	S	10	80	90	0.00004
Methylobacterium sp009806555	118310	S	10	221	231	0.00011
Methylobacterium sp900103195	118345	S	10	78	88	0.00004
Methylobacterium aerolatum	118240	S	9	52	61	0.00003
Methylobacterium sp030700285	118344	S	9	68	77	0.00004
Methylobacterium sp019745455	118316	S	7	272	279	0.00013
Methylobacterium sp020662345	118318	S	7	72	79	0.00004
Methylobacterium tardum	118352	S	6	106	112	0.00005
Methylobacterium adhaesivum	118239	S	6	39	45	0.00002
Methylobacterium sp019216885	118315	S	5	67	72	0.00003
Methylobacterium sp022829285	118323	S	5	38	43	0.00002
Methylobacterium fujisawaense	118256	S	5	106	111	0.00005
Methylobacterium phyllostachyos	118277	S	5	32	37	0.00002
Methylobacterium sp001422885	118295	S	5	42	47	0.00002
Methylobacterium sp000372825	118290	S	5	52	57	0.00003
Methylobacterium sp900112625	118346	S	4	88	92	0.00004
Methylobacterium sp001424705	118301	S	4	31	35	0.00002
Methylobacterium zatmanii	118360	S	4	124	128	0.00006
Methylobacterium soli	118289	S	4	21	25	0.00001
Methylobacterium extorquens	118253	S	4	100	104	0.00005
Methylobacterium gnaphalii	118257	S	4	20	24	0.00001
Methylobacterium salsuginis	118287	S	3	24	27	0.00001
Methylobacterium oryzihabitans	118274	S	3	79	82	0.00004
Methylobacterium sp000519085	118292	S	3	32	35	0.00002
Methylobacterium sp001422375	118293	S	3	27	30	0.00001
Methylobacterium sp021117295	118319	S	3	90	93	0.00004
Methylobacterium thiocyanatum	118356	S	3	36	39	0.00002
Methylobacterium thuringiense	118357	S	2	15	17	0.00001
