name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
CAG-170 sp900545925	66563	S	84967	376147	461114	0.01298
CAG-170 sp000432135	66554	S	28897	125360	154257	0.00434
CAG-170 sp003516765	66559	S	6313	12878	19191	0.00054
CAG-170 sp002404795	66557	S	6121	14162	20283	0.00057
CAG-170 sp900549635	66565	S	5053	62852	67905	0.00191
CAG-170 sp937967235	66591	S	2665	16376	19041	0.00054
CAG-170 sp900553545	66566	S	1956	5021	6977	0.00020
CAG-170 sp934668295	66586	S	1587	2025	3612	0.00010
CAG-170 sp900555665	66567	S	1380	2379	3759	0.00011
CAG-170 sp000436735	66555	S	1083	1530	2613	0.00007
CAG-170 sp905214155	66571	S	1017	1625	2642	0.00007
CAG-170 sp934661135	66583	S	869	1236	2105	0.00006
CAG-170 sp934613505	66572	S	469	811	1280	0.00004
CAG-170 sp902796245	66569	S	426	960	1386	0.00004
CAG-170 sp934646185	66580	S	413	943	1356	0.00004
CAG-170 sp934631005	66576	S	369	137	506	0.00001
CAG-170 sp934655875	66581	S	345	323	668	0.00002
CAG-170 sp900751035	66568	S	332	881	1213	0.00003
CAG-170 sp934623545	66574	S	251	56	307	0.00001
CAG-170 sp934630555	66575	S	234	57	291	0.00001
CAG-170 sp934670025	66588	S	218	120	338	0.00001
CAG-170 sp900548625	66564	S	154	537	691	0.00002
CAG-170 sp934636305	66577	S	99	18	117	0.00000
CAG-170 sp902803075	66570	S	97	54	151	0.00000
CAG-170 sp016296635	66561	S	96	118	214	0.00001
CAG-170 sp016297855	66562	S	60	14	74	0.00000
CAG-170 sp934621665	66573	S	45	6	51	0.00000
CAG-170 sp934655935	66582	S	36	22	58	0.00000
CAG-170 sp934661735	66585	S	36	8	44	0.00000
CAG-170 sp934668605	66587	S	35	32	67	0.00000
CAG-170 sp002298695	66556	S	29	48	77	0.00000
CAG-170 sp937907715	66590	S	27	22	49	0.00000
CAG-170 sp002437575	66558	S	26	48	74	0.00000
CAG-170 sp934643765	66578	S	26	12	38	0.00000
CAG-170 sp934661715	66584	S	24	15	39	0.00000
CAG-170 sp934646005	66579	S	5	3	8	0.00000
CAG-170 sp004555655	66560	S	1	1	2	0.00000
Vescimonas cirricatena	67950	S	104867	1865315	1970182	0.05545
Vescimonas sp900547745	67987	S	18233	60248	78481	0.00221
Vescimonas sp000435555	67953	S	17545	64810	82355	0.00232
Vescimonas sp900552475	67993	S	7029	16074	23103	0.00065
Vescimonas sp900554275	67995	S	3701	7207	10908	0.00031
Vescimonas sp003487665	67958	S	3218	15517	18735	0.00053
Vescimonas fastidiosa	67952	S	3185	42547	45732	0.00129
Vescimonas sp900545585	67986	S	3123	17467	20590	0.00058
Vescimonas sp003539495	67959	S	2349	7297	9646	0.00027
Vescimonas coprocola	67951	S	2058	29679	31737	0.00089
Vescimonas sp000435975	67954	S	1718	8020	9738	0.00027
Vescimonas sp900551995	67992	S	1535	7625	9160	0.00026
Vescimonas sp900545495	67985	S	1430	7745	9175	0.00026
Vescimonas sp900757415	67999	S	884	5505	6389	0.00018
Vescimonas sp934589145	68009	S	678	3473	4151	0.00012
Vescimonas sp934591745	68013	S	515	1613	2128	0.00006
Vescimonas sp900548615	67988	S	325	1618	1943	0.00005
Vescimonas sp934597345	68016	S	283	1228	1511	0.00004
Vescimonas sp934561335	68003	S	275	911	1186	0.00003
Vescimonas sp900555735	67996	S	246	1054	1300	0.00004
Vescimonas sp900550585	67989	S	222	1436	1658	0.00005
Vescimonas sp004555205	67960	S	220	928	1148	0.00003
Vescimonas sp002438575	67957	S	218	426	644	0.00002
Vescimonas sp945877515	68024	S	200	932	1132	0.00003
Vescimonas sp900550615	67990	S	177	295	472	0.00001
Vescimonas sp934590325	68011	S	177	416	593	0.00002
Vescimonas sp934623575	68018	S	156	534	690	0.00002
Vescimonas sp934591815	68014	S	124	602	726	0.00002
Vescimonas sp900552725	67994	S	117	837	954	0.00003
Vescimonas sp934635545	68020	S	104	501	605	0.00002
Vescimonas sp900556015	67997	S	95	534	629	0.00002
Vescimonas sp934565655	68004	S	92	379	471	0.00001
Vescimonas sp900756715	67998	S	76	105	181	0.00001
Vescimonas sp004557655	67961	S	69	531	600	0.00002
Vescimonas sp934635515	68019	S	58	71	129	0.00000
Vescimonas sp945868085	68023	S	36	103	139	0.00000
Vescimonas sp934597585	68017	S	34	89	123	0.00000
Vescimonas sp015068325	67966	S	32	17	49	0.00000
Vescimonas sp934589835	68010	S	26	39	65	0.00000
Vescimonas sp934573935	68006	S	15	40	55	0.00000
Vescimonas sp900313295	67983	S	14	17	31	0.00000
Vescimonas sp900317425	67984	S	10	18	28	0.00000
Vescimonas sp937894515	68021	S	10	9	19	0.00000
Vescimonas sp934573945	68007	S	6	8	14	0.00000
Vescimonas sp900551355	67991	S	5	28	33	0.00000
Vescimonas sp902388735	68000	S	4	14	18	0.00000
Vescimonas sp934591705	68012	S	3	1	4	0.00000
Vescimonas sp945915065	68025	S	3	6	9	0.00000
Vescimonas sp934574095	68008	S	1	2	3	0.00000
CAG-103 sp000432375	66536	S	45969	593688	639657	0.01800
CAG-103 sp900543625	66544	S	5925	52473	58398	0.00164
CAG-103 sp905215475	66548	S	1152	9332	10484	0.00030
CAG-103 sp934589185	66549	S	1078	9706	10784	0.00030
CAG-103 sp900757655	66545	S	201	1366	1567	0.00004
CAG-103 sp934591895	66550	S	147	616	763	0.00002
CAG-103 sp018265835	66540	S	90	171	261	0.00001
CAG-103 sp900317855	66542	S	55	695	750	0.00002
Hominicoprocola fusiformis	67277	S	8196	276156	284352	0.00800
Hominicoprocola sp900317525	67291	S	4368	29693	34061	0.00096
Hominicoprocola sp934835795	67308	S	870	18383	19253	0.00054
Hominicoprocola sp900552015	67294	S	665	5393	6058	0.00017
Hominicoprocola sp900552375	67295	S	540	2972	3512	0.00010
Hominicoprocola sp003522105	67280	S	504	2709	3213	0.00009
Hominicoprocola sp900550165	67293	S	298	1653	1951	0.00005
Hominicoprocola sp900768135	67298	S	246	658	904	0.00003
Hominicoprocola sp934589665	67305	S	208	158	366	0.00001
Hominicoprocola sp937915075	67310	S	129	603	732	0.00002
Hominicoprocola sp900556145	67296	S	119	520	639	0.00002
Hominicoprocola sp934572445	67303	S	90	144	234	0.00001
Hominicoprocola sp900546295	67292	S	87	523	610	0.00002
Hominicoprocola sp934597535	67306	S	80	479	559	0.00002
Hominicoprocola sp934553255	67301	S	68	78	146	0.00000
Hominicoprocola sp937884915	67309	S	55	225	280	0.00001
Hominicoprocola sp002437735	67279	S	49	269	318	0.00001
Hominicoprocola sp934572465	67304	S	25	34	59	0.00000
Hominicoprocola sp934636865	67307	S	22	38	60	0.00000
Hominicoprocola sp900763705	67297	S	14	188	202	0.00001
Hominicoprocola sp902783035	67300	S	1	2	3	0.00000
Limivicinus sp003150355	67487	S	18707	70022	88729	0.00250
Limivicinus sp934572355	67590	S	415	1279	1694	0.00005
Limivicinus sp934590505	67594	S	259	352	611	0.00002
Limivicinus sp934565615	67587	S	170	383	553	0.00002
Limivicinus sp958427375	67620	S	152	29	181	0.00001
Limivicinus sp900546515	67549	S	115	222	337	0.00001
Limivicinus sp934572335	67589	S	87	31	118	0.00000
Limivicinus sp945917385	67601	S	74	43	117	0.00000
Limivicinus sp934591725	67595	S	73	92	165	0.00000
Limivicinus sp934573735	67591	S	66	96	162	0.00000
Limivicinus sp029010715	67531	S	42	11	53	0.00000
Limivicinus sp002350825	67482	S	32	68	100	0.00000
Limivicinus sp900549485	67551	S	29	28	57	0.00000
Limivicinus sp934589325	67593	S	23	27	50	0.00000
Limivicinus sp934573855	67592	S	22	17	39	0.00000
Limivicinus sp947167725	67614	S	16	16	32	0.00000
Limivicinus sp900549545	67552	S	12	27	39	0.00000
Limivicinus sp900547315	67550	S	12	43	55	0.00000
Limivicinus sp900549865	67554	S	8	7	15	0.00000
Limivicinus sp022782265	67524	S	7	26	33	0.00000
Limivicinus sp900754515	67555	S	5	4	9	0.00000
Limivicinus sp900549645	67553	S	4	14	18	0.00000
Limivicinus sp902783825	67568	S	3	1	4	0.00000
Limivicinus sp902789745	67573	S	2	7	9	0.00000
Limivicinus sp934572325	67588	S	1	0	1	0.00000
Limivicinus sp002431965	67484	S	1	0	1	0.00000
Limivicinus sp017395085	67489	S	1	4	5	0.00000
Dysosmobacter segnis	66683	S	4650	76962	81612	0.00230
Dysosmobacter faecalis	66680	S	3766	29042	32808	0.00092
Dysosmobacter sp004553545	66686	S	3570	8351	11921	0.00034
Dysosmobacter sp019417795	66707	S	3094	119770	122864	0.00346
Dysosmobacter welbionis	66813	S	3040	79534	82574	0.00232
Dysosmobacter sp900544615	66731	S	2475	8378	10853	0.00031
Dysosmobacter faecalis_A	66681	S	2270	8536	10806	0.00030
Dysosmobacter sp900550685	66735	S	1756	4457	6213	0.00017
Dysosmobacter sp900544105	66730	S	627	2357	2984	0.00008
Dysosmobacter sp934636905	66775	S	354	210	564	0.00002
Dysosmobacter sp026169195	66726	S	293	390	683	0.00002
Dysosmobacter sp934504065	66770	S	264	651	915	0.00003
Dysosmobacter sp900115635	66729	S	190	333	523	0.00001
Dysosmobacter sp900763685	66737	S	144	284	428	0.00001
Dysosmobacter sp944387015	66780	S	115	109	224	0.00001
Dysosmobacter sp934597465	66774	S	111	124	235	0.00001
Dysosmobacter sp934590165	66773	S	80	143	223	0.00001
Dysosmobacter sp004558115	66687	S	69	138	207	0.00001
Dysosmobacter sp934563745	66771	S	66	14	80	0.00000
Dysosmobacter sp947625655	66799	S	45	148	193	0.00001
Dysosmobacter sp934565855	66772	S	14	7	21	0.00000
Dysosmobacter sp947577075	66798	S	14	80	94	0.00000
Dysosmobacter sp910587705	66765	S	12	33	45	0.00000
Dysosmobacter sp958426425	66810	S	12	17	29	0.00000
Dysosmobacter sp022778785	66717	S	10	17	27	0.00000
Dysosmobacter sp900770295	66738	S	9	14	23	0.00000
Dysosmobacter excrementavium	66678	S	9	32	41	0.00000
