name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Sphingomonas sp000251145	125102	S	44207	86457	130664	0.06525
Sphingomonas sp022662475	125218	S	38473	83989	122462	0.06115
Sphingomonas sp000241485	125101	S	23852	67163	91015	0.04545
Sphingomonas glacialis_A	125043	S	12579	28736	41315	0.02063
Sphingomonas glacialis	125042	S	9785	41624	51409	0.02567
Sphingomonas aurantiaca	125009	S	5803	51953	57756	0.02884
Sphingomonas sp004216825	125161	S	5649	34364	40013	0.01998
Sphingomonas sp001421805	125119	S	4469	25989	30458	0.01521
Sphingomonas sp004341085	125164	S	732	10032	10764	0.00537
Sphingomonas sp001424005	125125	S	721	13227	13948	0.00696
Sphingomonas sp013374115	125177	S	690	3397	4087	0.00204
Sphingomonas sp004343105	125166	S	676	8046	8722	0.00436
Sphingomonas sp030433805	125258	S	628	8026	8654	0.00432
Sphingomonas sp004340945	125162	S	500	5378	5878	0.00294
Sphingomonas sp001421535	125114	S	500	2859	3359	0.00168
Sphingomonas sp001422045	125122	S	471	6153	6624	0.00331
Sphingomonas sp022662335	125217	S	465	1328	1793	0.00090
Sphingomonas sp004101245	125159	S	414	1686	2100	0.00105
Sphingomonas echinoides_A	125026	S	413	1125	1538	0.00077
Sphingomonas sp900115295	125270	S	349	1735	2084	0.00104
Sphingomonas sp013374095	125176	S	297	845	1142	0.00057
Sphingomonas sp003688595	125155	S	278	3449	3727	0.00186
Sphingomonas aerolata	125000	S	245	744	989	0.00049
Sphingomonas albertensis	125002	S	244	2011	2255	0.00113
Sphingomonas sp014892665	125188	S	240	3622	3862	0.00193
Sphingomonas sp004795835	125168	S	234	2669	2903	0.00145
Sphingomonas sp001421745	125116	S	233	3697	3930	0.00196
Sphingomonas sp942636505	125299	S	221	3678	3899	0.00195
Sphingomonas sp003688625	125156	S	221	3640	3861	0.00193
Sphingomonas sp001421415	125112	S	194	2495	2689	0.00134
Sphingomonas sp003355005	125153	S	179	10178	10357	0.00517
Sphingomonas echinoides	125025	S	179	7184	7363	0.00368
Sphingomonas sp903642285	125275	S	170	168	338	0.00017
Sphingomonas taxi_A	125308	S	168	3119	3287	0.00164
Sphingomonas sp022662305	125216	S	139	349	488	0.00024
Sphingomonas faeni_A	125032	S	134	1873	2007	0.00100
Sphingomonas sp004340965	125163	S	130	2599	2729	0.00136
Sphingomonas sp000797515	125108	S	128	6862	6990	0.00349
Sphingomonas faeni_C	125034	S	124	1113	1237	0.00062
Sphingomonas faeni_B	125033	S	123	949	1072	0.00054
Sphingomonas sp005502745	125170	S	123	7207	7330	0.00366
Sphingomonas sp025548555	125235	S	111	510	621	0.00031
Sphingomonas faeni	125031	S	109	1308	1417	0.00071
Sphingomonas sp024124765	125228	S	107	1262	1369	0.00068
Sphingomonas sp027489365	125244	S	104	67	171	0.00009
Sphingomonas ginsenosidivorax	125041	S	80	306	386	0.00019
Sphingomonas hylomeconis	125050	S	76	215	291	0.00015
Sphingomonas sp003050745	125151	S	74	965	1039	0.00052
Sphingomonas sp014841895	125186	S	72	1066	1138	0.00057
Sphingomonas metalli	125068	S	62	944	1006	0.00050
Sphingomonas panacis	125075	S	60	201	261	0.00013
Sphingomonas sp026540855	125241	S	57	166	223	0.00011
Sphingomonas sp025231525	125233	S	44	94	138	0.00007
Sphingomonas azotifigens	125010	S	39	189	228	0.00011
Sphingomonas sp021154945	125212	S	38	616	654	0.00033
Sphingomonas sp001421245	125110	S	38	223	261	0.00013
Sphingomonas psychrolutea	125090	S	37	50	87	0.00004
Sphingomonas insulae	125051	S	37	216	253	0.00013
Sphingomonas sp003610375	125154	S	36	729	765	0.00038
Sphingomonas sp014217605	125182	S	35	471	506	0.00025
Sphingomonas sp000632225	125105	S	30	129	159	0.00008
Sphingomonas sp022664395	125219	S	28	416	444	0.00022
Sphingomonas sp001423765	125123	S	27	86	113	0.00006
Sphingomonas sp025363195	125234	S	27	33	60	0.00003
Sphingomonas populi	125086	S	26	59	85	0.00004
Sphingomonas sp900103265	125267	S	26	63	89	0.00004
Sphingomonas japonica	125052	S	21	49	70	0.00003
Sphingomonas sp028823055	125250	S	18	1029	1047	0.00052
Sphingomonas sp018449795	125199	S	17	48	65	0.00003
Sphingomonas sp029911635	125254	S	17	77	94	0.00005
Sphingomonas sp916858675	125294	S	14	69	83	0.00004
Sphingomonas sp001423845	125124	S	13	26	39	0.00002
Sphingomonas sp018139225	125197	S	12	55	67	0.00003
Sphingomonas sp017304615	125192	S	12	158	170	0.00008
Sphingomonas sp001555965	125131	S	12	507	519	0.00026
Sphingomonas sp028292965	125248	S	11	19	30	0.00001
Sphingomonas sp000786205	125107	S	11	18	29	0.00001
Sphingomonas koreensis_A	125056	S	11	23	34	0.00002
Sphingomonas kyeonggiensis	125057	S	10	41	51	0.00003
