feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Bacteroidaceae	Group	Negative	0.329465417610498	0.0614310157907649	35	35	6.31605097065324e-06	0.00041054331309246
Marinifilaceae	Group	Negative	0.0411062979451644	0.00989368755346204	35	32	0.000216367865760874	0.0070319556372284
Lachnospiraceae	Group	Negative	-0.220913710061684	0.063333432236421	35	35	0.00140011675985117	0.0303358631301087
Tannerellaceae	Group	Negative	0.0649724512945265	0.0202968989371371	35	33	0.00302424335241748	0.0491439544767841
Streptococcaceae	Group	Negative	-0.0340808297388789	0.0110847646052754	35	34	0.00421220210924531	0.0547586274201891
Bifidobacteriaceae	Group	Negative	-0.0965199425269071	0.0344432875263314	35	33	0.00842690400173597	0.0912914600188063
Oscillospiraceae	Group	Negative	0.0637080363489361	0.0235683742980499	35	35	0.0107700445371272	0.100007556416181
Coriobacteriaceae	Group	Negative	-0.0552088062731631	0.0213543200765217	35	32	0.0143338600759267	0.116462613116905
Acidaminococcaceae	Group	Negative	0.0313691109317329	0.0128787110336324	35	20	0.0204275534060093	0.130642395358573
Nanosynbacteraceae	Group	Negative	-0.00296043378999733	0.00125230549552395	35	5	0.0241185960661981	0.130642395358573
Peptostreptococcaceae	Group	Negative	-0.0521153449277626	0.0219273277069242	35	35	0.0234217387410782	0.130642395358573
UBA1381	Group	Negative	-0.0190703141249556	0.00804886844717536	35	32	0.0238249166908293	0.130642395358573
Campylobacteraceae	Group	Negative	0.0036546583527443	0.00161393860788702	35	5	0.0302420276724959	0.15121013836248
Gemellaceae	Group	Negative	-0.00242739449420518	0.00109265718036118	35	4	0.0332859746959482	0.154542025374045
Barnesiellaceae	Group	Negative	0.0226216698874329	0.0111793617769528	35	14	0.0511799168776859	0.184816366502754
Desulfovibrionaceae	Group	Negative	0.0143567037715296	0.0070302731419151	35	22	0.04919726415673	0.184816366502754
Monoglobaceae	Group	Negative	0.0298435972470849	0.0147081824973276	35	19	0.0505838051045567	0.184816366502754
Rikenellaceae	Group	Negative	0.0497629647673267	0.0238946284008307	35	32	0.0451155412839021	0.184816366502754
GCA.900066905	Group	Negative	0.00284982823709483	0.00144226097258858	35	4	0.0565708762019833	0.193531944901522
Lactobacillaceae	Group	Negative	-0.0285646965838383	0.0155998143745093	35	18	0.0761287803022174	0.247418535982207
