name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptococcus salivarius_D	56177	S	209560	245537	455097	0.10222
Streptococcus salivarius	56176	S	76852	105066	181918	0.04086
Streptococcus sp001556435	56219	S	60542	71269	131811	0.02961
Streptococcus sp000187445	56205	S	13631	9853	23484	0.00527
Streptococcus sp003521145	56239	S	9607	4223	13830	0.00311
Streptococcus sp902463925	56297	S	8867	7056	15923	0.00358
Streptococcus parasanguinis_D	56122	S	8001	54477	62478	0.01403
Streptococcus vestibularis	56407	S	6274	5010	11284	0.00253
Streptococcus sp000187745	56206	S	4394	17859	22253	0.00500
Streptococcus oralis_BL	56056	S	4103	14456	18559	0.00417
Streptococcus sp001813675	56231	S	3833	27125	30958	0.00695
Streptococcus cristatus_D	55870	S	2924	8123	11047	0.00248
Streptococcus sp900766505	56291	S	2865	32711	35576	0.00799
Streptococcus intermedius	55935	S	2857	983	3840	0.00086
Streptococcus sp934229725	56360	S	2855	1188	4043	0.00091
Streptococcus parasanguinis_C	56121	S	2639	9038	11677	0.00262
Streptococcus parasanguinis	56118	S	2353	6716	9069	0.00204
Streptococcus sp000314795	56211	S	2326	3866	6192	0.00139
Streptococcus infantis_J	55930	S	2323	8508	10831	0.00243
Streptococcus parasanguinis_T	56137	S	2221	21338	23559	0.00529
Streptococcus sp000220065	56207	S	2211	388	2599	0.00058
Streptococcus mitis_BQ	55979	S	2179	6888	9067	0.00204
Streptococcus sp001813295	56230	S	2148	10800	12948	0.00291
Streptococcus thermophilus	56397	S	2053	1246	3299	0.00074
Streptococcus parasanguinis_S	56136	S	2040	15788	17828	0.00400
Streptococcus sp001813105	56229	S	1878	19474	21352	0.00480
Streptococcus parasanguinis_U	56138	S	1832	9769	11601	0.00261
Streptococcus parasanguinis_N	56131	S	1766	13416	15182	0.00341
Streptococcus sp001814775	56232	S	1569	2710	4279	0.00096
Streptococcus pseudopneumoniae_N	56165	S	1442	4002	5444	0.00122
Streptococcus parasanguinis_M	56130	S	1301	10078	11379	0.00256
Streptococcus caecimuris	55857	S	1256	11833	13089	0.00294
Streptococcus parasanguinis_Q	56134	S	1246	13454	14700	0.00330
Streptococcus oralis_I	56092	S	1144	4181	5325	0.00120
Streptococcus parasanguinis_R	56135	S	1059	9505	10564	0.00237
Streptococcus parasanguinis_F	56123	S	1057	10239	11296	0.00254
Streptococcus lactarius	55936	S	1039	828	1867	0.00042
Streptococcus sp934216185	56358	S	1009	2430	3439	0.00077
Streptococcus sp902480035	56300	S	1002	7111	8113	0.00182
Streptococcus sp902836505	56305	S	1002	1452	2454	0.00055
Streptococcus sp001811505	56228	S	1000	4114	5114	0.00115
Streptococcus parasanguinis_K	56128	S	995	3558	4553	0.00102
Streptococcus sp008727815	56245	S	930	7635	8565	0.00192
Streptococcus sp021341835	56267	S	922	3781	4703	0.00106
Streptococcus parasanguinis_P	56133	S	899	6019	6918	0.00155
Streptococcus sanguinis	56179	S	893	5026	5919	0.00133
Streptococcus xiaochunlingii	56411	S	890	2862	3752	0.00084
Streptococcus parasanguinis_J	56127	S	882	9187	10069	0.00226
Streptococcus sp902489265	56303	S	872	8054	8926	0.00200
Streptococcus vaginalis	56405	S	850	875	1725	0.00039
Streptococcus mitis_DB	56018	S	830	12178	13008	0.00292
Streptococcus sp902482895	56301	S	828	6618	7446	0.00167
Streptococcus parasanguinis_A	56119	S	806	4315	5121	0.00115
Streptococcus mitis_BW	55985	S	797	1704	2501	0.00056
Streptococcus sp024295625	56270	S	780	6957	7737	0.00174
Streptococcus infantis	55922	S	774	2708	3482	0.00078
Streptococcus mitis_BY	55987	S	771	5338	6109	0.00137
Streptococcus sp001578805	56220	S	769	113	882	0.00020
Streptococcus infantis_B	55923	S	767	1210	1977	0.00044
Streptococcus australis	55849	S	761	2243	3004	0.00067
Streptococcus sanguinis_H	56186	S	737	3447	4184	0.00094
Streptococcus parasanguinis_H	56125	S	721	915	1636	0.00037
Streptococcus parasanguinis_I	56126	S	707	6669	7376	0.00166
Streptococcus mitis_BL	55974	S	700	5738	6438	0.00145
Streptococcus parasanguinis_O	56132	S	678	5853	6531	0.00147
