# git tag version 3.1.0 |  motus version 3.1.0 | map_tax 3.1.0 | gene database: nr3.1.0 | calc_mgc 3.1.0 -y insert.scaled_counts -l 75 | calc_motu 3.1.0 -k mOTU -C no_CAMI -g 3 -c -p | taxonomy: ref_mOTU_3.1.0 meta_mOTU_3.1.0
# call: python /nfs3_ib/nfs-ip34/home/def-ilafores/programs/motu-profiler_env/bin/motus profile -f /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/Feces_RA/preproc/SRR5091477/SRR5091477_paired_1.fastq -r /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/Feces_RA/preproc/SRR5091477/SRR5091477_paired_2.fastq -s /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/Feces_RA/preproc/SRR5091477/SRR5091477_unmatched_1.fastq -s /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/Feces_RA/preproc/SRR5091477/SRR5091477_unmatched_2.fastq -n SRR5091477 -t 24 -c -p -k mOTU -q
#mOTU	consensus_taxonomy	NCBI_tax_id	SRR5091477
ref_mOTU_v31_00085	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella pneumoniae	2|1224|1236|91347|543|570|573	3
ref_mOTU_v31_00087	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Raoultella|s__ Raoultella sp. [Klebsiella oxytoca/Klebsiella pneumoniae/Raoultella ornithinolytica/Raoultella planticola/Raoultella sp. YJ]	2|1224|1236|91347|543|160674|NA	2
ref_mOTU_v31_00095	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia coli	2|1224|1236|91347|543|561|562	89
ref_mOTU_v31_00259	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter baumannii	2|1224|1236|72274|468|469|470	7
ref_mOTU_v31_00278	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus subtilis	2|1239|91061|1385|186817|1386|1423	2
ref_mOTU_v31_00310	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sp. [Streptococcus sp. I-G2/Streptococcus sp. I-P16]	2|1239|91061|186826|1300|1301|NA	1
ref_mOTU_v31_00719	k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella lenta [Eggerthella sp. 1_3_56FAA/Eggerthella lenta/Eggerthella sp. HGA1]	2|201174|84998|1643822|1643826|84111|84112	8
ref_mOTU_v31_00849	k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma arginini	2|544448|31969|2085|2092|2093|2094	1
ref_mOTU_v31_00853	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus bromii [Ruminococcus sp. CAG:108/Ruminococcus sp. A254.MGS-108/uncultured Ruminococcus sp./Ruminococcus sp. CAG:108-related_41_35/Ruminococcus bromii]	2|1239|186801|186802|541000|1263|40518	1
ref_mOTU_v31_00855	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides uniformis	2|976|200643|171549|815|816|820	398
ref_mOTU_v31_00856	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes hadrus [uncultured Eubacterium sp./Anaerostipes hadrus]	2|1239|186801|186802|186803|207244|649756	18
ref_mOTU_v31_00857	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes hadrus [Lachnospiraceae bacterium CAG:25/Firmicutes bacterium CAG:552_39_19/Clostridiales bacterium Nov_37_41/Clostridium sp. SS2/1/Anaerostipes hadrus/Lachnospiraceae bacterium 5_1_63FAA]	2|1239|186801|186802|186803|207244|649756	22
ref_mOTU_v31_00860	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia inulinivorans [Roseburia inulinivorans CAG:15/Roseburia inulinivorans]	2|1239|186801|186802|186803|841|360807	28
ref_mOTU_v31_00902	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sp. [Streptococcus infantarius/Streptococcus equinus/Streptococcus lutetiensis/Streptococcus sp. 45]	2|1239|91061|186826|1300|1301|NA	2
ref_mOTU_v31_01014	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes shahii [Alistipes sp. 56_sp_Nov_56_25/Alistipes shahii]	2|976|200643|171549|171550|239759|328814	2
ref_mOTU_v31_01058	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. [Pseudomonas sp. MOIL14HWK12:I1/Pseudomonas sp. MOIL14HWK12:I2/Pseudomonas sp. 313/Pseudomonas sp. Snoq117.2/Pseudomonas psychrotolerans/Pseudomonas oleovorans/Pseudomonas oryzihabitans]	2|1224|1236|72274|135621|286|NA	2
ref_mOTU_v31_01061	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Dielma|s__Dielma fastidiosa [Dielma fastidiosa/Clostridiales bacterium VE202-08/Clostridia bacterium UC5.1-1C12]	2|1239|526524|526525|128827|1472649|1034346	2
ref_mOTU_v31_01068	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus parainfluenzae	2|1224|1236|135625|712|724|729	17
