name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudomonas_E sp020515695	138765	S	32493	233435	265928	0.44149
Pseudomonas_E sp903970465	138888	S	1199	5467	6666	0.01107
Pseudomonas_E sp014842265	138726	S	859	10699	11558	0.01919
Pseudomonas_E fluorescens_H	138333	S	255	12669	12924	0.02146
Pseudomonas_E sp900585815	138878	S	206	4705	4911	0.00815
Pseudomonas_E graminis_D	138372	S	189	1937	2126	0.00353
Pseudomonas_E sp026153515	138806	S	49	1122	1171	0.00194
Pseudomonas_E graminis	138370	S	31	341	372	0.00062
Pseudomonas_E sp002286815	138638	S	28	403	431	0.00072
Pseudomonas_E graminis_B	138371	S	20	253	273	0.00045
Pseudomonas_E petrae	138490	S	19	190	209	0.00035
Pseudomonas_E sp002379585	138643	S	5	17	22	0.00004
Pseudomonas_E sp000282275	138572	S	2	70	72	0.00012
Pseudomonas_E sp002836515	138650	S	1	42	43	0.00007
Pseudomonas_E sp000801235	138594	S	1	21	22	0.00004
Pseudomonas_E avellanae	138201	S	1	8	9	0.00001
Pseudomonas_E koreensis	138411	S	1	27	28	0.00005
Pseudomonas_E eucalypticola	138285	S	1	31	32	0.00005
Pseudomonas_E endophytica	138276	S	1	6	7	0.00001
Pseudomonas_E sp003061005	138664	S	1	27	28	0.00005
Pseudomonas_E sp026810445	138811	S	1	13	14	0.00002
Billgrantia azerbaijanica	136669	S	1	30	31	0.00005
Halotalea alkalilenta_A	136780	S	1	47	48	0.00008
Xanthomonas_A campestris_A	141305	S	10	2468	2478	0.00411
Xanthomonas_A sp014236855	141314	S	3	638	641	0.00106
Xanthomonas_A bonasiae	141304	S	1	265	266	0.00044
Xanthomonas_A translucens_C	141320	S	1	208	209	0.00035
Xanthomonas_A translucens	141319	S	1	214	215	0.00036
Xanthomonas_A hyacinthi	141306	S	1	264	265	0.00044
Stenotrophomonas sp030549615	141214	S	2	120	122	0.00020
Pseudoxanthomonas_A spadix	141082	S	1	81	82	0.00014
Rhodanobacter sp014200755	140600	S	3	143	146	0.00024
Caballeronia sp001557535	126764	S	211	2223	2434	0.00404
Caballeronia sordidicola_C	126762	S	5	32	37	0.00006
Caballeronia sp018449635	126769	S	4	22	26	0.00004
Caballeronia choica	126738	S	2	24	26	0.00004
Caballeronia sordidicola_A	126761	S	1	6	7	0.00001
Caballeronia udeis	126787	S	1	8	9	0.00001
Caballeronia mineralivorans	126753	S	1	10	11	0.00002
Paraburkholderia ginsengisoli	127996	S	5	94	99	0.00016
Paraburkholderia sp026225065	128081	S	3	19	22	0.00004
Paraburkholderia aromaticivorans_A	127966	S	2	46	48	0.00008
Paraburkholderia sp900104795	128085	S	1	29	30	0.00005
Paraburkholderia nemoris	128016	S	1	52	53	0.00009
Paraburkholderia polaris	128031	S	1	16	17	0.00003
Paraburkholderia agricolaris	127963	S	1	29	30	0.00005
Paraburkholderia sp003002025	128054	S	1	17	18	0.00003
Scleromatobacter humisilvae	129084	S	11	346	357	0.00059
Scleromatobacter sp903845345	129089	S	1	27	28	0.00005
Albitalea sp021153565	126408	S	1	20	21	0.00003
Bog-1198 sp030776345	139669	S	4	80	84	0.00014
Bog-1198 sp030775625	139666	S	2	2	4	0.00001
13-2-20CM-66-19 sp018241505	139582	S	1	18	19	0.00003
Rhizobium rhododendri	119997	S	16352	142058	158410	0.26299
Rhizobium tumorigenes	120079	S	511	4659	5170	0.00858
Rhizobium leguminosarum_R	119968	S	4	131	135	0.00022
