name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Stutzerimonas stutzeri	139027	S	14727	214324	229051	0.23507
Stutzerimonas stutzeri_AO	139038	S	9177	107018	116195	0.11925
Stutzerimonas stutzeri_G	139046	S	898	8840	9738	0.00999
Stutzerimonas stutzeri_U	139055	S	308	16958	17266	0.01772
Stutzerimonas frequens	139002	S	274	1799	2073	0.00213
Stutzerimonas stutzeri_AC	139030	S	168	1514	1682	0.00173
Stutzerimonas sp003488145	139015	S	135	3367	3502	0.00359
Stutzerimonas songnenensis	139012	S	110	396	506	0.00052
Stutzerimonas balearica	138998	S	96	1219	1315	0.00135
Stutzerimonas stutzeri_B	139042	S	78	1108	1186	0.00122
Stutzerimonas stutzeri_C	139043	S	40	407	447	0.00046
Stutzerimonas stutzeri_AE	139032	S	31	235	266	0.00027
Stutzerimonas sp004010935	139018	S	18	102	120	0.00012
Stutzerimonas stutzeri_AN	139037	S	17	42	59	0.00006
Stutzerimonas stutzeri_AD	139031	S	16	1034	1050	0.00108
Stutzerimonas lopnurensis	139005	S	8	21	29	0.00003
Stutzerimonas zhaodongensis	139059	S	3	1	4	0.00000
Stutzerimonas oligotrophica	139009	S	3	13	16	0.00002
Stutzerimonas stutzeri_AP	139039	S	2	9	11	0.00001
Stutzerimonas sp004331835	139019	S	2	9	11	0.00001
Stutzerimonas nitrititolerans	139007	S	2	8	10	0.00001
Stutzerimonas sp003527165	139016	S	1	1	2	0.00000
Stutzerimonas stutzeri_H	139047	S	1	1	2	0.00000
Stutzerimonas kunmingensis	139004	S	1	50	51	0.00005
Stutzerimonas sp002692525	139013	S	1	35	36	0.00004
Stutzerimonas stutzeri_AQ	139040	S	1	4	5	0.00001
Pseudomonas aeruginosa	138123	S	26029	265506	291535	0.29919
Pseudomonas paraeruginosa	138137	S	290	2160	2450	0.00251
Pseudomonas knackmussii	138128	S	7	76	83	0.00009
Pseudomonas pseudonitroreducens	138138	S	4	35	39	0.00004
Pseudomonas citronellolis_A	138125	S	1	4	5	0.00001
Pseudomonas sp024259745	138148	S	1	9	10	0.00001
Pseudomonas_E alcaligenes	138170	S	324	3772	4096	0.00420
Pseudomonas_E cremoris	138265	S	125	571	696	0.00071
Pseudomonas_E veronii	138942	S	110	1295	1405	0.00144
Pseudomonas_E sp014851905	138731	S	54	116	170	0.00017
Pseudomonas_E mendocina_D	138447	S	54	857	911	0.00093
Pseudomonas_E benzenivorans	138212	S	49	313	362	0.00037
Pseudomonas_E asiatica	138196	S	33	610	643	0.00066
Pseudomonas_E sp002256055	138634	S	32	73	105	0.00011
Pseudomonas_E fluvialis	138340	S	30	73	103	0.00011
Pseudomonas_E putida_H	138523	S	29	705	734	0.00075
Pseudomonas_E alcaliphila_B	138175	S	27	1090	1117	0.00115
Pseudomonas_E fluorescens_AN	138301	S	26	126	152	0.00016
Pseudomonas_E fulva	138356	S	19	40	59	0.00006
Pseudomonas_E chengduensis	138244	S	19	1375	1394	0.00143
Pseudomonas_E sp026723825	138810	S	16	58	74	0.00008
Pseudomonas_E chaetocerotis	138243	S	15	142	157	0.00016
Pseudomonas_E fluorescens	138296	S	14	107	121	0.00012
Pseudomonas_E palmensis	138476	S	14	44	58	0.00006
Pseudomonas_E frederiksbergensis_A	138347	S	13	82	95	0.00010
Pseudomonas_E sp010095445	138711	S	13	32	45	0.00005
Pseudomonas_E helleri	138386	S	13	21	34	0.00003
Pseudomonas_E bubulae	138227	S	8	24	32	0.00003
Pseudomonas_E sp014851865	138730	S	7	20	27	0.00003
Pseudomonas_E putida_AB	138514	S	7	11	18	0.00002
Pseudomonas_E arcuscaelestis	138190	S	6	34	40	0.00004
Pseudomonas_E indoloxydans	138391	S	5	380	385	0.00040
Pseudomonas_E sp030690725	138845	S	5	38	43	0.00004
Pseudomonas_E sp000633395	138591	S	4	13	17	0.00002
Pseudomonas_E protegens	138503	S	4	24	28	0.00003
Pseudomonas_E lundensis	138428	S	3	17	20	0.00002
Pseudomonas_E guguanensis	138381	S	3	26	29	0.00003
Pseudomonas_E sp019345465	138754	S	2	5	7	0.00001
Pseudomonas_E sp013179515	138718	S	2	8	10	0.00001
Pseudomonas_E peli	138487	S	2	6	8	0.00001
Pseudomonas_E helleri_A	138387	S	2	6	8	0.00001
Pseudomonas_E sp943914515	138895	S	2	4	6	0.00001
Pseudomonas_E faucium	138291	S	2	10	12	0.00001
Pseudomonas_E oleovorans	138468	S	2	118	120	0.00012
Pseudomonas_E putida_P	138528	S	1	4	5	0.00001
Pseudomonas_E sp002282595	138637	S	1	28	29	0.00003
