feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Bacteroidaceae	Group	Negative	0.206295172522242	0.0505789167533735	35	35	0.000268963940400427	0.0303929252652482
Lachnospiraceae	Group	Negative	-0.188813678878791	0.0634668778230278	35	35	0.00544548770671464	0.102556685143126
Odoribacteraceae	Group	Negative	0.027239494628315	0.00867838338683626	35	22	0.00356274525552139	0.102556685143126
Saccharibacteria.unclassified	Group	Negative	-0.00771041668328712	0.00253423375190634	35	18	0.00457708297401551	0.102556685143126
Streptococcaceae	Group	Negative	-0.0391570668066696	0.012796059858707	35	34	0.00437341364997621	0.102556685143126
Tannerellaceae	Group	Negative	0.0540294969984219	0.0169351980291689	35	33	0.00311110325156006	0.102556685143126
Bifidobacteriaceae	Group	Negative	-0.114279848823422	0.0408878936362023	35	34	0.00858230592285492	0.138542938468944
Burkholderiaceae	Group	Negative	-0.00786094158946172	0.00309458654397304	35	10	0.0159681437364618	0.200488915802242
FGB9491	Group	Negative	0.00968912031061524	0.00380441346206425	35	20	0.0157194672254374	0.200488915802242
Acidaminococcaceae	Group	Negative	0.0390507358893056	0.0164100202356607	35	20	0.0232626128297869	0.25354120850341
Peptostreptococcaceae	Group	Negative	-0.0522657292208325	0.0222034781941896	35	35	0.024681002597677	0.25354120850341
Nanogingivalaceae	Group	Negative	-0.00433227361592486	0.00195400875683746	35	7	0.0336156271062581	0.293011731289382
Rikenellaceae	Group	Negative	0.0582028696135654	0.0262663889776865	35	32	0.0337093142191324	0.293011731289382
Prevotellaceae	Group	Negative	0.128542274786265	0.0589859196055752	35	31	0.0365582022509586	0.295076918168452
Campylobacteraceae	Group	Negative	0.00562478111716731	0.00262990162915982	35	6	0.039945826689024	0.300925227723981
Bacillales.unclassified	Group	Negative	-0.0031890643412175	0.00154484647375076	35	7	0.0469201618990287	0.33137364341189
Barnesiellaceae	Group	Negative	0.0211942794891709	0.0112520769375249	35	11	0.0684582238169483	0.351626331423416
Desulfovibrionaceae	Group	Negative	0.0150224621196162	0.00777185450281575	35	22	0.061863685887012	0.351626331423416
