intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,match_filename,match_name,match_md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
5493000,0.013339258654854878,0.9194844325410111,0.013339258654854878,0.03943411977988618,26.864190788275987,22.0,80.47324602240703,signatures/723b884481420dddcbc68522388758ed.sig.gz,"GCF_900106755.1 Bacteroides faecis MAJ27 strain=MAJ27, IMG-taxon 2693429916 annotated assembly",723b884481420dddcbc68522388758ed,0.9194844325410111,5493000,0,406299000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/PD/preproc/SRR19064338/SRR19064338_unmatched_2.fastq,SRR19064338,d3c102e60b14c84572bd4116179307de,411792000,31,DNA,1000,411792,true,0.8700022528595116,0.9972958510273472,0.9336490519434294,0.9972958510273472,147565,147565,3742064
5347000,0.012984710727746046,0.8128465804066544,0.012814721995570579,0.028405981298021625,20.143452719348115,14.0,23.992949529310916,signatures/514bdd6aa640f40cc6414be0e11ec2f6.sig.gz,"GCF_001314995.1 Bacteroides ovatus strain=ATCC 8483, ASM131499v1",514bdd6aa640f40cc6414be0e11ec2f6,0.8236290819470117,5277000,1,401022000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/PD/preproc/SRR19064338/SRR19064338_unmatched_2.fastq,SRR19064338,d3c102e60b14c84572bd4116179307de,411792000,31,DNA,1000,411792,true,0.8692465521515855,0.9937603545999089,0.9315034533757471,0.9937603545999089,106297,253862,3742064
4870000,0.01182635893849322,0.763801756587202,0.01182635893849322,0.011211994236335883,8.615195071868584,6.0,67.82047638854908,signatures/93f73424a62c9a7810069426678c2739.sig.gz,"GCF_002234575.2 Enterocloster bolteae strain=ATCC BAA-613, ASM223457v2",93f73424a62c9a7810069426678c2739,0.763801756587202,4870000,2,396152000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/PD/preproc/SRR19064338/SRR19064338_unmatched_2.fastq,SRR19064338,d3c102e60b14c84572bd4116179307de,411792000,31,DNA,1000,411792,true,0.866630371495372,0.991345825975378,0.928988098735375,0.991345825975378,41956,295818,3742064
4867000,0.011819073707114271,0.7847692804130365,0.011811788475735323,0.012606411862544306,9.69860197368421,8.0,17.66489599961175,signatures/dbd6c540cf449ec70979210a14f4ba9c.sig.gz,"GCF_020215665.1 Blautia sp. NBRC 113351 strain=NBRC 113351, ASM2021566v1",dbd6c540cf449ec70979210a14f4ba9c,0.7852533075185544,4864000,3,391288000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/PD/preproc/SRR19064338/SRR19064338_unmatched_2.fastq,SRR19064338,d3c102e60b14c84572bd4116179307de,411792000,31,DNA,1000,411792,true,0.8666131451167293,0.9922319757303594,0.9294225604235443,0.9922319757303594,47174,342992,3742064
4586000,0.011136690367952753,0.7583599395059654,0.010959416404398337,0.014933737103373966,12.38267228007977,7.0,43.99435464502254,signatures/ddc3bbfa80864ba686c6a00380ae271a.sig.gz,"GCF_000172175.1 Bacteroides intestinalis DSM 17393 strain=DSM 17393, ASM17217v1",ddc3bbfa80864ba686c6a00380ae271a,0.7706267854142161,4513000,4,386775000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/PD/preproc/SRR19064338/SRR19064338_unmatched_2.fastq,SRR19064338,d3c102e60b14c84572bd4116179307de,411792000,31,DNA,1000,411792,true,0.8649522519365471,0.9916303483896698,0.9282913001631085,0.9916303483896698,55883,398875,3742064
4381000,0.010638866223724598,0.948701012769705,0.010464020670629832,0.04780303062694812,41.513576235785564,36.0,42.21005407017015,signatures/2fc80b3803e2d9af5d93edb14dd1cc3b.sig.gz,"GCA_025147485.1 Bacteroides uniformis strain=ATCC 8492, ASM2514748v1",2fc80b3803e2d9af5d93edb14dd1cc3b,0.9645530603258476,4309000,5,382466000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/PD/preproc/SRR19064338/SRR19064338_unmatched_2.fastq,SRR19064338,d3c102e60b14c84572bd4116179307de,411792000,31,DNA,1000,411792,true,0.8636772157525979,0.9988364698508677,0.9312568428017328,0.9988364698508677,178882,577757,3742064
4300000,0.010442164976492987,0.7671506352087114,0.01026489101293857,0.04695002544050556,41.563756801514074,10.0,86.16507444336487,signatures/f906f0ea3324bc6db880a742f3f0b0ba.sig.gz,"GCF_013009555.1 Bacteroides dorei strain=DSM 17855, ASM1300955v1",f906f0ea3324bc6db880a742f3f0b0ba,0.7803992740471869,4227000,6,378239000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/PD/preproc/SRR19064338/SRR19064338_unmatched_2.fastq,SRR19064338,d3c102e60b14c84572bd4116179307de,411792000,31,DNA,1000,411792,true,0.863157438923485,0.9920335276753688,0.9275954832994269,0.9920335276753688,175690,753447,3742064
3797000,0.009220674515289273,0.6192212096106048,0.0090749698877103,0.0028513675875132013,2.855231469092855,2.0,4.265872318485192,signatures/420d475a10a0d7f2dd3f44da9d2fe498.sig.gz,"GCF_003434055.1 Enterocloster aldensis strain=AF19-9LB, ASM343405v1",420d475a10a0d7f2dd3f44da9d2fe498,0.6291632145816073,3737000,7,374502000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/PD/preproc/SRR19064338/SRR19064338_unmatched_2.fastq,SRR19064338,d3c102e60b14c84572bd4116179307de,411792000,31,DNA,1000,411792,true,0.8597005084878757,0.9851639112439083,0.922432209865892,0.9851639112439083,10670,764117,3742064
3567000,0.00866214010956988,0.7288205128205129,0.008628142363134786,0.031113043496850935,32.76864621446665,30.0,32.6203753854335,signatures/5feebdfe795727335c87e462e7a7cc14.sig.gz,"GCF_000012845.1 Parabacteroides distasonis ATCC 8503 strain=ATCC 8503, ASM1284v1",5feebdfe795727335c87e462e7a7cc14,0.7316923076923076,3553000,8,370949000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/PD/preproc/SRR19064338/SRR19064338_unmatched_2.fastq,SRR19064338,d3c102e60b14c84572bd4116179307de,411792000,31,DNA,1000,411792,true,0.8579693644999575,0.9899733410444823,0.92397135277222,0.9899733410444823,116427,880544,3742064
3455000,0.008390158138089132,0.7313717188823031,0.008390158138089132,0.08958291466955134,97.0260492040521,95.0,47.10298369025429,signatures/8846ab4d9c9c80f7b9f88cf9fbf1a878.sig.gz,"GCF_011064845.1 Citrobacter freundii ATCC 8090 = MTCC 1658 = NBRC 12681 strain=ATCC 8090, ASM1106484v1",8846ab4d9c9c80f7b9f88cf9fbf1a878,0.7313717188823031,3455000,9,367494000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/PD/preproc/SRR19064338/SRR19064338_unmatched_2.fastq,SRR19064338,d3c102e60b14c84572bd4116179307de,411792000,31,DNA,1000,411792,true,0.8570868727325214,0.9899593460166668,0.9235231093745941,0.9899593460166668,335225,1215769,3742064
