name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Methylobacterium sp022829385	118327	S	38565	214526	253091	0.08287
Methylobacterium sp022829365	118326	S	6025	37476	43501	0.01424
Methylobacterium sp022829585	118333	S	4035	23775	27810	0.00911
Methylobacterium sp008039875	118308	S	3990	28922	32912	0.01078
Methylobacterium sp022829545	118332	S	247	1321	1568	0.00051
Methylobacterium sp017833295	118314	S	144	1720	1864	0.00061
Methylobacterium sp022829515	118331	S	140	951	1091	0.00036
Methylobacterium sp022829605	118334	S	104	523	627	0.00021
Methylobacterium sp022829635	118335	S	95	667	762	0.00025
Methylobacterium longum	118267	S	87	446	533	0.00017
Methylobacterium cerastii	118248	S	74	493	567	0.00019
Methylobacterium sp010692745	118311	S	62	317	379	0.00012
Methylobacterium sp022829725	118337	S	60	347	407	0.00013
Methylobacterium sp001455965	118303	S	54	312	366	0.00012
Methylobacterium sp022829295	118324	S	54	298	352	0.00012
Methylobacterium pseudosasicola	118282	S	39	219	258	0.00008
Methylobacterium sp900103195	118345	S	38	263	301	0.00010
Methylobacterium tardum	118352	S	37	637	674	0.00022
Methylobacterium mesophilicum_A	118270	S	36	228	264	0.00009
Methylobacterium sp009806555	118310	S	34	785	819	0.00027
Methylobacterium sp008000895	118307	S	34	404	438	0.00014
Methylobacterium mesophilicum	118269	S	33	899	932	0.00031
Methylobacterium sp030700285	118344	S	32	227	259	0.00008
Methylobacterium phyllostachyos	118277	S	29	170	199	0.00007
Methylobacterium sp022829405	118328	S	27	188	215	0.00007
Methylobacterium brachiatum	118245	S	27	313	340	0.00011
Methylobacterium persicinum	118276	S	19	177	196	0.00006
Methylobacterium sp900112625	118346	S	18	347	365	0.00012
Methylobacterium fujisawaense	118256	S	15	306	321	0.00011
Methylobacterium sp022829285	118323	S	14	92	106	0.00003
Methylobacterium trifolii	118358	S	14	695	709	0.00023
Methylobacterium sp030700245	118343	S	13	95	108	0.00004
Methylobacterium sp022829465	118330	S	13	70	83	0.00003
Methylobacterium sp021352225	118320	S	13	64	77	0.00003
Methylobacterium sp028583545	118342	S	12	224	236	0.00008
Methylobacterium sp014191355	118313	S	11	67	78	0.00003
Methylobacterium salsuginis	118287	S	11	75	86	0.00003
Methylobacterium sp000379105	118291	S	11	97	108	0.00004
Methylobacterium durans	118252	S	10	86	96	0.00003
Methylobacterium sp022702195	118322	S	10	19	29	0.00001
Methylobacterium marchantiae	118268	S	9	44	53	0.00002
Methylobacterium sp001422985	118296	S	9	49	58	0.00002
Methylobacterium aerolatum	118240	S	8	41	49	0.00002
Methylobacterium dankookense	118251	S	8	84	92	0.00003
Methylobacterium sp025813715	118340	S	7	70	77	0.00003
Methylobacterium jeotgali	118266	S	7	463	470	0.00015
Methylobacterium gnaphalii	118257	S	7	32	39	0.00001
Methylobacterium sp001422885	118295	S	7	51	58	0.00002
Methylobacterium sp000519085	118292	S	7	69	76	0.00002
Methylobacterium soli	118289	S	6	28	34	0.00001
Methylobacterium aminovorans	118242	S	6	81	87	0.00003
Methylobacterium radiotolerans	118284	S	6	269	275	0.00009
Methylobacterium sp000372825	118290	S	5	49	54	0.00002
Methylobacterium sp022702015	118321	S	4	9	13	0.00000
Methylobacterium sp022829685	118336	S	4	22	26	0.00001
Methylobacterium crusticola	118249	S	4	35	39	0.00001
Methylobacterium sp001423295	118299	S	4	22	26	0.00001
Methylobacterium isbiliense	118265	S	3	37	40	0.00001
Methylobacterium nodulans	118271	S	3	15	18	0.00001
Methylobacterium thiocyanatum	118356	S	3	32	35	0.00001
Methylobacterium haplocladii	118261	S	3	15	18	0.00001
Methylobacterium sp001423265	118298	S	3	20	23	0.00001
Methylobacterium sp947444195	118349	S	3	23	26	0.00001
Methylobacterium thuringiense	118357	S	3	20	23	0.00001
Methylobacterium sp022829345	118325	S	2	12	14	0.00000
Methylobacterium iners	118264	S	2	9	11	0.00000
Methylobacterium sp019745455	118316	S	2	74	76	0.00002
Methylobacterium radiodurans	118283	S	2	28	30	0.00001
Methylobacterium sp019750675	118317	S	2	18	20	0.00001
Methylobacterium currus	118250	S	2	101	103	0.00003
Methylobacterium oryzihabitans	118274	S	2	57	59	0.00002
Methylobacterium sp900116815	118347	S	2	15	17	0.00001
Methylobacterium sp001423085	118297	S	2	14	16	0.00001
Methylobacterium oxalidis	118275	S	2	21	23	0.00001
Methylobacterium symbioticum	118351	S	2	136	138	0.00005
Methylobacterium segetis	118288	S	2	11	13	0.00000
Methylobacterium sp022829445	118329	S	1	6	7	0.00000
Methylobacterium terricola	118355	S	1	7	8	0.00000
Methylobacterium brachythecii	118246	S	1	4	5	0.00000
Methylobacterium hispanicum	118262	S	1	11	12	0.00000
Methylobacterium goesingense	118258	S	1	51	52	0.00002
Methylobacterium sp019216885	118315	S	1	12	13	0.00000
Methylobacterium rhodinum	118286	S	1	7	8	0.00000
Methylobacterium populi_A	118280	S	1	48	49	0.00002
Methylobacterium sp001422375	118293	S	1	8	9	0.00000
Methylobacterium sp001425465	118302	S	1	7	8	0.00000
Methylobacterium tarhaniae	118353	S	1	7	8	0.00000
Methylobacterium nonmethylotrophicum	118272	S	1	7	8	0.00000
Methylobacterium indicum	118263	S	1	17	18	0.00001
Methylobacterium gregans	118260	S	1	48	49	0.00002
Methylobacterium gossipiicola	118259	S	1	7	8	0.00000
Lichenihabitans flavocetrariae	118233	S	4059	4909	8968	0.00294
Lichenihabitans ramalinae	118236	S	1119	6146	7265	0.00238
Lichenihabitans minor	118234	S	393	2420	2813	0.00092
Lichenihabitans sp021730615	118237	S	203	1678	1881	0.00062
Lichenihabitans psoromatis	118235	S	143	415	558	0.00018
Lichenihabitans sp937871825	118238	S	38	123	161	0.00005
RH-AL1 sp009765775	118495	S	1002	3924	4926	0.00161
RH-AL1 sp901457705	118497	S	360	4404	4764	0.00156
RH-AL1 sp937873345	118499	S	8	35	43	0.00001
RH-AL1 sp031291515	118496	S	7	22	29	0.00001
RH-AL1 sp937863205	118498	S	5	15	20	0.00001
Roseiarcus sp028876585	118538	S	31	247	278	0.00009
Roseiarcus sp030153205	118539	S	23	19	42	0.00001
Roseiarcus sp021777795	118536	S	17	295	312	0.00010
Roseiarcus sp009765995	118533	S	10	37	47	0.00002
Roseiarcus sp025358745	118537	S	8	36	44	0.00001
Roseiarcus sp945957375	118541	S	4	58	62	0.00002
Roseiarcus sp004799435	118532	S	3	9	12	0.00000
Roseiarcus sp021325385	118535	S	2	5	7	0.00000
Roseiarcus fermentans	118529	S	1	7	8	0.00000
Roseiarcus sp003164825	118530	S	1	30	31	0.00001
Roseiarcus sp019237205	118534	S	1	2	3	0.00000
Roseiarcus sp903932535	118540	S	1	7	8	0.00000
Enterovirga sp903644085	118197	S	73	203	276	0.00009
Enterovirga extorquens_A	118189	S	6	32	38	0.00001
Enterovirga sp937872715	118198	S	6	22	28	0.00001
Enterovirga sp013044135	118191	S	5	186	191	0.00006
Enterovirga rhinocerotis	118190	S	4	19	23	0.00001
Enterovirga sp019247255	118192	S	4	15	19	0.00001
Enterovirga sp023423995	118193	S	4	43	47	0.00002
Enterovirga sp028290205	118194	S	4	62	66	0.00002
Enterovirga sp028290695	118196	S	2	12	14	0.00000
Bosea sp030694325	118140	S	4	38	42	0.00001
Bosea vaviloviae_B	118157	S	2	24	26	0.00001
Bosea psychrotolerans	118092	S	2	17	19	0.00001
Bosea sp021732895	118123	S	2	18	20	0.00001
Bosea sp024231975	118128	S	2	29	31	0.00001
Bosea sp900156025	118145	S	2	28	30	0.00001
Bosea sp001562255	118102	S	2	13	15	0.00000
Bosea minatitlanensis	118091	S	1	57	58	0.00002
Bosea sp025499465	118131	S	1	8	9	0.00000
Bosea sp900113835	118144	S	1	10	11	0.00000
Bosea sp026020075	118133	S	1	11	12	0.00000
28-YEA-48 sp903885755	118046	S	3	26	29	0.00001
