# git tag version 3.1.0 |  motus version 3.1.0 | map_tax 3.1.0 | gene database: nr3.1.0 | calc_mgc 3.1.0 -y insert.scaled_counts -l 75 | calc_motu 3.1.0 -k mOTU -C no_CAMI -g 3 -c -p | taxonomy: ref_mOTU_3.1.0 meta_mOTU_3.1.0
# call: python /nfs3_ib/nfs-ip34/home/def-ilafores/programs/motu-profiler_env/bin/motus profile -f /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/AD_Skin/preproc/SRR20002468/SRR20002468_paired_1.fastq -r /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/AD_Skin/preproc/SRR20002468/SRR20002468_paired_2.fastq -s /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/AD_Skin/preproc/SRR20002468/SRR20002468_unmatched_1.fastq -s /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/AD_Skin/preproc/SRR20002468/SRR20002468_unmatched_2.fastq -n SRR20002468 -t 24 -c -p -k mOTU -q
#mOTU	consensus_taxonomy	NCBI_tax_id	SRR20002468
ref_mOTU_v31_00095	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia coli	2|1224|1236|91347|543|561|562	702
ref_mOTU_v31_00214	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas stutzeri [Pseudomonadales bacterium RIFCSPHIGHO2_01_FULL_64_12/Pseudomonas stutzeri]	2|1224|1236|72274|135621|286|316	1
ref_mOTU_v31_00283	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus sp. [Streptococcus pneumoniae/Streptococcus sp. HMSC070B10/Streptococcus sp. HMSC063B03/Streptococcus sp. HMSC077D04/Streptococcus sp. HMSC073F11/Streptococcus sp. CCUG 49591/Streptococcus pseudopneumoniae/Streptococcus mitis/Streptococcus sp. M334]	2|1239|91061|186826|1300|1301|NA	4
ref_mOTU_v31_00346	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus epidermidis [Staphylococcus epidermidis/Staphylococcus sp. HMSC34G04/Staphylococcus sp. HMSC074F11/Staphylococcus sp. HMSC077C03/Staphylococcus sp. HMSC058E12/Staphylococcus sp. HMSC074D07/Staphylococcus sp. HMSC070A07/Staphylococcus sp. HMSC063F05/Staphylococcus sp. HMSC077D09/Staphylococcus sp. HMSC064E11/Staphylococcus sp. HMSC063F03/Staphylococcus sp. HMSC034A07/Staphylococcus sp. HMSC077D08/Staphylococcus sp. HMSC036A09/Staphylococcus sp. HMSC077G12/Staphylococcus sp. HMSC077H01/Staphylococcus sp. HMSC075A04/Staphylococcus sp. HMSC072H01/Staphylococcus sp. HMSC034G11/Staphylococcus sp. HMSC034D07/Staphylococcus sp. HMSC062D04/Staphylococcus sp. HMSC067B04/Staphylococcus sp. HMSC066G04/Staphylococcus sp. HMSC073C02/Staphylococcus sp. HMSC065D05/Staphylococcus sp. HMSC065D11/Staphylococcus sp. HMSC068G12/Staphylococcus sp. HMSC073E10/Staphylococcus sp. HMSC076H12/Staphylococcus sp. HMSC055B03/Staphylococcus sp. HMSC062B11/Staphylococcus sp. HMSC055A10/Staphylococcus sp. HMSC068G11]	2|1239|91061|1385|90964|1279|1282	13
ref_mOTU_v31_01685	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium sp. [Corynebacterium sp. HFH0082/Corynebacterium sp. ATCC 6931/Corynebacterium sp. HMSC11H10/Corynebacterium sp. HMSC14B06/Corynebacterium sp. HMSC14H10/Corynebacterium sp. HMSC055G02/Corynebacterium sp. HMSC077G07/Corynebacterium sp. HMSC074C11/Corynebacterium sp. HMSC063A05/Corynebacterium sp. HMSC072B08/Corynebacterium sp. HMSC064H12/Corynebacterium sp. HMSC073H12/Corynebacterium sp. HMSC077G01/Corynebacterium sp. HMSC063G05/Corynebacterium sp. HMSC077C02/Corynebacterium sp. HMSC061H03/Corynebacterium sp. HMSC063F04/Corynebacterium sp. HMSC064E08/Corynebacterium sp. HMSC074C03/Corynebacterium sp. HMSC073B01/Corynebacterium sp. HMSC076C10/Corynebacterium sp. HMSC064E10/Corynebacterium sp. HMSC065H09/Corynebacterium sp. HMSC072D01/Corynebacterium sp. HMSC075F02/Corynebacterium sp. HMSC070B05/Corynebacterium sp. HMSC072B09/Corynebacterium sp. HMSC074C04/Corynebacterium sp. HMSC074C05/Corynebacterium sp. HMSC064E07/Corynebacterium sp. S1S1/Corynebacterium jeikeium/Corynebacterium amycolatum/Corynebacterium urealyticum]	2|201174|1760|85007|1653|1716|NA	1092
ref_mOTU_v31_02339	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Oligella|s__Oligella urethralis [Oligella sp. HMSC05A10/Oligella sp. HMSC09E12/Oligella urethralis]	2|1224|28216|80840|506|90243|90245	3
ref_mOTU_v31_02401	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella timonensis	2|976|200643|171549|171552|838|386414	8
ref_mOTU_v31_02508	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Morganella|s__Morganella morganii [Morganella sp. EGD-HP17/Morganella sp. HMSC11D09/Morganella morganii]	2|1224|1236|91347|1903414|581|582	256
ref_mOTU_v31_02513	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus|s__Proteus mirabilis	2|1224|1236|91347|1903414|583|584	157
ref_mOTU_v31_04802	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium jeikeium [Corynebacterium sp. HMSC08A12/Corynebacterium jeikeium]	2|201174|1760|85007|1653|1716|38289	428
