# git tag version 3.1.0 |  motus version 3.1.0 | map_tax 3.1.0 | gene database: nr3.1.0 | calc_mgc 3.1.0 -y insert.scaled_counts -l 75 | calc_motu 3.1.0 -k mOTU -C no_CAMI -g 3 -c -p | taxonomy: ref_mOTU_3.1.0 meta_mOTU_3.1.0
# call: python /nfs3_ib/nfs-ip34/home/def-ilafores/programs/motu-profiler_env/bin/motus profile -f /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/AD_Skin/preproc/SRR20002340/SRR20002340_paired_1.fastq -r /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/AD_Skin/preproc/SRR20002340/SRR20002340_paired_2.fastq -s /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/AD_Skin/preproc/SRR20002340/SRR20002340_unmatched_1.fastq -s /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/AD_Skin/preproc/SRR20002340/SRR20002340_unmatched_2.fastq -n SRR20002340 -t 24 -c -p -k mOTU -q
#mOTU	consensus_taxonomy	NCBI_tax_id	SRR20002340
ref_mOTU_v31_00201	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas aeruginosa	2|1224|1236|72274|135621|286|287	24
ref_mOTU_v31_00214	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas stutzeri [Pseudomonadales bacterium RIFCSPHIGHO2_01_FULL_64_12/Pseudomonas stutzeri]	2|1224|1236|72274|135621|286|316	30
ref_mOTU_v31_00233	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas oleovorans/pseudoalcaligenes [Pseudomonas oleovorans/Pseudomonas pseudoalcaligenes/Pseudomonas sp. 1-7]	2|1224|1236|72274|135621|286|NA	6
ref_mOTU_v31_00516	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales fam. incertae sedis|g__Burkholderiales gen. incertae sedis|s__Burkholderiales bacterium RIFCSPHIGHO2_01_FULL_63_240	2|1224|28216|80840|NA|NA|1797552	3
ref_mOTU_v31_00800	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Cutibacterium|s__Cutibacterium acnes [Propionibacterium sp. CC003-HC2/Propionibacterium sp. KPL1847/Propionibacterium sp. KPL1849/Propionibacterium sp. KPL1854/Propionibacterium sp. KPL2003/Propionibacterium sp. KPL2008/Propionibacterium sp. KPL2009/Propionibacterium sp. MB3007/Propionibacterium sp. HMSC068C01/Propionibacterium sp. HMSC078F01/Propionibacterium sp. HMSC069G10/Propionibacterium sp. HMSC065F07/Propionibacterium sp. HMSC078F10/Propionibacterium sp. HMSC067A02/Propionibacterium sp. HMSC075A12/Propionibacterium sp. HMSC067A01/Propionibacterium sp. HMSC062D02/Propionibacterium sp. HMSC062D05/Cutibacterium acnes/Propionibacterium sp. CG1_02_60_36/Propionibacterium sp. 5_U_42AFAA/Propionibacterium sp. 409-HC1/Propionibacterium sp. 434-HC2]	2|201174|1760|85009|31957|1912216|1747	11
ref_mOTU_v31_01346	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter johnsonii	2|1224|1236|72274|468|469|40214	8
ref_mOTU_v31_01348	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus thermophilus [Streptococcus thermophilus CAG:236/Streptococcus thermophilus]	2|1239|91061|186826|1300|1301|1308	4
ref_mOTU_v31_01401	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Cutibacterium|s__[Propionibacterium] namnetense	2|201174|1760|85009|31957|1912216|1574624	1
ref_mOTU_v31_02856	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia|s__Burkholderia sp. 9120	2|1224|28216|80840|119060|32008|1500897	1
ref_mOTU_v31_03430	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium ihumii/afermentans	2|201174|1760|85007|1653|1716|NA	2
ref_mOTU_v31_05250	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus pettenkoferi [Staphylococcus pettenkoferi/Staphylococcus sp. HMSC071G07]	2|1239|91061|1385|90964|1279|170573	2
ref_mOTU_v31_06002	k__Bacteria|p__Proteobacteria|c__Proteobacteria class [Gammaproteobacteria/Alphaproteobacteria]|o__Proteobacteria order [Rhodospirillales/Pseudomonadales]|f__Moraxellaceae|g__Moraxellaceae gen. [Enhydrobacter/Moraxella]|s__Moraxellaceae sp. [Enhydrobacter sp. H5/Enhydrobacter aerosaccus/Moraxella osloensis]	2|1224|NA|NA|468|NA|NA	5
unassigned	unassigned	NA	3
