name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteroides faecis	76937	S	12386	558965	571351	0.04476
Bacteroides stercoris	77086	S	10698	875028	885726	0.06939
Bacteroides uniformis	77091	S	5038	557829	562867	0.04409
Bacteroides salyersiae	76975	S	1659	69430	71089	0.00557
Bacteroides sp900759525	77015	S	1363	87743	89106	0.00698
Bacteroides fragilis	76941	S	1057	62121	63178	0.00495
Bacteroides stercoris_A	77087	S	604	230572	231176	0.01811
Bacteroides sp900755095	77014	S	507	88504	89011	0.00697
Bacteroides ovatus_A	76967	S	464	13306	13770	0.00108
Bacteroides sp019415065	76988	S	398	47215	47613	0.00373
Bacteroides caccae	76927	S	295	28423	28718	0.00225
Bacteroides sp900761785	77016	S	288	13488	13776	0.00108
Bacteroides finegoldii	76939	S	258	16421	16679	0.00131
Bacteroides ovatus	76966	S	255	25276	25531	0.00200
Bacteroides sp959606905	77084	S	237	61963	62200	0.00487
Bacteroides muris	76961	S	212	10557	10769	0.00084
Bacteroides sp900556215	77011	S	184	6385	6569	0.00051
Bacteroides faecalis	76935	S	177	16918	17095	0.00134
Bacteroides sp948436425	77070	S	117	9770	9887	0.00077
Bacteroides sp947632445	77068	S	92	925	1017	0.00008
Bacteroides xylanisolvens	77092	S	81	10143	10224	0.00080
Bacteroides cellulosilyticus	76930	S	72	1667	1739	0.00014
Bacteroides bouchesdurhonensis	76926	S	71	5205	5276	0.00041
Bacteroides eggerthii	76934	S	67	6900	6967	0.00055
Bacteroides rodentium	76974	S	50	1857	1907	0.00015
Bacteroides sp900552405	77008	S	48	1042	1090	0.00009
Bacteroides thetaiotaomicron	77088	S	47	7098	7145	0.00056
Bacteroides sp947646015	77069	S	47	6734	6781	0.00053
Bacteroides gallinarum	76943	S	47	1586	1633	0.00013
Bacteroides cutis	76933	S	46	2355	2401	0.00019
Bacteroides sp905197435	77026	S	40	1131	1171	0.00009
Bacteroides intestinigallinarum	76950	S	36	749	785	0.00006
Bacteroides sp019412865	76987	S	31	1824	1855	0.00015
Bacteroides sp905207245	77029	S	26	807	833	0.00007
Bacteroides clarus	76931	S	25	291	316	0.00002
Bacteroides sp900555635	77010	S	18	174	192	0.00002
Bacteroides hominis	76946	S	17	177	194	0.00002
Bacteroides sp947038155	77059	S	16	1575	1591	0.00012
Bacteroides caecimuris	76928	S	15	2766	2781	0.00022
Bacteroides sp900556625	77012	S	15	1274	1289	0.00010
Bacteroides acidifaciens	76924	S	12	3029	3041	0.00024
Bacteroides helcogenes	76944	S	12	32	44	0.00000
Bacteroides intestinalis	76947	S	11	1527	1538	0.00012
Bacteroides zhangwenhongii	77093	S	10	634	644	0.00005
Bacteroides timonensis	77090	S	9	116	125	0.00001
Bacteroides sp902362375	77021	S	8	358	366	0.00003
Bacteroides propionicigenes	76968	S	6	328	334	0.00003
Bacteroides thetaiotaomicron_A	77089	S	6	48	54	0.00000
Bacteroides congonensis	76932	S	6	145	151	0.00001
Bacteroides caecimuris_A	76929	S	6	595	601	0.00005
Bacteroides sp934716785	77035	S	4	19	23	0.00000
Bacteroides faecichinchillae	76936	S	4	131	135	0.00001
Bacteroides sp947071285	77060	S	4	49	53	0.00000
Bacteroides fragilis_B	76942	S	3	38	41	0.00000
Bacteroides sp958477465	77082	S	3	38	41	0.00000
Bacteroides luhongzhouii	76953	S	3	46	49	0.00000
Bacteroides sp910585845	77033	S	3	45	48	0.00000
Bacteroides intestinalis_A	76948	S	1	36	37	0.00000
Bacteroides sp949289345	77076	S	1	5	6	0.00000
Bacteroides faecium	76938	S	1	6	7	0.00000
Bacteroides sp900762525	77017	S	1	3	4	0.00000
Bacteroides stercorirosoris	77085	S	1	27	28	0.00000
Bacteroides oleiciplenus	76965	S	1	39	40	0.00000
Bacteroides sp958445495	77081	S	1	0	1	0.00000
Phocaeicola dorei	77225	S	1504	274069	275573	0.02159
Phocaeicola sp019414725	77265	S	889	519777	520666	0.04079
Phocaeicola vulgatus	77316	S	450	370575	371025	0.02907
Phocaeicola coprophilus	77224	S	229	12828	13057	0.00102
Phocaeicola sp900760795	77287	S	107	34087	34194	0.00268
Phocaeicola sartorii	77247	S	88	4751	4839	0.00038
Phocaeicola faecalis	77228	S	66	3524	3590	0.00028
Phocaeicola massiliensis	77236	S	66	10474	10540	0.00083
Phocaeicola sp900557085	77286	S	24	6423	6447	0.00051
Phocaeicola sp029257865	77271	S	19	170	189	0.00001
Phocaeicola plebeius	77242	S	17	2342	2359	0.00018
Phocaeicola sp948956705	77308	S	15	7499	7514	0.00059
Phocaeicola sp000436795	77250	S	12	83	95	0.00001
Phocaeicola sp905198575	77291	S	8	61	69	0.00001
Phocaeicola salanitronis	77246	S	8	270	278	0.00002
Phocaeicola sp958434805	77313	S	7	1872	1879	0.00015
Phocaeicola sp900556845	77285	S	3	199	202	0.00002
Phocaeicola sp011959205	77252	S	3	122	125	0.00001
Phocaeicola plebeius_C	77245	S	2	10	12	0.00000
Phocaeicola faecicola	77229	S	1	92	93	0.00001
Phocaeicola sp900551445	77280	S	1	14	15	0.00000
Paraprevotella clara	77191	S	608	12558	13166	0.00103
Paraprevotella xylaniphila	77216	S	211	4186	4397	0.00034
Paraprevotella stercorigallinarum	77215	S	12	471	483	0.00004
Paraprevotella stercoravium	77214	S	6	263	269	0.00002
Paraprevotella sp003477995	77192	S	1	56	57	0.00000
OM05-12 sp019417975	77187	S	98	2780	2878	0.00023
Prevotella sp900548745	77807	S	25	379	404	0.00003
Prevotella merdae	77389	S	5	152	157	0.00001
Prevotella disiens	77364	S	4	123	127	0.00001
Prevotella sp934217675	77977	S	4	40	44	0.00000
Prevotella lascolaii	77380	S	4	432	436	0.00003
Prevotella sp900548585	77806	S	3	3	6	0.00000
Prevotella sp003932845	77502	S	3	86	89	0.00001
Prevotella sp000436595	77424	S	3	17	20	0.00000
Prevotella sp900547085	77803	S	2	15	17	0.00000
Prevotella stercorea	78126	S	2	168	170	0.00001
Prevotella sp002933775	77498	S	2	46	48	0.00000
Prevotella sp900554835	77823	S	1	27	28	0.00000
Prevotella timonensis	78128	S	1	23	24	0.00000
Alloprevotella sp905216095	76887	S	30	1173	1203	0.00009
Alloprevotella sp902477365	76885	S	15	207	222	0.00002
Alloprevotella timonensis	76918	S	2	125	127	0.00001
Alloprevotella sp900772575	76883	S	2	6	8	0.00000
Alloprevotella sp958404085	76914	S	1	9	10	0.00000
Alloprevotella sp004556745	76830	S	1	52	53	0.00000
Alloprevotella sp900752815	76880	S	1	113	114	0.00001
Phocaeicola_A sp947626525	77332	S	17	704	721	0.00006
Phocaeicola_A sp947581855	77331	S	2	13	15	0.00000
UBA6382 sp900557555	78492	S	19	65	84	0.00001
Alistipes putredinis	80998	S	16461	1464243	1480704	0.11600
Alistipes finegoldii	80988	S	745	61180	61925	0.00485
Alistipes shahii	81002	S	532	84626	85158	0.00667
Alistipes communis	80980	S	273	13715	13988	0.00110
Alistipes onderdonkii	80996	S	223	13179	13402	0.00105
Alistipes senegalensis	80999	S	167	4035	4202	0.00033
Alistipes timonensis	81227	S	27	89	116	0.00001
Alistipes provencensis	80997	S	13	396	409	0.00003
Alistipes sp938014215	81185	S	3	65	68	0.00001
Alistipes sp900541585	81151	S	2	22	24	0.00000
