name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Lactiplantibacillus pentosus	1589	S	16216	16658	32874	0.12978
Lactiplantibacillus plantarum	1590	S	7990	11755	19745	0.07795
Weissella confusa	1583	S	14	10	24	0.00009
Weissella paramesenteroides	1249	S	6	4	10	0.00004
Limosilactobacillus vaginalis	1633	S	8	33	41	0.00016
Limosilactobacillus fermentum	1613	S	4	19	23	0.00009
Lacticaseibacillus paracasei	1597	S	7	10	17	0.00007
Lacticaseibacillus pabuli	3025672	S	2	3	5	0.00002
Leuconostoc carnosum	1252	S	4	1	5	0.00002
Leuconostoc mesenteroides	1245	S	2	1	3	0.00001
Latilactobacillus sakei	1599	S	3	2	5	0.00002
Lactobacillus delbrueckii	1584	S	2	5	7	0.00003
Lactobacillus crispatus	47770	S	2	11	13	0.00005
Ligilactobacillus acidipiscis	89059	S	2	1	3	0.00001
Paucilactobacillus nenjiangensis	1296540	S	2	5	7	0.00003
Streptococcus mitis	28037	S	148	587	735	0.00290
Streptococcus sp. SN-1	3074854	S	19	55	74	0.00029
Streptococcus sp. DTU_2020_1001019_1_SI_AUS_MUR_006	3077584	S	14	120	134	0.00053
Streptococcus sp. 116-D4	2598453	S	9	15	24	0.00009
Streptococcus sp. Marseille-Q6470	2972784	S	8	21	29	0.00011
Streptococcus sp. LPB0220	2610896	S	6	30	36	0.00014
Streptococcus sp. Marseille-Q3533	2759692	S	5	13	18	0.00007
Streptococcus sp. A12	1759399	S	4	9	13	0.00005
Streptococcus sp. oral taxon 061	712623	S	2	4	6	0.00002
Streptococcus sp. oral taxon 431	712633	S	2	5	7	0.00003
Streptococcus sp. HSISS3	1316412	S	1	8	9	0.00004
Streptococcus pluranimalium	82348	S	90	282	372	0.00147
Streptococcus pneumoniae	1313	S	45	166	211	0.00083
Streptococcus oralis	1303	S	32	141	173	0.00068
Streptococcus pseudopneumoniae	257758	S	12	104	116	0.00046
Streptococcus thermophilus	1308	S	9	10	19	0.00008
Streptococcus parasanguinis	1318	S	9	35	44	0.00017
Streptococcus toyakuensis	2819619	S	8	84	92	0.00036
Streptococcus parapneumoniae	2993430	S	6	42	48	0.00019
Streptococcus anginosus	1328	S	5	46	51	0.00020
Streptococcus constellatus	76860	S	1	18	19	0.00008
Streptococcus gordonii	1302	S	5	6	11	0.00004
Streptococcus salivarius	1304	S	4	36	40	0.00016
Streptococcus cristatus	45634	S	4	8	12	0.00005
Streptococcus suis	1307	S	3	10	13	0.00005
Streptococcus australis	113107	S	2	20	22	0.00009
Streptococcus milleri	33040	S	2	42	44	0.00017
Streptococcus nidrosiense	3140788	S	2	6	8	0.00003
Streptococcus parauberis	1348	S	2	4	6	0.00002
