feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Bacteroidaceae	Group	Negative	0.203554100613009	0.0482932069393607	35	35	0.000182064716190435	0.0120162712685687
Oscillospiraceae	Group	Negative	0.0626974169034606	0.0190774872876508	35	34	0.00241138939979399	0.0725144209501849
Streptococcaceae	Group	Negative	-0.0401182792237954	0.0130734867806872	35	35	0.00427710139951719	0.0725144209501849
Tannerellaceae	Group	Negative	0.0492487429338982	0.016103811100098	35	31	0.0043948133909203	0.0725144209501849
Lachnospiraceae	Group	Negative	-0.168635983230758	0.0581414154838216	35	35	0.00658422564147104	0.0869117784674178
Bifidobacteriaceae	Group	Negative	-0.114313648309878	0.0410884426970939	35	33	0.00886052746679318	0.097465802134725
Actinobacteria.fam...Sanguibacteraceae.Actinomycetaceae.Promicromonosporaceae.	Group	Negative	-0.00442953512959689	0.00183182511287566	35	11	0.021283681740251	0.108055614988967
Burkholderiaceae	Group	Negative	-0.00723320064928954	0.00279384211379472	35	9	0.0142100632444851	0.108055614988967
Clostridiales.fam...Lachnospiraceae.Clostridiaceae.Ruminococcaceae.	Group	Negative	-0.0259004644826668	0.0105143826837584	35	34	0.0191503594886621	0.108055614988967
Coriobacteriaceae	Group	Negative	-0.0581021946216515	0.0232994834794184	35	29	0.0178295620700047	0.108055614988967
Odoribacteraceae	Group	Negative	0.0205359611044743	0.00785912723883718	35	21	0.0134109571536492	0.108055614988967
Phyllobacteriaceae	Group	Negative	-0.00612400227561618	0.00239089424398823	35	9	0.0151818289883384	0.108055614988967
Saccharibacteria.fam..incertae.sedis	Group	Negative	-0.00743420451172197	0.00304255955775655	35	5	0.0200650314745449	0.108055614988967
Bacteroidales.fam..incertae.sedis	Group	Negative	0.0197843100331679	0.00879876935588552	35	12	0.03134043787904	0.114914938889813
Campylobacteraceae	Group	Negative	0.00590282021864018	0.00256922749604807	35	7	0.0280677800234329	0.114914938889813
Clostridiales.fam...Eubacteriaceae.Clostridiaceae.	Group	Negative	0.0508782896326253	0.0216405548634797	35	11	0.0248445165119763	0.114914938889813
Peptostreptococcaceae	Group	Negative	-0.0518986357612125	0.0229738582579036	35	35	0.0306113724666026	0.114914938889813
Rikenellaceae	Group	Negative	0.0555599621426762	0.0243457093368352	35	32	0.0290608791490885	0.114914938889813
Clostridiales.fam...Lachnospiraceae.Ruminococcaceae.	Group	Negative	-0.0298025672337539	0.01401142395677	35	30	0.0409824268083047	0.128801912826101
Micrococcaceae	Group	Negative	-0.00336334330576234	0.00157242384316008	35	11	0.0399306128052288	0.128801912826101
Prevotellaceae	Group	Negative	0.125514240822412	0.0584551803497116	35	30	0.0392191078098842	0.128801912826101
Desulfovibrionaceae	Group	Negative	0.0144773399483081	0.00697538710663203	35	22	0.0458103353950019	0.137431006185006
Bacillales.fam..incertae.sedis	Group	Negative	-0.00417833552304185	0.00217480007730048	35	12	0.0633730755717414	0.18185317337978
Sutterellaceae	Group	Negative	0.0191498803534264	0.0100768633287676	35	26	0.0661490282402626	0.181909827660722
Barnesiellaceae	Group	Negative	0.0185009314842939	0.0101811300186878	35	13	0.0782807373268486	0.20666114654288
Porphyromonadaceae	Group	Negative	0.014704719115373	0.00826263313390387	35	12	0.0843423280152404	0.214099755730995
Carnobacteriaceae	Group	Negative	-0.00209203089195072	0.00127127513997018	35	5	0.109335929093237	0.267265604450134
Catabacteriaceae	Group	Negative	0.00222285641934431	0.00138097869195295	35	6	0.117005964647067	0.275799773810944
Lactobacillaceae	Group	Negative	-0.0348783168969347	0.0220780330024332	35	21	0.123697306664289	0.28151800827045
Clostridiaceae	Group	Negative	0.0377141222424669	0.0254834984181083	35	35	0.148372873709539	0.306019052025923
Firmicutes.fam...Carnobacteriaceae.Acidaminococcaceae.	Group	Negative	0.0208663532668257	0.0140788599197585	35	13	0.147799439594967	0.306019052025923
Tissierellia.fam..incertae.sedis	Group	Negative	0.0062226444341159	0.00419182161664615	35	12	0.147173713048397	0.306019052025923
Peptoniphilaceae	Group	Negative	0.0148390602156981	0.0105726557255872	35	22	0.169798778804613	0.32960939415013
Staphylococcaceae	Group	Negative	-0.00294545470071548	0.00208404479806777	35	11	0.166920970395864	0.32960939415013
Bacteria.fam..incertae.sedis	Group	Negative	-0.0265319927141936	0.0194361377912819	35	32	0.181461115655227	0.342183818092713
Bradyrhizobiaceae	Group	Negative	-0.00154185382295028	0.00119951336515116	35	4	0.207600733785459	0.360569695522113
Firmicutes.fam...Erysipelotrichaceae.Clostridiaceae.	Group	Negative	-0.00420300882861681	0.00320507242456805	35	8	0.198787015498514	0.360569695522113
Firmicutes.fam..incertae.sedis	Group	Negative	0.0330362035262627	0.0254107734553422	35	34	0.202578959102968	0.360569695522113
Acidaminococcaceae	Group	Negative	0.0172837689770187	0.0138188132026557	35	8	0.219824307192049	0.372010366017313
Firmicutes.fam...Erysipelotrichaceae.Peptostreptococcaceae.	Group	Negative	0.00370708687864683	0.00313292056248035	35	25	0.245157144901779	0.404509289087936
Clostridiales.fam...Eubacteriaceae.Ruminococcaceae.	Group	Negative	-0.00517187752226287	0.00444218040381571	35	20	0.252664802245609	0.406728706053907
Clostridiales.fam...Clostridiaceae.Ruminococcaceae.	Group	Negative	0.00563948756854761	0.00504268722617962	35	14	0.271492970435682	0.407239455653523
Eubacteriaceae	Group	Negative	-0.035966233978413	0.0315061696815065	35	35	0.261852508614414	0.407239455653523
Tissierellaceae	Group	Negative	0.00417551640455291	0.00372286169169591	35	4	0.270133014694794	0.407239455653523
Actinobacteria.fam...Actinomycetaceae.Streptomycetaceae.	Group	Negative	-0.0016185852451211	0.001514618077286	35	8	0.29298587956496	0.429712623361941
Firmicutes.fam...Erysipelotrichaceae.Lachnospiraceae.	Group	Negative	-0.00841067671355518	0.00836741309045399	35	5	0.322128722508708	0.462184688816842
Actinomycetaceae	Group	Negative	-0.00380081881390167	0.00473829375150572	35	26	0.428205661944698	0.58878278517396
Coriobacteriia.fam..incertae.sedis	Group	Negative	0.00231219048406464	0.00283042470970403	35	8	0.41984086198006	0.58878278517396
Eggerthellaceae	Group	Negative	-0.00765665575141027	0.00990180498838865	35	35	0.444873297340472	0.599217094376962
Akkermansiaceae	Group	Negative	0.0204280597903503	0.0304910551469193	35	19	0.507538977653185	0.669951450502205
Christensenellaceae	Group	Negative	0.00166698866110597	0.00257292815095724	35	9	0.521535103607413	0.674927781139004
Enterobacteriaceae	Group	Negative	0.00688319094671786	0.0115025287060761	35	24	0.553654016392741	0.702714713113863
Clostridia.fam..incertae.sedis	Group	Negative	0.00154580379055018	0.00288372661874327	35	5	0.595523331831477	0.741595092469387
Pasteurellaceae	Group	Negative	0.00227820608161885	0.00441989966680907	35	17	0.60967958491122	0.742760102490365
Ruminococcaceae	Group	Negative	0.02047424588718	0.0407813862462251	35	35	0.618966752075304	0.742760102490365
Clostridiales.Family.XIII..Incertae.Sedis	Group	Negative	0.00360618116431591	0.00803274708819902	35	29	0.65641296445429	0.773629565249699
Leuconostocaceae	Group	Negative	-0.000597871024977327	0.00165486663903877	35	9	0.720192607466861	0.833907229698471
Atopobiaceae	Group	Negative	-0.0015317064779214	0.0055484342895731	35	10	0.784222723494994	0.874499159125618
Clostridiales.fam...Lachnospiraceae.Clostridiaceae.	Group	Negative	0.000856371896145949	0.00291177168454218	35	7	0.770518320214649	0.874499159125618
Erysipelotrichaceae	Group	Negative	-0.00517374424577151	0.0211483107405993	35	35	0.808249222828223	0.874499159125618
Selenomonadaceae	Group	Negative	0.00186475310341865	0.00740616143628587	35	6	0.802769487722657	0.874499159125618
Firmicutes.fam...Lachnospiraceae.Lactobacillaceae.	Group	Negative	-0.00105301795796119	0.00739937710158052	35	13	0.887699137478014	0.94497004957337
Clostridiales.fam..incertae.sedis	Group	Negative	-0.00273377181098907	0.0283916763221597	35	35	0.923874394293	0.951517267081399
Corynebacteriaceae	Group	Negative	-0.000107510099013772	0.00135201055714597	35	4	0.937100338792287	0.951517267081399
Firmicutes.fam...Erysipelotrichaceae.Eubacteriaceae.Clostridiaceae.	Group	Negative	0.000880984371552957	0.00843530408787363	35	13	0.917452266867594	0.951517267081399
Veillonellaceae	Group	Negative	-0.00064677098028392	0.0322732373824157	35	31	0.984131769601006	0.984131769601006
