intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,match_filename,match_name,match_md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
3025000,0.002637556184306323,0.46388590706946786,0.002637556184306323,0.002810187847908045,2.3808264462809916,2.0,2.37474925575951,signatures/9427e56a12226d50b9c8d4cf56b920c1.sig.gz,"GCF_022829365.1 Methylobacterium sp. J-077 strain=J-077, ASM2282936v1",9427e56a12226d50b9c8d4cf56b920c1,0.46388590706946786,3025000,0,1143870000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-5-POLPIL-G/S-5-POLPIL-G_unmatched_2.fastq.gz,S-5-POLPIL-G,a13e81235d013dbf9de8c8558649ca67,1146895000,31,DNA,1000,1146895,true,0.8256822693754912,0.9755264974434363,0.9006043834094637,0.9755264974434363,7202,7202,2562818
1675000,0.0014604649946158977,0.4597416872767244,0.0014587211558163564,0.001535419214317989,2.352062163777645,2.0,1.81176921876192,signatures/b145ceae2686466cf86787e8ca375938.sig.gz,GCF_937859915.1 uncultured Sphingomonas sp. SRR12240183_bin.13_CONCOCT_v1.1_MAG,b145ceae2686466cf86787e8ca375938,0.46029128881560866,1673000,1,1142197000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-5-POLPIL-G/S-5-POLPIL-G_unmatched_2.fastq.gz,S-5-POLPIL-G,a13e81235d013dbf9de8c8558649ca67,1146895000,31,DNA,1000,1146895,true,0.8100875779175861,0.975281730592783,0.8926846542551845,0.975281730592783,3935,11137,2562818
1514000,0.0013200859712528175,0.2043519394512772,0.0013183421324532761,0.0009661240088059316,1.6375661375661377,1.0,1.3876310756968453,signatures/fd04f6ca86515eaa5c422f2359397c95.sig.gz,GCF_026130545.1 Lichenifustis flavocetrariae strain=BP6-180914 ASM2613054v1,fd04f6ca86515eaa5c422f2359397c95,0.20462224624949318,1512000,2,1140685000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-5-POLPIL-G/S-5-POLPIL-G_unmatched_2.fastq.gz,S-5-POLPIL-G,a13e81235d013dbf9de8c8558649ca67,1146895000,31,DNA,1000,1146895,true,0.8074510442093714,0.9501073384451776,0.8787791913272744,0.9501073384451776,2476,13613,2562818
1549000,0.0013506031502447914,0.2595797280593325,0.0012817215176629073,0.0010956689082096348,1.910204081632653,1.0,1.408464918888094,signatures/e5bf01c613c616b5ef30b491d1b9f44e.sig.gz,"GCF_008039875.1 Methylobacterium sp. WL119 strain=WL119, ASM803987v1",e5bf01c613c616b5ef30b491d1b9f44e,0.2735299311319089,1470000,3,1139215000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-5-POLPIL-G/S-5-POLPIL-G_unmatched_2.fastq.gz,S-5-POLPIL-G,a13e81235d013dbf9de8c8558649ca67,1146895000,31,DNA,1000,1146895,true,0.8080465480298622,0.9590447368888272,0.8835456424593446,0.9590447368888272,2808,16421,2562818
1281000,0.0011169287511062478,0.2661795407098121,0.0011116972347076236,0.0008631124020511796,1.7349019607843137,1.0,1.9736294550098377,signatures/498150ab681f0d11140df321d485e8fa.sig.gz,"GCF_005844085.1 Acetobacteraceae bacterium KEBCLARHB70R strain=KEBCLARHB70R, ASM584408v1",498150ab681f0d11140df321d485e8fa,0.26743215031315243,1275000,4,1137940000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-5-POLPIL-G/S-5-POLPIL-G_unmatched_2.fastq.gz,S-5-POLPIL-G,a13e81235d013dbf9de8c8558649ca67,1146895000,31,DNA,1000,1146895,true,0.8031099659253531,0.9583475123964412,0.8807287391608971,0.9583475123964412,2212,18633,2562818
549000,0.0004786837504741062,0.06727941176470588,0.0004786837504741062,0.00032893478975096945,1.53551912568306,1.0,1.218076791218985,signatures/fd0c18741012ebc26c58ba341945dc59.sig.gz,"GCF_001557535.2 Burkholderia sp. PAMC 26561 strain=PAMC 26561, ASM155753v2",fd0c18741012ebc26c58ba341945dc59,0.06727941176470588,549000,5,1137391000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-5-POLPIL-G/S-5-POLPIL-G_unmatched_2.fastq.gz,S-5-POLPIL-G,a13e81235d013dbf9de8c8558649ca67,1146895000,31,DNA,1000,1146895,true,0.7814564791108966,0.9166208841608823,0.8490386816358895,0.9166208841608823,843,19476,2562818
747000,0.0006513237916287018,0.08641366847379661,0.0004586296042793804,0.0003098152112245193,1.5095057034220531,1.0,1.2312876745179981,signatures/a2812e6a63e8d582bea34bde88b2b2b3.sig.gz,"GCF_022829585.1 Methylobacterium sp. J-026 strain=J-026, ASM2282958v1",a2812e6a63e8d582bea34bde88b2b2b3,0.12272055199605716,526000,6,1136865000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-5-POLPIL-G/S-5-POLPIL-G_unmatched_2.fastq.gz,S-5-POLPIL-G,a13e81235d013dbf9de8c8558649ca67,1146895000,31,DNA,1000,1146895,true,0.789258478989682,0.9345665559925421,0.8619125174911121,0.9345665559925421,794,20270,2562818
418000,0.00036446230910414643,0.06475047378395452,0.0003574869539059809,0.0002255329875160858,1.4097560975609755,1.0,0.8072249597439067,signatures/e0fbbbd0ecdd728008181bce864d69b3.sig.gz,"GCF_009765865.1 Acidisoma sp. L85 strain=L85, ASM976586v1",e0fbbbd0ecdd728008181bce864d69b3,0.06601389766266583,410000,7,1136455000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-5-POLPIL-G/S-5-POLPIL-G_unmatched_2.fastq.gz,S-5-POLPIL-G,a13e81235d013dbf9de8c8558649ca67,1146895000,31,DNA,1000,1146895,true,0.7746144040134653,0.9160595819778894,0.8453369929956773,0.9160595819778894,578,20848,2562818
1058000,0.0009224907249573849,0.06384333704824073,0.00034963967930804477,0.00025245647564516873,1.6134663341645885,1.0,1.2405124049849214,signatures/b4d57b1e436e8a0f634fdfaa11c2f2b0.sig.gz,"GCF_022829515.1 Methylobacterium sp. J-048 strain=J-048, ASM2282951v1",b4d57b1e436e8a0f634fdfaa11c2f2b0,0.16844451520458525,401000,8,1136054000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-5-POLPIL-G/S-5-POLPIL-G_unmatched_2.fastq.gz,S-5-POLPIL-G,a13e81235d013dbf9de8c8558649ca67,1146895000,31,DNA,1000,1146895,true,0.7981702725227057,0.9441630406823943,0.87116665660255,0.9441630406823943,647,21495,2562818
385000,0.0003356889689117138,0.055579805034191763,0.00033307321071240176,0.00021226634119161017,1.4240837696335078,1.0,0.8762402269874545,signatures/eff2290fe9b3996fecd00e26a03f71f4.sig.gz,"GCF_002874965.1 Pseudomonas sp. NC02 strain=NC02, ASM287496v1",eff2290fe9b3996fecd00e26a03f71f4,0.056016295649643534,382000,9,1135672000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/boreal_moss/preproc/S-5-POLPIL-G/S-5-POLPIL-G_unmatched_2.fastq.gz,S-5-POLPIL-G,a13e81235d013dbf9de8c8558649ca67,1146895000,31,DNA,1000,1146895,true,0.7725621977755932,0.9112195832355563,0.8418908905055748,0.9112195832355563,544,22039,2562818
