intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,match_filename,match_name,match_md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
6001000,0.013660275481842829,0.9417765222849969,0.013660275481842829,0.04601067567463978,30.00599900016664,11.0,160.99081326899721,signatures/7722295c553d7cbff50713d2de963139.sig.gz,"GCF_009102625.1 Bacteroides xylanisolvens strain=BIOML-A16, ASM910262v1",7722295c553d7cbff50713d2de963139,0.9417765222849969,6001000,0,433302000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/PD/preproc/SRR19064821/SRR19064821_unmatched_2.fastq,SRR19064821,dae084c4c30849caa406869c92447f77,439303000,31,DNA,1000,439303,true,0.8706699004094031,0.998066797820021,0.934368349114712,0.998066797820021,180066,180066,3913570
5860000,0.013339312501849521,0.7776547141077115,0.012786163536329139,0.016184966667262882,11.276660138864163,5.0,127.12628388536784,signatures/02e0c52eb8ea502138a37a2334d623f8.sig.gz,"GCA_024793155.1 Bacteroides thetaiotaomicron strain=BFG-597, ASM2479315v1",02e0c52eb8ea502138a37a2334d623f8,0.8112972449120864,5617000,1,427685000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/PD/preproc/SRR19064821/SRR19064821_unmatched_2.fastq,SRR19064821,dae084c4c30849caa406869c92447f77,439303000,31,DNA,1000,439303,true,0.8700023661484769,0.9932768705772623,0.9316396183628697,0.9932768705772623,63341,243407,3913570
5198000,0.011832379929114985,0.9072237960339944,0.011663931272948284,0.021661296463331432,16.544301327088213,14.0,16.422249237640237,signatures/1b35cf828c40642d06fc959a1c29c1de.sig.gz,"GCF_003436375.1 Bacteroides intestinalis strain=TM06-30, ASM343637v1",1b35cf828c40642d06fc959a1c29c1de,0.9203257790368272,5124000,2,422561000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/PD/preproc/SRR19064821/SRR19064821_unmatched_2.fastq,SRR19064821,dae084c4c30849caa406869c92447f77,439303000,31,DNA,1000,439303,true,0.8666446007496901,0.997325274953112,0.931984937851401,0.997325274953112,84773,328180,3913570
5094000,0.011595641277205027,0.8450779989241528,0.010728358331265665,0.09440843015456475,78.3946530872056,75.0,251.05565869131277,signatures/94cc965f473a52992a2fad8dbaf7c325.sig.gz,"GCF_019129355.1 Phocaeicola vulgatus strain=MSK.17.73, ASM1912935v1",94cc965f473a52992a2fad8dbaf7c325,0.9133942980096826,4713000,3,417848000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/PD/preproc/SRR19064821/SRR19064821_unmatched_2.fastq,SRR19064821,dae084c4c30849caa406869c92447f77,439303000,31,DNA,1000,439303,true,0.8660797728772601,0.9970820840982955,0.9315809284877778,0.9970820840982955,369474,697654,3913570
4916000,0.011190453969128369,0.690843862111995,0.010081879704896164,0.011922873488911658,10.535335290133213,4.0,49.694632464976614,signatures/e6926dd01541bce8b0d47713832ab6c9.sig.gz,"GCA_022715565.1 Bacteroides caccae, ASM2271556v1",e6926dd01541bce8b0d47713832ab6c9,0.7668070503821557,4429000,4,413419000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/PD/preproc/SRR19064821/SRR19064821_unmatched_2.fastq,SRR19064821,dae084c4c30849caa406869c92447f77,439303000,31,DNA,1000,439303,true,0.8650866367463776,0.9914714128569051,0.9282790248016414,0.9914714128569051,46661,744315,3913570
4718000,0.010739739997222874,0.7431106077765195,0.008961923774706752,0.01207899692608028,12.00711201422403,10.0,12.143162204801982,signatures/86777ddea91b629235e97998c68e3fc8.sig.gz,"GCF_015669075.1 Bacteroides finegoldii strain=1001713B170221_170320_G10, ASM1566907v1",86777ddea91b629235e97998c68e3fc8,0.8905247263118158,3937000,5,409482000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/PD/preproc/SRR19064821/SRR19064821_unmatched_2.fastq,SRR19064821,dae084c4c30849caa406869c92447f77,439303000,31,DNA,1000,439303,true,0.8639401747118685,0.9962668433665639,0.9301035090392162,0.9962668433665639,47272,791587,3913570
3648000,0.008304063482380043,0.6918411269810213,0.00804911416493855,0.0038642467108036906,4.276866515837104,4.0,3.2268996159631667,signatures/5ad1e0b6e610da3b0733b8905cb2e7b7.sig.gz,"GCF_001405935.1 Parabacteroides distasonis strain=2789STDY5608872, 13414_6#56",5ad1e0b6e610da3b0733b8905cb2e7b7,0.7137546468401487,3536000,6,405946000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/PD/preproc/SRR19064821/SRR19064821_unmatched_2.fastq,SRR19064821,dae084c4c30849caa406869c92447f77,439303000,31,DNA,1000,439303,true,0.8568017480814605,0.9891810150667121,0.9229913815740862,0.9891810150667121,15123,806710,3913570
3537000,0.008051390498129992,0.7887575284407763,0.00804911416493855,0.019573177431347847,21.663178733031675,16.0,46.1357058044706,signatures/57acb924dc63463eba63536df1badd19.sig.gz,"GCA_902362285.1 Ruminococcaceae bacterium, MGYG-HGUT-00002",57acb924dc63463eba63536df1badd19,0.7889805933526656,3536000,7,402410000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/PD/preproc/SRR19064821/SRR19064821_unmatched_2.fastq,SRR19064821,dae084c4c30849caa406869c92447f77,439303000,31,DNA,1000,439303,true,0.855948131237345,0.9923835546964846,0.9241658429669148,0.9923835546964846,76601,883311,3913570
3399000,0.00773725651771101,0.7321814254859611,0.007716769518988033,0.006033621476043612,6.965486725663717,4.0,15.50157439855365,signatures/3191b17cd9816a6b0abb68f0b35dbdf7.sig.gz,"GCF_023008285.1 Flavonifractor plautii strain=VE303-08, ASM2300828v1",3191b17cd9816a6b0abb68f0b35dbdf7,0.7341252699784018,3390000,8,399020000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/PD/preproc/SRR19064821/SRR19064821_unmatched_2.fastq,SRR19064821,dae084c4c30849caa406869c92447f77,439303000,31,DNA,1000,439303,true,0.8548499745125907,0.9900793569201909,0.9224646657163909,0.9900793569201909,23613,906924,3913570
3218000,0.007325240210060027,0.8155019059720457,0.00730475321133705,0.006455486933924779,7.872857588033655,5.0,26.166057229128274,signatures/3398d63b7f563f388a9e24d0a4d52a8f.sig.gz,"GCF_024460975.1 Neglectibacter timonensis strain=DFI.9.73, ASM2446097v1",3398d63b7f563f388a9e24d0a4d52a8f,0.8177890724269378,3209000,9,395811000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/PD/preproc/SRR19064821/SRR19064821_unmatched_2.fastq,SRR19064821,dae084c4c30849caa406869c92447f77,439303000,31,DNA,1000,439303,true,0.8533423237715091,0.9935322698334844,0.9234372968024968,0.9935322698334844,25264,932188,3913570
