name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Lactobacillus apis	55371	S	1640	815	2455	0.04380
Lactobacillus melliventris	55401	S	935	720	1655	0.02953
Lactobacillus helsingborgensis	55384	S	556	460	1016	0.01813
Lactobacillus apis_A	55372	S	390	822	1212	0.02162
Lactobacillus panisapium	55405	S	331	984	1315	0.02346
Lactobacillus sp945290125	55440	S	270	70	340	0.00607
Lactobacillus sp946479925	55443	S	221	544	765	0.01365
Lactobacillus sp946482465	55445	S	207	421	628	0.01120
Lactobacillus laiwuensis	55400	S	141	157	298	0.00532
Lactobacillus kimbladii	55396	S	140	302	442	0.00789
Lactobacillus kullabergensis	55399	S	130	246	376	0.00671
Lactobacillus sp016100975	55419	S	126	151	277	0.00494
Lactobacillus sp946477855	55442	S	78	169	247	0.00441
Lactobacillus kimbladii_B	55397	S	71	152	223	0.00398
Lactobacillus huangpiensis	55387	S	64	73	137	0.00244
Lactobacillus sp946482425	55444	S	49	160	209	0.00373
Lactobacillus sp003692965	55413	S	6	6	12	0.00021
Lactobacillus sp945281075	55439	S	4	0	4	0.00007
Bombilactobacillus mellis	55231	S	4517	6775	11292	0.20147
Bombilactobacillus mellis_A	55232	S	1501	5670	7171	0.12794
Bombilactobacillus mellifer	55230	S	164	158	322	0.00574
Bombilactobacillus bombi	55227	S	2	5	7	0.00012
Apilactobacillus waqarii	55221	S	72	73	145	0.00259
Apilactobacillus kunkeei	55210	S	42	51	93	0.00166
Apilactobacillus kunkeei_F	55213	S	31	35	66	0.00118
Apilactobacillus nanyangensis	55215	S	7	77	84	0.00150
Apilactobacillus kunkeei_C	55211	S	4	5	9	0.00016
Apilactobacillus kunkeei_E	55212	S	4	2	6	0.00011
CALYQJ01 sp945273735	55234	S	37	1	38	0.00068
Limosilactobacillus sp946579075	55642	S	4	3	7	0.00012
Limosilactobacillus antri	55587	S	1	0	1	0.00002
Staphylococcus borealis	57072	S	2	8	10	0.00018
Gilliamella apicola	133069	S	2320	943	3263	0.05822
Gilliamella sp946481345	133105	S	968	2378	3346	0.05970
Gilliamella apicola_N	133081	S	955	662	1617	0.02885
Gilliamella sp946482005	133106	S	597	1396	1993	0.03556
Gilliamella apicola_R	133084	S	558	794	1352	0.02412
Gilliamella apis	133085	S	278	225	503	0.00897
Gilliamella apis_A	133086	S	185	268	453	0.00808
Gilliamella apicola_Q	133083	S	118	93	211	0.00376
Gilliamella sp002142215	133091	S	88	76	164	0.00293
Gilliamella sp946480175	133104	S	88	40	128	0.00228
Gilliamella sp945273075	133100	S	8	102	110	0.00196
Gilliamella sp009795885	133094	S	4	2	6	0.00011
Gilliamella apicola_J	133077	S	2	0	2	0.00004
Gilliamella sp009795805	133092	S	2	0	2	0.00004
Gilliamella apicola_L	133079	S	2	0	2	0.00004
Gilliamella bombi	133087	S	2	214	216	0.00385
Gilliamella apicola_F	133073	S	2	0	2	0.00004
Gilliamella apicola_A	133070	S	1	0	1	0.00002
Gilliamella apicola_M	133080	S	1	2	3	0.00005
Gilliamella apicola_P	133082	S	1	1	2	0.00004
Frischella perrara	133059	S	3941	399	4340	0.07743
Frischella japonica	133058	S	2	0	2	0.00004
Morganella morganii	133230	S	4	7	11	0.00020
Hafnia alvei	133108	S	2	0	2	0.00004
Vibrio ouci	134516	S	26	315	341	0.00608
Bowmanella yangjiangensis	132383	S	2	0	2	0.00004
Snodgrassella alvi	130431	S	826	156	982	0.01752
Snodgrassella alvi_G	130436	S	223	110	333	0.00594
Snodgrassella sp946481965	130443	S	117	68	185	0.00330
Vogesella mureinivorans	129842	S	198	108	306	0.00546
Limnobacter parvus	127534	S	191	13	204	0.00364
Comamonas tsuruhatensis	126889	S	2	2	4	0.00007
Bartonella_A apihabitans	119302	S	199	177	376	0.00671
Bartonella_A apis	119303	S	148	62	210	0.00375
Bartonella_A sp016100455	119305	S	70	59	129	0.00230
Bartonella_A sp946481695	119314	S	28	134	162	0.00289
Bartonella_A sp946479275	119312	S	25	46	71	0.00127
Bartonella_A sp945285915	119309	S	24	24	48	0.00086
Bartonella_A sp946478665	119311	S	15	13	28	0.00050
Bartonella_A sp016102285	119306	S	7	3	10	0.00018
Bartonella_A sp946478235	119310	S	4	2	6	0.00011
Bartonella_A choladocola	119304	S	2	1	3	0.00005
Bartonella_A sp946480935	119313	S	2	1	3	0.00005
Aureimonas_A sp001424685	119232	S	2	0	2	0.00004
Methylobacterium sp008039875	118308	S	2	1	3	0.00005
Commensalibacter melissae	113763	S	103	15	118	0.00211
Commensalibacter sp945266285	113767	S	2	0	2	0.00004
Bombella pluederhausensis	113698	S	20	1	21	0.00037
Bombella apis	113693	S	8	3	11	0.00020
Bombella saccharophila	113700	S	3	4	7	0.00012
Bombella pollinis	113699	S	1	1	2	0.00004
Sphingomonas sp030433805	125258	S	2	34	36	0.00064
Sphingomonas aerolata	125000	S	2	1	3	0.00005
Bifidobacterium indicum	42787	S	390	46	436	0.00778
Bifidobacterium choladohabitans	42770	S	374	866	1240	0.02212
Bifidobacterium polysaccharolyticum	42812	S	204	177	381	0.00680
Bifidobacterium apousia	42747	S	155	263	418	0.00746
Bifidobacterium asteroides_H	42753	S	75	206	281	0.00501
Bifidobacterium mellis	42799	S	74	224	298	0.00532
Bifidobacterium asteroides_F	42751	S	65	84	149	0.00266
Bifidobacterium asteroides_J	42755	S	43	78	121	0.00216
Bifidobacterium asteroides	42750	S	42	39	81	0.00145
Bifidobacterium sp000499285	42832	S	19	28	47	0.00084
Bifidobacterium asteroides_G	42752	S	10	3	13	0.00023
Bifidobacterium mizhiense	42804	S	9	14	23	0.00041
Bifidobacterium asteroides_I	42754	S	5	10	15	0.00027
Bifidobacterium sp026537325	42849	S	3	7	10	0.00018
Bifidobacterium bombi	42760	S	2	0	2	0.00004
Protofrankia sp917627385	45450	S	24	5	29	0.00052
Protofrankia californiensis	45447	S	20	11	31	0.00055
Geodermatophilus sp019799925	45525	S	2	26	28	0.00050
Mycobacterium manitobense	46520	S	1	1	2	0.00004
Streptomyces clavifer	49052	S	3	15	18	0.00032
Streptomyces canus	49020	S	2	1	3	0.00005
Thermobifida alba	50322	S	2	2	4	0.00007
Cutibacterium namnetense	48422	S	4	1	5	0.00009
Apibacter sp945280365	89010	S	60	23	83	0.00148
Flavobacterium sp011751075	86825	S	2	6	8	0.00014
Mangrovimonas futianensis	87602	S	1	0	1	0.00002
Novisyntrophococcus fermenticellae	62658	S	13	35	48	0.00086
Novisyntrophococcus sp002409525	62660	S	2	0	2	0.00004
Novisyntrophococcus sp946412445	62663	S	1	1	2	0.00004
NK4A136 sp937901625	62602	S	1	0	1	0.00002
Clostridium_A leptum	64444	S	1	18	19	0.00034
