feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Bacteroides	NAFLD	Negative	0.281069721698369	0.0725966020466991	34	24	0.000501579436014702	0.0120379064643529
Fusicatenibacter	NAFLD	Negative	-0.137219876817815	0.0407753176099405	34	17	0.00200020172577621	0.0240024207093145
Parabacteroides	NAFLD	Negative	0.0878117938034889	0.0339297538178734	34	9	0.0143963012527679	0.115170410022143
Anaerostipes	NAFLD	Negative	-0.0982664319664654	0.046691888512956	34	14	0.043272421199347	0.115393123198259
Bifidobacterium	NAFLD	Negative	-0.159370768611484	0.0732379980676835	34	25	0.037044126616371	0.115393123198259
Collinsella	NAFLD	Negative	-0.0960327261207052	0.041932181876975	34	17	0.0287475407279132	0.115393123198259
Lachnospiraceae.unclassified	NAFLD	Negative	-0.139700006206422	0.0648759467005102	34	19	0.0389313916809967	0.115393123198259
Prevotella	NAFLD	Negative	0.173443141912403	0.0797374223766601	34	9	0.0371163110649146	0.115393123198259
Ruthenibacterium	NAFLD	Negative	0.0500108689083632	0.0207826224241516	34	5	0.0220595354614905	0.115393123198259
Ruminococcus	NAFLD	Negative	-0.107174820407563	0.0654446774415656	34	19	0.11129463304183	0.267107119300393
Faecalibacterium	NAFLD	Negative	0.0945489367249559	0.0666516057910266	34	28	0.165695467192232	0.331390934384465
Roseburia	NAFLD	Negative	-0.0760650674342381	0.0521517437932945	34	21	0.15443982947277	0.331390934384465
Lactobacillus	NAFLD	Negative	-0.0527350275221122	0.0399218758845282	34	4	0.195884978586312	0.361633806620883
Blautia	NAFLD	Negative	-0.0625998548232743	0.0558666947945626	34	21	0.270830789582492	0.433329263331988
Firmicutes.unclassified	NAFLD	Negative	-0.0228186600211647	0.0202832280329273	34	4	0.268956193293504	0.433329263331988
Dorea	NAFLD	Negative	-0.041764159647546	0.0401892624177793	34	25	0.306506448630261	0.459759672945391
Akkermansia	NAFLD	Negative	0.0361981561746393	0.0365476402143465	34	7	0.329390781253983	0.465022279417388
Alistipes	NAFLD	Negative	0.0310508792595486	0.0352795409122266	34	8	0.385346662981624	0.513795550642165
Streptococcus	NAFLD	Negative	-0.0197134155493862	0.0281643007699514	34	5	0.489020338797233	0.61770990163861
Gemmiger	NAFLD	Negative	0.0150178968579948	0.0287406522176171	34	7	0.604899397904881	0.725879277485857
Coprococcus	NAFLD	Negative	-0.0199095130419657	0.0505214102618085	34	13	0.696135415519592	0.77389075360186
Dialister	NAFLD	Negative	-0.00778553399854751	0.0227167648578237	34	4	0.734048801502536	0.77389075360186
Eubacterium	NAFLD	Negative	0.0201947017682162	0.0607274369293425	34	23	0.741645305535116	0.77389075360186
Intestinibacter	NAFLD	Negative	-0.00225104301728522	0.0246652977578546	34	4	0.9278520811963	0.9278520811963
