name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Lichenicoccus roseus	113922	S	5504	33573	39077	0.01488
Acidocella atsumiense_A	113622	S	213	292	505	0.00019
Acidocella sp026224875	113648	S	112	119	231	0.00009
Acidocella sp026225015	113649	S	91	83	174	0.00007
Acidocella sp003137135	113626	S	77	189	266	0.00010
Acidocella sp003164135	113627	S	43	1016	1059	0.00040
Acidocella aquatica	113620	S	35	273	308	0.00012
Acidocella sp026224825	113647	S	33	106	139	0.00005
Acidocella sp021826225	113644	S	31	262	293	0.00011
Acidocella sp027308685	113650	S	18	119	137	0.00005
Acidocella sp029077775	113658	S	17	31	48	0.00002
Acidocella sp021779655	113633	S	13	626	639	0.00024
Acidocella sp021798575	113635	S	10	114	124	0.00005
Acidocella aminolytica	113619	S	8	290	298	0.00011
Acidocella sp028687415	113653	S	8	143	151	0.00006
Acidocella sp021808985	113641	S	5	70	75	0.00003
Acidocella sp018971725	113630	S	5	118	123	0.00005
Acidocella sp002255575	113624	S	5	86	91	0.00003
Acidocella sp021846225	113646	S	4	125	129	0.00005
Acidocella sp002281005	113625	S	4	89	93	0.00004
Acidocella facilis	113623	S	4	60	64	0.00002
Acidocella sp027451225	113652	S	3	50	53	0.00002
Acidocella sp021805545	113636	S	3	85	88	0.00003
Acidocella sp028866335	113655	S	3	10	13	0.00000
Acidocella sp028687955	113654	S	2	30	32	0.00001
Acidocella sp029077825	113659	S	2	0	2	0.00000
Acidocella sp031291755	113660	S	2	3	5	0.00000
Acidocella sp021808545	113640	S	2	42	44	0.00002
Acidocella sp021808205	113639	S	2	456	458	0.00017
Acidocella sp018971565	113629	S	2	5	7	0.00000
Acidocella sp013044125	113628	S	2	33	35	0.00001
Acidocella sp021818425	113643	S	1	46	47	0.00002
Acidocella aromatica	113621	S	1	9	10	0.00000
Acidocella sp946222605	113661	S	1	13	14	0.00001
BOG-908 sp937873095	113678	S	600	1939	2539	0.00097
BOG-908 sp003133065	113676	S	388	998	1386	0.00053
BOG-908 sp903643085	113677	S	222	552	774	0.00029
Rhodopila sp009765975	114020	S	97	307	404	0.00015
Rhodopila globiformis	114014	S	47	450	497	0.00019
Rhodopila sp028291505	114031	S	47	51	98	0.00004
Rhodopila sp031291715	114032	S	28	113	141	0.00005
Rhodopila sp903944925	114042	S	26	457	483	0.00018
Rhodopila sp025354865	114027	S	26	136	162	0.00006
Rhodopila sp027311485	114029	S	19	182	201	0.00008
Rhodopila sp903918315	114039	S	15	335	350	0.00013
Rhodopila sp021805565	114023	S	14	25	39	0.00001
Rhodopila sp903932145	114041	S	12	249	261	0.00010
Rhodopila sp003506895	114018	S	11	123	134	0.00005
Rhodopila sp031291795	114033	S	11	29	40	0.00002
Rhodopila sp003164305	114017	S	10	16	26	0.00001
Rhodopila sp937902425	114043	S	10	10	20	0.00001
Rhodopila sp001898425	114015	S	9	378	387	0.00015
Rhodopila sp903851415	114034	S	8	106	114	0.00004
Rhodopila sp027353465	114030	S	7	304	311	0.00012
Rhodopila sp025352375	114026	S	6	42	48	0.00002
Rhodopila sp945861095	114045	S	6	284	290	0.00011
Rhodopila sp903924985	114040	S	5	78	83	0.00003
Rhodopila sp025355085	114028	S	3	12	15	0.00001
Rhodopila sp947474705	114047	S	3	18	21	0.00001
Rhodopila sp903915725	114038	S	3	47	50	0.00002
Rhodopila sp018240405	114022	S	3	10	13	0.00000
Rhodopila sp903877125	114035	S	2	8	10	0.00000
Rhodopila sp017304945	114021	S	2	54	56	0.00002
Rhodopila sp021805665	114024	S	2	68	70	0.00003
Rhodopila sp009693865	114019	S	2	2	4	0.00000
Rhodopila sp002422345	114016	S	2	70	72	0.00003
Rhodopila sp947475245	114048	S	2	4	6	0.00000
Rhodopila sp947476855	114049	S	2	39	41	0.00002
Rhodopila sp903895595	114036	S	1	5	6	0.00000
Rhodopila sp903900905	114037	S	1	23	24	0.00001
Rhodopila bogorensis_A	114013	S	1	25	26	0.00001
Lichenicola sp903844135	113925	S	517	7589	8106	0.00309
Lichenicola cladoniae	113923	S	123	587	710	0.00027
Lichenicola sp937873225	113927	S	36	300	336	0.00013
Lichenicola sp937873205	113926	S	29	236	265	0.00010
Lichenicola sp024515975	113924	S	13	169	182	0.00007
Lichenicola sp943912335	113928	S	7	144	151	0.00006
Acidisoma sp009765865	113615	S	514	1379	1893	0.00072
Acidisoma sp019351895	113616	S	247	1705	1952	0.00074
Acidisoma cellulosilyticum	113613	S	57	266	323	0.00012
Acidisoma silvae	113614	S	44	177	221	0.00008
Acidisoma sp030252425	113617	S	39	147	186	0.00007
CAJCJG01 sp903970625	113745	S	867	4372	5239	0.00200
CAJCJG01 sp021808185	113744	S	36	6329	6365	0.00242
CAJCIS01 sp903970435	113743	S	803	5159	5962	0.00227
CAJCIS01 sp015654825	113742	S	47	119	166	0.00006
LMUY01 sp009765685	113921	S	636	1648	2284	0.00087
CAHJXG01 sp025351925	113706	S	120	889	1009	0.00038
CAHJXG01 sp903644035	113707	S	46	450	496	0.00019
CAHJXG01 sp937873175	113709	S	44	231	275	0.00010
CAHJXG01 sp937858325	113708	S	35	163	198	0.00008
CAIQQQ01 sp903823665	113721	S	123	2825	2948	0.00112
CAIQQQ01 sp025352665	113718	S	33	851	884	0.00034
CAIQQQ01 sp903873995	113722	S	16	535	551	0.00021
CAIQQQ01 sp903932545	113725	S	13	8	21	0.00001
CAIQQQ01 sp903924855	113724	S	8	54	62	0.00002
CAIQQQ01 sp903891315	113723	S	5	157	162	0.00006
CAIQQQ01 sp025362815	113719	S	4	15	19	0.00001
DAICZL01 sp027311165	113772	S	184	3967	4151	0.00158
DAIDJM01 sp027451405	113773	S	99	1092	1191	0.00045
JANXTF01 sp025350425	113895	S	57	427	484	0.00018
JANXTF01 sp025352565	113896	S	32	982	1014	0.00039
PALSA-911 sp903847525	113981	S	67	7214	7281	0.00277
PALSA-911 sp025356735	113980	S	26	287	313	0.00012
PALSA-911 sp003133265	113979	S	1	14	15	0.00001
Acidiphilium sp026191915	113609	S	27	449	476	0.00018
Acidiphilium sp028688905	113612	S	18	144	162	0.00006
Acidiphilium iwatense	113599	S	7	114	121	0.00005
Acidiphilium sp021799015	113604	S	5	249	254	0.00010
Acidiphilium sp021808315	113605	S	4	80	84	0.00003
Acidiphilium rubrum	113601	S	3	51	54	0.00002
Acidiphilium sp002255515	113602	S	2	146	148	0.00006
Acidiphilium sp002279355	113603	S	2	37	39	0.00001
Acidiphilium multivorum	113600	S	1	802	803	0.00031
Acidiphilium sp027449105	113610	S	1	203	204	0.00008
Acidiphilium sp028688765	113611	S	1	16	17	0.00001
BOG-930 sp903907955	113682	S	53	854	907	0.00035
BOG-930 sp903918195	113683	S	20	182	202	0.00008
BOG-930 sp903839965	113681	S	9	184	193	0.00007
BOG-930 sp003164455	113679	S	2	43	45	0.00002
BOG-930 sp021780035	113680	S	2	192	194	0.00007
CAIPHQ01 sp903864895	113717	S	44	295	339	0.00013
CAIPHQ01 sp025359905	113716	S	32	157	189	0.00007
Acidibrevibacterium fodinaquatile	113591	S	31	5533	5564	0.00212
Acidibrevibacterium sp021798915	113592	S	19	215	234	0.00009
Acidibrevibacterium sp021801255	113593	S	3	138	141	0.00005
Acidibrevibacterium sp021819535	113595	S	2	52	54	0.00002
Acidibrevibacterium sp021851785	113597	S	1	196	197	0.00008
JAFKFJ01 sp017307335	113857	S	13	358	371	0.00014
JAFKFJ01 sp021845835	113860	S	12	1917	1929	0.00073
JAFKFJ01 sp021845985	113861	S	10	163	173	0.00007
JAFKFJ01 sp021818505	113858	S	8	362	370	0.00014
JAFKFJ01 sp021826485	113859	S	6	722	728	0.00028
JAFKFJ01 sp021847995	113862	S	2	28	30	0.00001
JAJZVS01 sp019352115	113877	S	31	387	418	0.00016
JAJZVS01 sp021807785	113878	S	4	173	177	0.00007
JAJZVS01 sp028869315	113883	S	2	32	34	0.00001
JAJZVS01 sp021845555	113881	S	1	49	50	0.00002
CAMDGX01 sp945897825	113753	S	8	88	96	0.00004
CAMDGX01 sp020848935	113747	S	2	30	32	0.00001
CAMDGX01 sp025352915	113748	S	2	22	24	0.00001
CAMDGX01 sp945869965	113751	S	2	17	19	0.00001
CAMDGX01 sp945888575	113752	S	2	31	33	0.00001
CAMDGX01 sp947458025	113754	S	1	14	15	0.00001
JAFKFI01 sp017307285	113856	S	36	1934	1970	0.00075
CAIVDX01 sp903904805	113735	S	30	537	567	0.00022
CAIVDX01 sp027323595	113734	S	1	22	23	0.00001
Palsa-883 sp003151425	113982	S	30	84	114	0.00004
Roseomonas sp016107305	114091	S	6	66	72	0.00003
Roseomonas aerilata	114080	S	5	27	32	0.00001
Roseomonas sp020991085	114092	S	4	410	414	0.00016
Roseomonas nepalensis	114086	S	3	45	48	0.00002
Roseomonas sp025791835	114093	S	2	14	16	0.00001
Roseomonas gilardii	114082	S	1	26	27	0.00001
Roseomonas pecuniae	114087	S	1	18	19	0.00001
Roseomonas pecuniae_A	114088	S	1	8	9	0.00000
Roseomonas rosea	114089	S	1	34	35	0.00001
Neoroseomonas marina	113943	S	2	44	46	0.00002
Neoroseomonas terrae	113972	S	1	8	9	0.00000
Neoroseomonas alba	113935	S	1	22	23	0.00001
Neoroseomonas eburnea	113940	S	1	41	42	0.00002
Neoroseomonas nitratireducens	113944	S	1	27	28	0.00001
Neoroseomonas sp020249825	113962	S	1	15	16	0.00001
Neoroseomonas sp005222755	113950	S	1	15	16	0.00001
Neoroseomonas rubea	113947	S	1	13	14	0.00001
JAFEFJ01 sp018240635	113855	S	28	583	611	0.00023
