#Classification	NS27_bracken_F.kreport
k__Bacteria	12235684
k__Bacteria|p__Firmicutes	5662430
k__Bacteria|p__Firmicutes|c__Clostridia	5152625
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	5152540
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2711544
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2345757
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae	19999
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	53269
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae	18226
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Christensenellaceae	3401
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII._Incertae_Sedis	155
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiales_Family_XVII._Incertae_Sedis	2
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptococcaceae	83
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Vallitaleaceae	70
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Desulfallaceae	10
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Proteinivoraceae	4
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Heliobacteriaceae	12
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Thermohalobacteraceae	2
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Symbiobacteriaceae	1
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Syntrophomonadaceae	1
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales	69
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacterales_Family_III._Incertae_Sedis	37
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae	25
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Zhaonellaceae	1
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacterales_Family_IV._Incertae_Sedis	4
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermodesulfobiaceae	1
k__Bacteria|p__Firmicutes|c__Clostridia|o__Koleobacterales	7
k__Bacteria|p__Firmicutes|c__Clostridia|o__Koleobacterales|f__Koleobacteraceae	7
k__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales	6
k__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halanaerobiaceae	4
k__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halobacteroidaceae	2
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermosediminibacterales	1
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermosediminibacterales|f__Tepidanaerobacteraceae	1
k__Bacteria|p__Firmicutes|c__Bacilli	290577
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	287670
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	279473
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	5720
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	2259
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	117
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae	98
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2907
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae	1078
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae	578
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	897
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae	337
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Alicyclobacillaceae	7
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Listeriaceae	6
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Thermoactinomycetaceae	1
k__Bacteria|p__Firmicutes|c__Negativicutes	124331
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	123550
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	123550
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	686
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	686
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	95
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	88
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Sporomusaceae	7
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	94484
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	94484
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	94230
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Turicibacteraceae	253
k__Bacteria|p__Firmicutes|c__Tissierellia	410
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales	410
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae	309
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Tissierellaceae	59
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Gottschalkiaceae	40
k__Bacteria|p__Firmicutes|c__Limnochordia	1
k__Bacteria|p__Firmicutes|c__Limnochordia|o__Limnochordales	1
k__Bacteria|p__Firmicutes|c__Limnochordia|o__Limnochordales|f__Limnochordaceae	1
k__Bacteria|p__Actinobacteria	2490314
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2360699
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2359738
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	2359738
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	421
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae	421
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales	190
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae	97
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae	37
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Beutenbergiaceae	41
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Ornithinimicrobiaceae	7
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Cellulomonadaceae	2
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Dermatophilaceae	1
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Brevibacteriaceae	1
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Dermabacteraceae	1
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Tropherymataceae	1
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales	162
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Corynebacteriaceae	97
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae	26
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae	8
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Dietziaceae	29
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptomycetales	107
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptomycetales|f__Streptomycetaceae	107
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales	58
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Propionibacteriaceae	51
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Nocardioidaceae	6
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptosporangiales	13
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptosporangiales|f__Nocardiopsaceae	9
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptosporangiales|f__Thermomonosporaceae	2
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptosporangiales|f__Streptosporangiaceae	2
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micromonosporales	6
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micromonosporales|f__Micromonosporaceae	6
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Pseudonocardiales	1
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Pseudonocardiales|f__Pseudonocardiaceae	1
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Nakamurellales	1
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Nakamurellales|f__Nakamurellaceae	1
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	129607
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	122301
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	112783
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae	9517
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	7306
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	7306
k__Bacteria|p__Actinobacteria|c__Thermoleophilia	4
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Miltoncostaeales	4
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Miltoncostaeales|f__Miltoncostaeaceae	4
k__Bacteria|p__Actinobacteria|c__Rubrobacteria	3
k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales	3
k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteraceae	2
k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales|f__Baekduiaceae	1
k__Bacteria|p__Tenericutes	122
k__Bacteria|p__Tenericutes|c__Mollicutes	120
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales	85
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae	85
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales	21
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Spiroplasmataceae	10
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Entomoplasmataceae	10
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales	13
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmataceae	13
k__Bacteria|p__Tenericutes|o__Mycoplasmoidales	2
k__Bacteria|p__Tenericutes|o__Mycoplasmoidales|f__Mycoplasmoidaceae	2
k__Bacteria|p__Cyanobacteria	91
k__Bacteria|p__Cyanobacteria|o__Thermostichales	27
k__Bacteria|p__Cyanobacteria|o__Thermostichales|f__Thermostichaceae	27
k__Bacteria|p__Cyanobacteria|o__Nostocales	22
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae	12
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Rivulariaceae	8
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Calotrichaceae	1
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Hapalosiphonaceae	1
k__Bacteria|p__Cyanobacteria|o__Synechococcales	20
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae	8
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Prochlorococcaceae	4
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Merismopediaceae	4
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Chamaesiphonaceae	1
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Acaryochloridaceae	1
k__Bacteria|p__Cyanobacteria|o__Pleurocapsales	11
k__Bacteria|p__Cyanobacteria|o__Pleurocapsales|f__Dermocarpellaceae	8
k__Bacteria|p__Cyanobacteria|o__Pleurocapsales|f__Hyellaceae	3
k__Bacteria|p__Cyanobacteria|o__Chroococcales	6
k__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Chroococcaceae	1
k__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Aphanothecaceae	4
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales	2
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Leptolyngbyaceae	2
