name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Blautia wexlerae	418240	S	843362	813111	1656473	0.07116
Blautia obeum	40520	S	529017	260385	789402	0.03391
Blautia sp. SC05B48	2479767	S	26505	33797	60302	0.00259
Blautia sp. KLE_1732_HM_1032	2860051	S	9	63112	63121	0.00271
Blautia parvula	2877527	S	15747	9087	24834	0.00107
Blautia luti	89014	S	13228	5961	19189	0.00082
Blautia hydrogenotrophica	53443	S	10135	6036	16171	0.00069
Blautia coccoides	1532	S	2656	6496	9152	0.00039
Blautia producta	33035	S	1213	3676	4889	0.00021
Blautia pseudococcoides	1796616	S	1019	37	1056	0.00005
Blautia argi	1912897	S	839	438	1277	0.00005
Blautia hansenii	1322	S	466	656	1122	0.00005
Blautia liquoris	2779518	S	122	3	125	0.00001
Blautia massiliensis (ex Durand et al. 2017)	1737424	S	90	261768	261858	0.01125
[Ruminococcus] torques	33039	S	497413	199193	696606	0.02993
Mediterraneibacter gnavus	33038	S	42953	17484	60437	0.00260
Mediterraneibacter glycyrrhizinilyticus	342942	S	4840	4196	9036	0.00039
[Ruminococcus] lactaris	46228	S	1603	203	1806	0.00008
Anaerostipes hadrus	649756	S	390917	160986	551903	0.02371
Anaerostipes caccae	105841	S	1979	845	2824	0.00012
Anaerostipes sp. PC18	3036926	S	219	81	300	0.00001
Anaerostipes rhamnosivorans	1229621	S	23	6	29	0.00000
Agathobacter rectalis	39491	S	344790	116186	460976	0.01980
Dorea longicatena	88431	S	204129	87896	292025	0.01255
Dorea formicigenerans	39486	S	74686	47679	122365	0.00526
Anaerobutyricum hallii	39488	S	281206	65476	346682	0.01489
Roseburia faecis	301302	S	83486	16138	99624	0.00428
Roseburia hominis	301301	S	83022	49687	132709	0.00570
Roseburia intestinalis	166486	S	30311	19474	49785	0.00214
Roseburia rectibacter	2763062	S	1188	414	1602	0.00007
Roseburia sp. 831b	1261635	S	344	179	523	0.00002
Roseburia sp. 499	1261634	S	157	50	207	0.00001
Lachnospira eligens	39485	S	57307	7976	65283	0.00280
Enterocloster bolteae	208479	S	19676	3238	22914	0.00098
Enterocloster asparagiformis	333367	S	10179	388	10567	0.00045
Enterocloster clostridioformis	1531	S	6888	3729	10617	0.00046
Simiaoa sunii	2763672	S	25849	10138	35987	0.00155
Sellimonas intestinalis	1653434	S	10306	3199	13505	0.00058
Sellimonas catena	2994035	S	8569	5159	13728	0.00059
Sellimonas caecigallum	2592333	S	1511	773	2284	0.00010
[Clostridium] scindens	29347	S	12722	3604	16326	0.00070
[Clostridium] symbiosum	1512	S	2574	233	2807	0.00012
[Clostridium] hylemonae	89153	S	592	174	766	0.00003
Lachnoclostridium phytofermentans	66219	S	5	0	5	0.00000
Coprococcus comes	410072	S	2563	1670	4233	0.00018
Coprococcus sp. ART55/1	751585	S	2392	2751	5143	0.00022
Coprococcus catus	116085	S	2021	623	2644	0.00011
Coprococcus eutactus	33043	S	1365	1662	3027	0.00013
Claveliimonas bilis	3028070	S	3475	1597	5072	0.00022
Eisenbergiella porci	2652274	S	3463	642	4105	0.00018
Wansuia hejianensis	2763667	S	3319	733	4052	0.00017
Hungatella hathewayi	154046	S	2304	285	2589	0.00011
Eshraghiella crossota	45851	S	1279	181	1460	0.00006
Qiania dongpingensis	2763669	S	1200	309	1509	0.00006
Faecalimonas umbilicata	1912855	S	912	622	1534	0.00007
Wujia chipingensis	2763670	S	876	371	1247	0.00005
Marvinbryantia formatexigens	168384	S	723	21	744	0.00003
Lacrimispora sp. HJ-01	3375704	S	308	68	376	0.00002
Lacrimispora sp. JR3	3111456	S	5	0	5	0.00000
Lacrimispora sp. BS-2	3151850	S	1	0	1	0.00000
Lacrimispora saccharolytica	84030	S	160	14	174	0.00001
Lacrimispora xylanisolvens	384636	S	5	0	5	0.00000
Lacrimispora sphenoides	29370	S	4	0	4	0.00000
Lacrimispora xylanolytica	29375	S	3	0	3	0.00000
Butyrivibrio fibrisolvens	831	S	457	71	528	0.00002
Butyrivibrio hungatei	185008	S	4	0	4	0.00000
Butyrivibrio proteoclasticus	43305	S	2	0	2	0.00000
Novisyntrophococcus fermenticellae	2068655	S	283	18	301	0.00001
Chordicoccus furentiruminis	2709410	S	233	46	279	0.00001
Anaerocolumna cellulosilytica	433286	S	11	5	16	0.00000
Anaerocolumna sp. AGMB13025	3039116	S	8	1	9	0.00000
Anaerocolumna sp. AGMB13020	3081750	S	2	0	2	0.00000
Anaerocolumna sp. MB42-C2	3070997	S	1	0	1	0.00000
Anaerocolumna sedimenticola	2696063	S	3	3	6	0.00000
Anaerocolumna chitinilytica	1727145	S	1	0	1	0.00000
Lachnoanaerobaculum gingivalis	2490855	S	28	18	46	0.00000
Stomatobaculum sp. F0698	3059030	S	29	0	29	0.00000
Pseudobutyrivibrio xylanivorans	185007	S	24	0	24	0.00000
Anaeropeptidivorans aminofermentans	2934315	S	18	0	18	0.00000
Kineothrix sp. IPX-CK	3123317	S	7	0	7	0.00000
Kineothrix sp. MB12-C1	3070215	S	3	0	3	0.00000
Chakrabartyella piscis	2918914	S	10	0	10	0.00000
Sporofaciens musculi	2681861	S	4	0	4	0.00000
Anaeromicropila herbilytica	2785025	S	3	0	3	0.00000
Anaerotignum propionicum	28446	S	16	17	33	0.00000
Anaerotignum sp. MB30-C6	3070814	S	3	5	8	0.00000
Defluviitalea saccharophila	879970	S	18	2	20	0.00000
Petrocella atlantisensis	2173034	S	13	1	14	0.00000
Faecalibacterium prausnitzii	853	S	111314	235867	347181	0.01492
Faecalibacterium sp. I2-3-92	2929490	S	7708	38211	45919	0.00197
Faecalibacterium sp. IP-3-29	2929489	S	7436	30484	37920	0.00163
Faecalibacterium sp. i21-0019-B1	3141184	S	4972	38443	43415	0.00187
Faecalibacterium sp. I4-3-84	2929495	S	4484	19263	23747	0.00102
Faecalibacterium sp. I3-3-89	2929493	S	2766	2436	5202	0.00022
Faecalibacterium sp. IP-1-18	2929488	S	2291	33154	35445	0.00152
Faecalibacterium sp. i25-0019-C1	3141185	S	1223	15942	17165	0.00074
Faecalibacterium sp. I4-1-79	2929494	S	1167	1634	2801	0.00012
Faecalibacterium sp. I3-3-33	2929492	S	1044	1145	2189	0.00009
Faecalibacterium duncaniae	411483	S	20926	283627	304553	0.01308
Faecalibacterium taiwanense	3030638	S	10355	95878	106233	0.00456
Faecalibacterium wellingii	2929491	S	2252	8791	11043	0.00047
Ruminococcus bicirculans (ex Wegman et al. 2014)	1160721	S	162170	12115	174285	0.00749
Ruminococcus sp. SR1/5	657323	S	65869	204302	270171	0.01161
Ruminococcus champanellensis	1161942	S	1239	33	1272	0.00005
Ruminococcus bovis	2564099	S	326	46	372	0.00002
Ruminococcus gauvreauii	438033	S	170	53	223	0.00001
Ruminococcus albus	1264	S	85	0	85	0.00000
Vescimonas coprocola	2714355	S	86284	56020	142304	0.00611
Vescimonas fastidiosa	2714353	S	2299	1823	4122	0.00018
Oscillibacter hominis	2763056	S	54246	18717	72963	0.00313
Oscillibacter sp. PEA192	2109687	S	17580	117375	134955	0.00580
Ruthenibacterium lactatiformans	1550024	S	45146	9370	54516	0.00234
Ruthenibacterium sp. TH_2024_36131	3136601	S	24407	19785	44192	0.00190
Lawsonibacter asaccharolyticus	2108523	S	60919	14801	75720	0.00325
Flavonifractor plautii	292800	S	50402	9015	59417	0.00255
Pusillibacter faecalis	2714358	S	22834	9506	32340	0.00139
Subdoligranulum variabile	214851	S	10398	5985	16383	0.00070
uncultured Subdoligranulum sp.	512298	S	5951	6834	12785	0.00055
Dysosmobacter welbionis	2093857	S	20802	131330	152132	0.00654
Pseudoflavonifractor gallinarum	2779352	S	17375	10732	28107	0.00121
Anaerotruncus colihominis	169435	S	7666	3754	11420	0.00049
Solibaculum mannosilyticum	2780922	S	2072	1342	3414	0.00015
Caproicibacterium argilliputei	3030016	S	271	114	385	0.00002
Caproicibacterium lactatifermentans	2666138	S	26	10	36	0.00000
Caproicibacterium amylolyticum	2766537	S	7	3	10	0.00000
Caproicibacterium sp. BJN0003	2994078	S	2	0	2	0.00000
Mageeibacillus indolicus	884684	S	221	304	525	0.00002
Ethanoligenens harbinense	253239	S	87	4	91	0.00000
Amygdalobacter indicium	3029272	S	36	18	54	0.00000
Amygdalobacter nucleatus	3029274	S	1	1	2	0.00000
Paludicola sp. MB14-C6	3070656	S	6	0	6	0.00000
Ruminiclostridium herbifermentans	2488810	S	2	0	2	0.00000
Thermocaproicibacter melissae	2966552	S	2	0	2	0.00000
Petroclostridium sp. X23	3045146	S	1	0	1	0.00000
Massilistercora timonensis	2086584	S	200012	178735	378747	0.01627
Intestinimonas butyriciproducens	1297617	S	45727	13518	59245	0.00255
Flintibacter sp. KGMB00164	2610895	S	6172	581	6753	0.00029
Fenollaria sporofastidiosus	2811778	S	20	36	56	0.00000
Fenollaria massiliensis	938288	S	15	7	22	0.00000
Sinanaerobacter sp. ZZT-01	3111540	S	6	0	6	0.00000
Proteiniborus sp. MB09-C3	3050072	S	3	0	3	0.00000
Eubacterium ventriosum	39496	S	98911	26978	125889	0.00541
Eubacterium ramulus	39490	S	73636	24022	97658	0.00420
Eubacterium maltosivorans	2041044	S	2564	1046	3610	0.00016
Eubacterium callanderi	53442	S	1243	341	1584	0.00007
Eubacterium limosum	1736	S	977	223	1200	0.00005
Eubacterium sp. MSJ-33	2841528	S	197	56	253	0.00001
Acetobacterium woodii	33952	S	5	0	5	0.00000
uncultured Acetobacterium sp.	217139	S	2	0	2	0.00000
