#Classification	GQ23_bracken_F.kreport
k__Bacteria	4349800
k__Bacteria|p__Firmicutes	2253593
k__Bacteria|p__Firmicutes|c__Bacilli	1519820
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	1518860
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	1316990
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	30828
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae	3716
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	812
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	166512
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	959
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	957
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae	2
k__Bacteria|p__Firmicutes|c__Negativicutes	585080
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	566924
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	566924
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	18156
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	18156
k__Bacteria|p__Firmicutes|c__Clostridia	139411
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	139411
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII._Incertae_Sedis	104055
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae	33367
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	989
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	918
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	79
k__Bacteria|p__Firmicutes|c__Tissierellia	9167
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales	9167
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae	9167
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	113
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	113
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	113
k__Bacteria|p__Actinobacteria	265820
k__Bacteria|p__Actinobacteria|c__Actinomycetia	260971
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales	129507
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae	129468
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae	23
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Dermacoccaceae	15
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	112439
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae	112439
