name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Phocaeicola sp019414725	77265	S	1327	851424	852751	0.06265
Phocaeicola dorei	77225	S	515	105375	105890	0.00778
Phocaeicola vulgatus	77316	S	511	546856	547367	0.04022
Phocaeicola sp948956705	77308	S	270	180114	180384	0.01325
Phocaeicola sartorii	77247	S	110	5734	5844	0.00043
Phocaeicola sp900760795	77287	S	108	41396	41504	0.00305
Phocaeicola sp948579315	77307	S	24	19283	19307	0.00142
Phocaeicola barnesiae	77218	S	10	459	469	0.00003
Phocaeicola sp945965395	77302	S	10	169	179	0.00001
Phocaeicola sp900557085	77286	S	10	2528	2538	0.00019
Phocaeicola sp000432735	77248	S	10	100	110	0.00001
Phocaeicola sp958434805	77313	S	9	2735	2744	0.00020
Phocaeicola sp948566455	77306	S	7	5775	5782	0.00042
Phocaeicola mediterraneensis	77237	S	7	546	553	0.00004
Phocaeicola faecalis	77228	S	4	212	216	0.00002
Phocaeicola massiliensis	77236	S	3	507	510	0.00004
Phocaeicola coprocola	77223	S	2	377	379	0.00003
Phocaeicola sp011959205	77252	S	2	91	93	0.00001
Phocaeicola sp019414665	77264	S	1	665	666	0.00005
Phocaeicola sp944320855	77298	S	1	5	6	0.00000
Phocaeicola sp905198575	77291	S	1	9	10	0.00000
Phocaeicola sp959599425	77315	S	1	551	552	0.00004
Bacteroides uniformis	77091	S	3883	428243	432126	0.03175
Bacteroides caccae	76927	S	1473	188663	190136	0.01397
Bacteroides ovatus	76966	S	1433	119129	120562	0.00886
Bacteroides fragilis	76941	S	687	38445	39132	0.00288
Bacteroides ovatus_A	76967	S	659	32949	33608	0.00247
Bacteroides sp019415065	76988	S	496	50096	50592	0.00372
Bacteroides sp948436425	77070	S	455	31484	31939	0.00235
Bacteroides xylanisolvens	77092	S	414	46732	47146	0.00346
Bacteroides sp948847595	77071	S	351	21536	21887	0.00161
Bacteroides sp959606905	77084	S	310	90816	91126	0.00670
Bacteroides sp947071285	77060	S	250	2443	2693	0.00020
Bacteroides thetaiotaomicron	77088	S	242	30671	30913	0.00227
Bacteroides stercoris	77086	S	191	16290	16481	0.00121
Bacteroides sp900755095	77014	S	165	24478	24643	0.00181
Bacteroides intestinalis	76947	S	147	24711	24858	0.00183
Bacteroides rodentium	76974	S	136	4772	4908	0.00036
Bacteroides sp900761785	77016	S	102	4507	4609	0.00034
Bacteroides sp900556625	77012	S	91	5597	5688	0.00042
Bacteroides sp947632445	77068	S	79	782	861	0.00006
Bacteroides thetaiotaomicron_A	77089	S	71	389	460	0.00003
Bacteroides bouchesdurhonensis	76926	S	71	6351	6422	0.00047
Bacteroides stercoris_A	77087	S	68	33465	33533	0.00246
Bacteroides sp019412865	76987	S	64	2839	2903	0.00021
Bacteroides sp900766005	77019	S	61	4900	4961	0.00036
Bacteroides acidifaciens	76924	S	49	16370	16419	0.00121
Bacteroides sp934716785	77035	S	45	211	256	0.00002
Bacteroides sp947646015	77069	S	44	5408	5452	0.00040
Bacteroides eggerthii	76934	S	37	4937	4974	0.00037
Bacteroides sp900555635	77010	S	35	269	304	0.00002
Bacteroides nordii	76964	S	32	980	1012	0.00007
Bacteroides faecis	76937	S	32	1388	1420	0.00010
Bacteroides muris	76961	S	22	984	1006	0.00007
Bacteroides luhongzhouii	76953	S	18	308	326	0.00002
Bacteroides intestinigallinarum	76950	S	16	255	271	0.00002
Bacteroides sp900759525	77015	S	15	942	957	0.00007
Bacteroides merdavium	76958	S	14	115	129	0.00001
Bacteroides faecalis	76935	S	12	1096	1108	0.00008
Bacteroides sp902362375	77021	S	12	458	470	0.00003
Bacteroides finegoldii	76939	S	11	724	735	0.00005
Bacteroides congonensis	76932	S	9	195	204	0.00001
Bacteroides sp900557355	77013	S	9	476	485	0.00004
Bacteroides ndongoniae	76962	S	8	652	660	0.00005
Bacteroides sp900765785	77018	S	7	227	234	0.00002
Bacteroides sp900552405	77008	S	4	76	80	0.00001
Bacteroides salyersiae	76975	S	4	159	163	0.00001
Bacteroides sp944322365	77051	S	3	4	7	0.00000
Bacteroides faecium	76938	S	3	18	21	0.00000
Bacteroides hominis	76946	S	3	27	30	0.00000
Bacteroides propionicigenes	76968	S	3	200	203	0.00001
Bacteroides gallinarum	76943	S	3	105	108	0.00001
Bacteroides sp947038155	77059	S	2	190	192	0.00001
Bacteroides sp902491285	77024	S	2	53	55	0.00000
Bacteroides caecimuris	76928	S	2	401	403	0.00003
Bacteroides caecimuris_A	76929	S	2	304	306	0.00002
Bacteroides sp905207245	77029	S	2	68	70	0.00001
Bacteroides fragilis_B	76942	S	2	20	22	0.00000
Bacteroides sp905197435	77026	S	1	28	29	0.00000
Bacteroides sp958477465	77082	S	1	14	15	0.00000
Bacteroides massiliensis	76954	S	1	101	102	0.00001
Bacteroides fluxus	76940	S	1	50	51	0.00000
Bacteroides cutis	76933	S	1	94	95	0.00001
Prevotella copri_B	77353	S	561	76866	77427	0.00569
Prevotella copri_E	77355	S	253	51228	51481	0.00378
Prevotella sp900546535	77800	S	115	5959	6074	0.00045
Prevotella copri_G	77357	S	110	17840	17950	0.00132
Prevotella sp900551275	77812	S	52	4036	4088	0.00030
Prevotella copri_H	77358	S	26	4494	4520	0.00033
Prevotella sp934202525	77973	S	10	551	561	0.00004
Prevotella sp900557255	77830	S	8	839	847	0.00006
Prevotella corporis	77361	S	8	485	493	0.00004
Prevotella copri_I	77359	S	7	1072	1079	0.00008
Prevotella sp900544825	77797	S	6	126	132	0.00001
Prevotella sp900553965	77820	S	5	26	31	0.00000
Prevotella sp022732315	77670	S	5	441	446	0.00003
Prevotella sp018054505	77646	S	3	105	108	0.00001
Prevotella bivia	77340	S	3	221	224	0.00002
Prevotella sp945863825	78034	S	2	76	78	0.00001
Prevotella copri_J	77360	S	2	212	214	0.00002
Prevotella hominis	77371	S	2	89	91	0.00001
Prevotella sp900548745	77807	S	2	44	46	0.00000
Prevotella copri_C	77354	S	2	449	451	0.00003
Prevotella lascolaii	77380	S	2	324	326	0.00002
Prevotella sp000436915	77426	S	2	17	19	0.00000
Prevotella sp030531085	77714	S	1	3	4	0.00000
Prevotella sp900767615	77834	S	1	56	57	0.00000
Paraprevotella clara	77191	S	459	12511	12970	0.00095
Paraprevotella xylaniphila	77216	S	7	168	175	0.00001
Paraprevotella sp003477995	77192	S	6	346	352	0.00003
Paraprevotella sp905214795	77200	S	4	29	33	0.00000
OM05-12 sp019417975	77187	S	185	6103	6288	0.00046
Alloprevotella sp905216095	76887	S	19	667	686	0.00005
Alloprevotella timonensis	76918	S	16	1166	1182	0.00009
Alloprevotella sp902477365	76885	S	5	104	109	0.00001
Alloprevotella sp900553285	76878	S	2	22	24	0.00000
Alistipes putredinis	80998	S	50217	3952367	4002584	0.29407
Alistipes sp902363575	81168	S	4740	330533	335273	0.02463
Alistipes communis	80980	S	916	46275	47191	0.00347
Alistipes onderdonkii	80996	S	851	48336	49187	0.00361
