name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Protofrankia sp917627385	45450	S	61394	51123	112517	0.05761
Protofrankia californiensis	45447	S	34033	68730	102763	0.05261
Frankia alpina	45424	S	1	1	2	0.00000
Geodermatophilus sp019799925	45525	S	12128	123478	135606	0.06943
Geodermatophilus endophyticus_A	45507	S	1913	17217	19130	0.00979
Geodermatophilus nigrescens	45508	S	1	2	3	0.00000
Modestobacter lapidis	45556	S	4791	51472	56263	0.02881
Modestobacter italicus	45555	S	3015	83745	86760	0.04442
Modestobacter sp019112525	45563	S	24	75	99	0.00005
Modestobacter muralis	45560	S	10	26	36	0.00002
Modestobacter marinus	45557	S	5	17	22	0.00001
Modestobacter marinus_B	45559	S	5	105	110	0.00006
Modestobacter sp026967795	45569	S	4	11	15	0.00001
Modestobacter sp026967925	45570	S	2	9	11	0.00001
Modestobacter marinus_A	45558	S	2	6	8	0.00000
Modestobacter altitudinis	45552	S	2	6	8	0.00000
Modestobacter roseus	45561	S	1	2	3	0.00000
Modestobacter sp025965635	45566	S	1	0	1	0.00000
Modestobacter sp000620205	45562	S	1	2	3	0.00000
Modestobacter sp947486615	45575	S	1	2	3	0.00000
Klenkia terrae	45551	S	68	292	360	0.00018
Klenkia soli	45545	S	5	11	16	0.00001
Klenkia marina	45544	S	4	9	13	0.00001
Klenkia sp001424455	45546	S	4	12	16	0.00001
Klenkia taihuensis	45550	S	3	14	17	0.00001
Klenkia brasiliensis	45543	S	2	7	9	0.00000
Klenkia sp024124375	45548	S	2	6	8	0.00000
Blastococcus sp025965695	45491	S	1	1	2	0.00000
Blastococcus aggregatus	45460	S	1	4	5	0.00000
Blastococcus sp025965715	45492	S	1	0	1	0.00000
Blastococcus litoris	45467	S	1	3	4	0.00000
Goekera deserti	45530	S	1	2	3	0.00000
Nakamurella flavida	47159	S	29	35	64	0.00003
Nakamurella deserti	47156	S	1	0	1	0.00000
Nakamurella endophytica	47157	S	1	0	1	0.00000
Pseudonocardia sp001942415	47476	S	2	11	13	0.00001
Prauserella_A marina	47441	S	1	5	6	0.00000
