name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptococcus sp000314795	56211	S	29279	55629	84908	0.01113
Streptococcus timonensis	56399	S	28054	52408	80462	0.01055
Streptococcus sp004166885	56240	S	20677	128359	149036	0.01954
Streptococcus mitis_CT	56009	S	11450	82707	94157	0.01235
Streptococcus sp000187745	56206	S	9200	42213	51413	0.00674
Streptococcus sp943912555	56364	S	9067	45107	54174	0.00710
Streptococcus oralis_BN	56058	S	4643	60155	64798	0.00850
Streptococcus infantis_B	55923	S	4318	7659	11977	0.00157
Streptococcus mitis_BQ	55979	S	4129	14882	19011	0.00249
Streptococcus infantis_M	55933	S	3991	15568	19559	0.00256
Streptococcus mitis_BG	55969	S	3843	5158	9001	0.00118
Streptococcus xiaochunlingii	56411	S	3734	13369	17103	0.00224
Streptococcus oralis_CE	56076	S	3329	27404	30733	0.00403
Streptococcus sp001072385	56216	S	3119	15226	18345	0.00241
Streptococcus salivarius	56176	S	2833	4469	7302	0.00096
Streptococcus sp030825805	56285	S	2691	16856	19547	0.00256
Streptococcus infantis_H	55928	S	2630	11603	14233	0.00187
Streptococcus mitis_Q	56035	S	2595	20172	22767	0.00299
Streptococcus sp002871495	56237	S	2453	14087	16540	0.00217
Streptococcus mitis_CW	56012	S	2435	13981	16416	0.00215
Streptococcus humanilactis	55915	S	2323	27315	29638	0.00389
Streptococcus mitis_CI	55998	S	2229	35178	37407	0.00490
Streptococcus sp901875575	56292	S	2227	3274	5501	0.00072
Streptococcus ilei	55920	S	2155	9566	11721	0.00154
Streptococcus australis_B	55851	S	2123	12697	14820	0.00194
Streptococcus mitis_Y	56037	S	2096	18380	20476	0.00268
Streptococcus infantis_E	55925	S	2040	7995	10035	0.00132
Streptococcus sp001811305	56227	S	2035	10336	12371	0.00162
Streptococcus pseudopneumoniae_L	56163	S	1960	9325	11285	0.00148
Streptococcus vestibularis	56407	S	1892	1695	3587	0.00047
Streptococcus mitis_BP	55978	S	1844	8845	10689	0.00140
Streptococcus sp001556435	56219	S	1843	2570	4413	0.00058
Streptococcus sp902482895	56301	S	1797	15874	17671	0.00232
Streptococcus pseudopneumoniae_D	56158	S	1774	6867	8641	0.00113
Streptococcus mitis_BL	55974	S	1711	15769	17480	0.00229
Streptococcus sp023110115	56268	S	1695	6500	8195	0.00107
Streptococcus sp027665725	56274	S	1683	4395	6078	0.00080
Streptococcus infantis_F	55926	S	1675	5957	7632	0.00100
Streptococcus sp927910965	56354	S	1654	18016	19670	0.00258
Streptococcus australis_D	55853	S	1635	5837	7472	0.00098
Streptococcus mitis_CJ	55999	S	1625	10411	12036	0.00158
Streptococcus pseudopneumoniae_Q	56167	S	1619	7239	8858	0.00116
Streptococcus infantis	55922	S	1607	6354	7961	0.00104
Streptococcus intermedius	55935	S	1603	627	2230	0.00029
Streptococcus oralis_I	56092	S	1598	6562	8160	0.00107
Streptococcus australis	55849	S	1590	5192	6782	0.00089
Streptococcus viridans_A	56409	S	1566	4452	6018	0.00079
Streptococcus sp029948085	56277	S	1542	7112	8654	0.00113
Streptococcus sp001811505	56228	S	1535	7098	8633	0.00113
Streptococcus sp001814775	56232	S	1534	2934	4468	0.00059
Streptococcus infantis_C	55924	S	1498	3189	4687	0.00061
Streptococcus mitis_CU	56010	S	1456	24136	25592	0.00336
Streptococcus infantis_I	55929	S	1453	7406	8859	0.00116
Streptococcus infantis_J	55930	S	1446	5923	7369	0.00097
Streptococcus infantis_G	55927	S	1431	2003	3434	0.00045
Streptococcus sp934201655	56356	S	1419	4087	5506	0.00072
Streptococcus sp027659245	56273	S	1385	2453	3838	0.00050
Streptococcus mitis_BB	55964	S	1383	11630	13013	0.00171
Streptococcus sp023115445	56269	S	1351	6109	7460	0.00098
Streptococcus sp013394695	56259	S	1337	4892	6229	0.00082
Streptococcus pseudopneumoniae_A	56156	S	1335	5687	7022	0.00092
Streptococcus sp000411475	56212	S	1327	2443	3770	0.00049
Streptococcus parasanguinis_C	56121	S	1314	5050	6364	0.00083
Streptococcus sp905372335	56345	S	1281	2734	4015	0.00053
Streptococcus mitis_AT	55957	S	1271	12677	13948	0.00183
Streptococcus sp021341835	56267	S	1266	5929	7195	0.00094
Streptococcus sp013277555	56258	S	1261	13809	15070	0.00198
Streptococcus sp916439305	56353	S	1246	3724	4970	0.00065
Streptococcus salivarius_D	56177	S	1210	1668	2878	0.00038
Streptococcus sp905221195	56319	S	1198	3528	4726	0.00062
Streptococcus rubneri	56173	S	1191	1774	2965	0.00039
Streptococcus infantis_L	55932	S	1189	3323	4512	0.00059
Streptococcus pseudopneumoniae_N	56165	S	1180	3672	4852	0.00064
Streptococcus oralis_S	56101	S	1170	16927	18097	0.00237
Streptococcus oralis_BL	56056	S	1155	4593	5748	0.00075
Streptococcus mitis_O	56033	S	1150	6211	7361	0.00097
Streptococcus sp905221285	56327	S	1108	15402	16510	0.00216
Streptococcus mitis_CO	56004	S	1108	13752	14860	0.00195
Streptococcus sp905221235	56323	S	1084	5272	6356	0.00083
Streptococcus sp902363395	56293	S	1082	3867	4949	0.00065
Streptococcus mitis_P	56034	S	1055	3900	4955	0.00065
Streptococcus sp020089495	56266	S	1012	9534	10546	0.00138
Streptococcus sp001813295	56230	S	1003	5647	6650	0.00087
Streptococcus mitis_BZ	55988	S	991	17875	18866	0.00247
Streptococcus sp001553685	56218	S	956	4026	4982	0.00065
Streptococcus sanguinis_G	56185	S	955	2929	3884	0.00051
Streptococcus sp001808705	56225	S	948	4530	5478	0.00072
Streptococcus chosunense	55862	S	943	10772	11715	0.00154
Streptococcus mitis_CE	55994	S	941	21945	22886	0.00300
Streptococcus mitis_L	56030	S	921	5605	6526	0.00086
Streptococcus mitis_BX	55986	S	918	11614	12532	0.00164
Streptococcus mitis_DF	56022	S	909	7953	8862	0.00116
Streptococcus mitis_CF	55995	S	865	13447	14312	0.00188
Streptococcus sp013277115	56252	S	851	6972	7823	0.00103
Streptococcus mitis_CG	55996	S	827	6680	7507	0.00098
Streptococcus parasanguinis_A	56119	S	807	4802	5609	0.00074
Streptococcus gordonii	55902	S	800	442	1242	0.00016
Streptococcus mitis_AZ	55962	S	791	3814	4605	0.00060
Streptococcus pseudopneumoniae_C	56157	S	787	6939	7726	0.00101
Streptococcus caecimuris	55857	S	786	8206	8992	0.00118
Streptococcus sp916048145	56351	S	783	6529	7312	0.00096
Streptococcus mitis_A	55947	S	770	3820	4590	0.00060
Streptococcus pseudopneumoniae_M	56164	S	764	2033	2797	0.00037
Streptococcus mitis_BN	55976	S	755	10538	11293	0.00148
