name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptococcus rubneri	56173	S	6822	199304	206126	0.07112
Streptococcus sp002871495	56237	S	1289	150386	151675	0.05234
Streptococcus pyogenes	56170	S	630	4947	5577	0.00192
Streptococcus sp004166885	56240	S	245	25007	25252	0.00871
Streptococcus australis	55849	S	211	11486	11697	0.00404
Streptococcus ilei	55920	S	199	14905	15104	0.00521
Streptococcus parasanguinis_K	56128	S	180	14038	14218	0.00491
Streptococcus australis_B	55851	S	176	20610	20786	0.00717
Streptococcus sp001814775	56232	S	151	4740	4891	0.00169
Streptococcus viridans_A	56409	S	138	7519	7657	0.00264
Streptococcus australis_D	55853	S	112	7474	7586	0.00262
Streptococcus timonensis	56399	S	109	4668	4777	0.00165
Streptococcus sp030272855	56279	S	105	6926	7031	0.00243
Streptococcus sp943912555	56364	S	104	8514	8618	0.00297
Streptococcus mitis_CI	55998	S	100	27442	27542	0.00950
Streptococcus sp927910965	56354	S	100	21972	22072	0.00762
Streptococcus intermedius	55935	S	99	882	981	0.00034
Streptococcus mitis_H	56026	S	98	13304	13402	0.00462
Streptococcus mitis_CA	55990	S	90	37440	37530	0.01295
Streptococcus massiliensis	55943	S	90	1236	1326	0.00046
Streptococcus parasanguinis	56118	S	90	5206	5296	0.00183
Streptococcus mitis_N	56032	S	89	14440	14529	0.00501
Streptococcus sanguinis_L	56190	S	88	8748	8836	0.00305
Streptococcus sinensis	56203	S	78	508	586	0.00020
Streptococcus pneumoniae_C	56150	S	76	9505	9581	0.00331
Streptococcus australis_C	55852	S	72	3624	3696	0.00128
Streptococcus sp905221245	56324	S	71	12747	12818	0.00442
Streptococcus oralis_BS	56063	S	62	8159	8221	0.00284
Streptococcus salivarius	56176	S	62	2547	2609	0.00090
Streptococcus pseudopneumoniae_M	56164	S	61	3457	3518	0.00121
Streptococcus sp905221125	56314	S	58	4564	4622	0.00159
Streptococcus sp021341835	56267	S	55	6122	6177	0.00213
Streptococcus sp001072385	56216	S	54	5032	5086	0.00175
Streptococcus pseudopneumoniae_R	56168	S	52	5846	5898	0.00204
Streptococcus mitis_BK	55973	S	48	5805	5853	0.00202
Streptococcus xiaochunlingii	56411	S	47	2999	3046	0.00105
Streptococcus sp030825805	56285	S	46	4537	4583	0.00158
Streptococcus sp023115445	56269	S	45	3963	4008	0.00138
Streptococcus mitis_Y	56037	S	45	6343	6388	0.00220
Streptococcus sp001811505	56228	S	45	4155	4200	0.00145
Streptococcus sanguinis_N	56192	S	39	2914	2953	0.00102
Streptococcus sp905372335	56345	S	37	1201	1238	0.00043
Streptococcus infantis_G	55927	S	37	1164	1201	0.00041
Streptococcus mitis_BY	55987	S	36	4753	4789	0.00165
Streptococcus salivarius_D	56177	S	34	1375	1409	0.00049
Streptococcus oralis_BL	56056	S	33	2662	2695	0.00093
Streptococcus cristatus_C	55869	S	32	1862	1894	0.00065
Streptococcus mitis_CW	56012	S	32	3514	3546	0.00122
Streptococcus mitis_BX	55986	S	31	7721	7752	0.00267
Streptococcus sp902836505	56305	S	31	729	760	0.00026
Streptococcus agalactiae	55847	S	28	228	256	0.00009
Streptococcus mitis_BG	55969	S	28	753	781	0.00027
Streptococcus sp946902905	56369	S	28	2084	2112	0.00073
Streptococcus sp001556435	56219	S	27	1188	1215	0.00042
Streptococcus infantis_E	55925	S	27	1717	1744	0.00060
