name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Blautia_A faecis	60758	S	189750	85959	275709	0.00693
Blautia_A obeum	60767	S	115373	87474	202847	0.00510
Blautia_A sp900066335	60807	S	114039	106123	220162	0.00553
Blautia_A wexlerae	60863	S	69399	127280	196679	0.00494
Blautia_A fusiformis	60759	S	67066	110930	177996	0.00447
Blautia_A sp900066205	60806	S	66760	83813	150573	0.00378
Blautia_A ammoniilytica	60749	S	28490	12931	41421	0.00104
Blautia_A sp934424005	60842	S	16356	5622	21978	0.00055
Blautia_A wexlerae_B	60864	S	15870	18018	33888	0.00085
Blautia_A sp900066355	60808	S	12892	14201	27093	0.00068
Blautia_A sp900120195	60809	S	11866	10037	21903	0.00055
Blautia_A sp900751995	60821	S	11625	39833	51458	0.00129
Blautia_A wexlerae_C	60865	S	11608	39494	51102	0.00128
Blautia_A schinkii_B	60769	S	10649	8484	19133	0.00048
Blautia_A luti	60766	S	9520	5039	14559	0.00037
Blautia_A difficilis	60752	S	9143	4750	13893	0.00035
Blautia_A sp934426285	60844	S	7306	1265	8571	0.00022
Blautia_A sp934359835	60830	S	7129	502	7631	0.00019
Blautia_A sp905209435	60828	S	6767	2084	8851	0.00022
Blautia_A acetigignens	60748	S	6469	2634	9103	0.00023
Blautia_A sp934394595	60838	S	5949	241	6190	0.00016
Blautia_A sp905206915	60827	S	5816	2359	8175	0.00021
Blautia_A sp934371575	60832	S	4857	793	5650	0.00014
Blautia_A intestinalis	60762	S	3322	3119	6441	0.00016
Blautia_A sp900763175	60822	S	3235	765	4000	0.00010
Blautia_A sp003471165	60771	S	3109	2131	5240	0.00013
Blautia_A sp003474435	60772	S	2877	2622	5499	0.00014
Blautia_A sp019419095	60784	S	2849	4589	7438	0.00019
Blautia_A sp000436615	60770	S	2197	1502	3699	0.00009
Blautia_A sp018919065	60782	S	1987	735	2722	0.00007
Blautia_A sp934371915	60833	S	1978	492	2470	0.00006
Blautia_A sp900551715	60819	S	1902	112	2014	0.00005
Blautia_A sp900548245	60815	S	1726	2112	3838	0.00010
Blautia_A sp934394545	60837	S	1710	158	1868	0.00005
Blautia_A sp003477525	60773	S	1709	939	2648	0.00007
Blautia_A sp934372025	60834	S	1636	108	1744	0.00004
Blautia_A sp934378195	60836	S	1562	86	1648	0.00004
Blautia_A sp934364795	60831	S	1534	109	1643	0.00004
Blautia_A sp934408705	60840	S	1382	68	1450	0.00004
Blautia_A sp900764225	60823	S	1019	336	1355	0.00003
Blautia_A sp029101305	60795	S	854	38	892	0.00002
Blautia_A caecimuris	60751	S	830	297	1127	0.00003
Blautia_A sp934409175	60841	S	618	22	640	0.00002
Blautia_A sp934373235	60835	S	606	30	636	0.00002
Blautia_A sp900316115	60810	S	606	40	646	0.00002
Blautia_A sp934358405	60829	S	432	39	471	0.00001
Blautia_A sp018918125	60781	S	431	39	470	0.00001
Blautia_A gallistercoris	60760	S	404	10	414	0.00001
Blautia_A sp900547615	60814	S	353	166	519	0.00001
Blautia_A sp900549015	60816	S	346	182	528	0.00001
Blautia_A sp028767025	60794	S	307	59	366	0.00001
Blautia_A sp937893675	60847	S	296	37	333	0.00001
Blautia_A faecavium	60755	S	287	122	409	0.00001
Blautia_A sp945872375	60852	S	269	14	283	0.00001
Blautia_A sp900553515	60820	S	269	76	345	0.00001
