name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Janthinobacterium sp014200725	127467	S	1598	10339	11937	0.08337
Janthinobacterium sp014200675	127466	S	25	479	504	0.00352
Caballeronia sp001557535	126764	S	1052	14881	15933	0.11128
Caballeronia sp028292365	126775	S	45	124	169	0.00118
Caballeronia udeis	126787	S	29	226	255	0.00178
Caballeronia sp018449635	126769	S	27	177	204	0.00142
Caballeronia sordidicola_C	126762	S	21	123	144	0.00101
Caballeronia sp001424345	126763	S	11	56	67	0.00047
Caballeronia sp009766085	126765	S	9	67	76	0.00053
Caballeronia sordidicola_A	126761	S	5	32	37	0.00026
Caballeronia mineralivorans	126753	S	3	39	42	0.00029
Caballeronia sp011493005	126766	S	2	31	33	0.00023
Caballeronia sp018449515	126768	S	1	5	6	0.00004
Caballeronia sp022878925	126770	S	1	17	18	0.00013
Paraburkholderia sp900996245	128090	S	164	2031	2195	0.01533
Paraburkholderia aspalathi	127967	S	53	1028	1081	0.00755
Paraburkholderia phenazinium_B	128023	S	26	541	567	0.00396
Paraburkholderia metrosideri	128013	S	10	108	118	0.00082
Paraburkholderia bryophila	127973	S	7	241	248	0.00173
Paraburkholderia madseniana	128011	S	4	75	79	0.00055
Paraburkholderia sp026225065	128081	S	3	20	23	0.00016
Paraburkholderia polaris	128031	S	3	37	40	0.00028
Paraburkholderia xenovorans	128104	S	2	289	291	0.00203
Paraburkholderia dioscoreae	127982	S	2	67	69	0.00048
Paraburkholderia sp000745015	128047	S	2	75	77	0.00054
Paraburkholderia sp900142905	128086	S	1	74	75	0.00052
Paraburkholderia sp001634365	128049	S	1	30	31	0.00022
Paraburkholderia phenazinium_A	128022	S	1	30	31	0.00022
Paraburkholderia phenazinia	128021	S	1	13	14	0.00010
Paraburkholderia nemoris	128016	S	1	34	35	0.00024
Paraburkholderia sp013409255	128066	S	1	45	46	0.00032
Paraburkholderia sediminicola	128039	S	1	15	16	0.00011
Paraburkholderia agricolaris	127963	S	1	33	34	0.00024
Variovorax sp030317035	129508	S	230	5021	5251	0.03668
Variovorax sp009765735	129478	S	133	3403	3536	0.02470
Variovorax boronicumulans_A	129436	S	11	330	341	0.00238
Variovorax gossypii	129443	S	4	113	117	0.00082
