name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Lactiplantibacillus pentosus	1589	S	12065	49056	61121	0.14267
Lactiplantibacillus plantarum	1590	S	5286	27530	32816	0.07660
Lactobacillus sp. IBH004	2879107	S	1	0	1	0.00000
Streptococcus pluranimalium	82348	S	52	490	542	0.00127
Streptococcus sanguinis	1305	S	5	6	11	0.00003
Streptococcus oralis	1303	S	1	18	19	0.00004
Streptococcus mitis	28037	S	1	2	3	0.00001
Lactococcus lactis	1358	S	2	81	83	0.00019
Lactococcus cremoris	1359	S	2	69	71	0.00017
Enterococcus faecium	1352	S	1	34	35	0.00008
Enterococcus sp. 9E7_DIV0242	1834193	S	1	0	1	0.00000
Bacillus amyloliquefaciens	1390	S	1572	128719	130291	0.30413
Bacillus siamensis	659243	S	2	27	29	0.00007
Bacillus velezensis	492670	S	1	61	62	0.00014
Bacillus cereus	1396	S	4	98	102	0.00024
Bacillus sp. HNR-4	2796141	S	1	20	21	0.00005
Peribacillus frigoritolerans	450367	S	2	5	7	0.00002
Staphylococcus aureus	1280	S	8	6519	6527	0.01524
Staphylococcus epidermidis	1282	S	5	493	498	0.00116
Staphylococcus hyicus	1284	S	1	24	25	0.00006
Clostridium botulinum	1491	S	5251	73453	78704	0.18371
Clostridium tetani	1513	S	4	94	98	0.00023
Clostridium drakei	332101	S	1	0	1	0.00000
Clostridium estertheticum	238834	S	1	0	1	0.00000
Crassaminicella indica	2855394	S	3	3	6	0.00001
Thermoanaerobacterium thermosaccharolyticum	1517	S	1	0	1	0.00000
Romboutsia sp. 13368	2708053	S	1	0	1	0.00000
Caldicellulosiruptor danielii	1387557	S	3	0	3	0.00001
Anaerococcus sp. WGS1579	3366809	S	1	0	1	0.00000
Streptomyces sp. T12	477697	S	7192	5872	13064	0.03049
Streptomyces sp. R41	3238632	S	1	0	1	0.00000
Kitasatospora sp. HUAS MG31	3156397	S	1	0	1	0.00000
Microlunatus sagamiharensis	546874	S	1275	854	2129	0.00497
Cutibacterium acnes	1747	S	284	718	1002	0.00234
Cutibacterium granulosum	33011	S	6	11	17	0.00004
Arachnia rubra	1547448	S	2	0	2	0.00000
Auraticoccus monumenti	675864	S	1	0	1	0.00000
Naumannella halotolerans	993414	S	1	1	2	0.00000
Nocardioides sp. dk884	2662361	S	2	41	43	0.00010
Nocardioides sp. L-11A	3043848	S	1	10	11	0.00003
Nocardioides sp. HDW12B	2714939	S	1	3	4	0.00001
Nocardioides aquaticus	160826	S	2	5	7	0.00002
Nocardioides cynanchi	2558918	S	1	1	2	0.00000
Nocardioides okcheonensis	2894081	S	1	6	7	0.00002
Nocardioides mesophilus	433659	S	1	2	3	0.00001
Friedmanniella luteola	546871	S	7	7	14	0.00003
Kribbella sp. HUAS MG21	3160966	S	1	4	5	0.00001
Curtobacterium sp. 9128	1793722	S	2	21	23	0.00005
Curtobacterium sp. KT1	3372858	S	2	60	62	0.00014
Curtobacterium sp. MCLR17_032	2175650	S	2	25	27	0.00006
Curtobacterium sp. MCLR17_007	2175648	S	2	21	23	0.00005
Curtobacterium sp. MCPF17_002	2175645	S	2	21	23	0.00005
Curtobacterium sp. L6-1	2841594	S	1	14	15	0.00004
Curtobacterium sp. MCBD17_003	2175667	S	1	77	78	0.00018
Curtobacterium sp. MCSS17_015	2175666	S	1	13	14	0.00003
Curtobacterium sp. BH-2-1-1	1905847	S	1	11	12	0.00003
Curtobacterium flaccumfaciens	2035	S	4	148	152	0.00035
Frigoribacterium sp. NBH87	2596916	S	11	167	178	0.00042
Frigoribacterium sp. SL97	2994664	S	6	71	77	0.00018
Frigoribacterium sp. R86507	3093850	S	1	12	13	0.00003
Frondihabitans sucicola	1268041	S	1	13	14	0.00003
Rathayibacter festucae	110937	S	2	40	42	0.00010
Rathayibacter soli	3144168	S	1	2	3	0.00001
Amnibacterium kyonggiense	595671	S	5	0	5	0.00001
Agromyces archimandritae	2781962	S	1	14	15	0.00004
Cryobacterium arcticum	670052	S	1	13	14	0.00003
Pseudoclavibacter sp. Marseille-Q3772	2866588	S	2	30	32	0.00007
Naasia aerilata	1162966	S	1	9	10	0.00002
Leifsonia sp. ZF2019	2781978	S	1	11	12	0.00003
Cnuibacter physcomitrellae	1619308	S	1	24	25	0.00006
Micrococcus luteus	1270	S	2	114	116	0.00027
Micrococcus lylae	1273	S	1	15	16	0.00004
Rothia mucilaginosa	43675	S	4	18	22	0.00005
Cellulomonas sp. JZ18	2654191	S	1	23	24	0.00006
Janibacter sp. YB324	2761047	S	1	25	26	0.00006
Ornithinimicrobium flavum	1288636	S	2	20	22	0.00005
Kineococcus sp. NBC_00420	2903564	S	399	391	790	0.00184
Kineococcus sp. DHX-1	3349638	S	14	15	29	0.00007
Kineococcus radiotolerans	131568	S	13	17	30	0.00007
Modestobacter sp. L9-4	2851567	S	194	351	545	0.00127
Modestobacter italicus	2732864	S	25	41	66	0.00015
Blastococcus sp. PRF04-17	2933797	S	2	8	10	0.00002
Blastococcus saxobsidens	138336	S	2	9	11	0.00003
Geodermatophilus sp. DSM 44513	1528104	S	3	5	8	0.00002
Geodermatophilus obscurus	1861	S	1	2	3	0.00001
Mycobacterium canetti	78331	S	257	825	1082	0.00253
Mycobacterium colombiense	339268	S	1	0	1	0.00000
Corynebacterium kefirresidentii	1979527	S	2	8	10	0.00002
Corynebacterium fournieri	1852390	S	1	1	2	0.00000
Corynebacterium afermentans	38286	S	1	2	3	0.00001
