name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Methylobacterium sp022829365	118326	S	5097	44808	49905	0.05637
Methylobacterium sp022829385	118327	S	600	4782	5382	0.00608
Methylobacterium sp022829585	118333	S	520	4397	4917	0.00555
Methylobacterium sp008039875	118308	S	461	4897	5358	0.00605
Methylobacterium sp022829515	118331	S	260	2423	2683	0.00303
Methylobacterium sp022829635	118335	S	125	1270	1395	0.00158
Methylobacterium cerastii	118248	S	81	793	874	0.00099
Methylobacterium sp010692745	118311	S	29	224	253	0.00029
Methylobacterium sp001455965	118303	S	27	225	252	0.00028
Methylobacterium pseudosasicola	118282	S	22	177	199	0.00022
Methylobacterium sp022829295	118324	S	21	161	182	0.00021
Methylobacterium sp022829605	118334	S	15	105	120	0.00014
Methylobacterium sp008000895	118307	S	13	229	242	0.00027
Methylobacterium persicinum	118276	S	12	197	209	0.00024
Methylobacterium sp017833295	118314	S	12	207	219	0.00025
Methylobacterium mesophilicum	118269	S	11	458	469	0.00053
Methylobacterium sp022829545	118332	S	10	74	84	0.00009
Methylobacterium sp022829685	118336	S	10	82	92	0.00010
Methylobacterium sp022829465	118330	S	10	80	90	0.00010
Methylobacterium sp022829405	118328	S	8	80	88	0.00010
Methylobacterium brachiatum	118245	S	7	111	118	0.00013
Methylobacterium marchantiae	118268	S	7	51	58	0.00007
Methylobacterium sp008806345	118309	S	6	47	53	0.00006
Methylobacterium longum	118267	S	6	44	50	0.00006
Methylobacterium sp021352225	118320	S	5	37	42	0.00005
Methylobacterium salsuginis	118287	S	5	49	54	0.00006
Methylobacterium sp022829285	118323	S	5	46	51	0.00006
Methylobacterium sp030700285	118344	S	5	52	57	0.00006
Methylobacterium sp947444195	118349	S	5	55	60	0.00007
Methylobacterium sp022829725	118337	S	4	31	35	0.00004
Methylobacterium trifolii	118358	S	3	219	222	0.00025
Methylobacterium sp000372825	118290	S	3	43	46	0.00005
Methylobacterium soli	118289	S	3	21	24	0.00003
Methylobacterium fujisawaense	118256	S	3	93	96	0.00011
Methylobacterium sp022829345	118325	S	3	26	29	0.00003
Methylobacterium sp025813715	118340	S	3	47	50	0.00006
Methylobacterium sp009806555	118310	S	3	74	77	0.00009
Methylobacterium mesophilicum_A	118270	S	3	27	30	0.00003
Methylobacterium gossipiicola	118259	S	2	20	22	0.00002
Methylobacterium sp001422885	118295	S	2	21	23	0.00003
Methylobacterium sp001422985	118296	S	2	16	18	0.00002
Methylobacterium thuringiense	118357	S	2	20	22	0.00002
Methylobacterium sp030700245	118343	S	2	21	23	0.00003
Methylobacterium sp001423295	118299	S	2	16	18	0.00002
Methylobacterium sp900103195	118345	S	2	19	21	0.00002
Methylobacterium sp019216885	118315	S	2	35	37	0.00004
Methylobacterium tardum	118352	S	2	46	48	0.00005
Methylobacterium sp920984675	118348	S	2	20	22	0.00002
Methylobacterium phyllostachyos	118277	S	2	15	17	0.00002
Methylobacterium brachythecii	118246	S	1	6	7	0.00001
Methylobacterium adhaesivum	118239	S	1	8	9	0.00001
Methylobacterium sp001423265	118298	S	1	9	10	0.00001
Methylobacterium sp003173775	118305	S	1	21	22	0.00002
Methylobacterium sp001423085	118297	S	1	11	12	0.00001
Methylobacterium suomiense	118350	S	1	11	12	0.00001
Methylobacterium sp001422815	118294	S	1	6	7	0.00001
Methylobacterium symbioticum	118351	S	1	98	99	0.00011
Methylobacterium sp019745455	118316	S	1	48	49	0.00006
Methylobacterium sp900112625	118346	S	1	29	30	0.00003
Methylobacterium isbiliense	118265	S	1	20	21	0.00002
Methylobacterium jeotgali	118266	S	1	96	97	0.00011
Methylobacterium sp028583545	118342	S	1	27	28	0.00003
Methylobacterium nonmethylotrophicum	118272	S	1	10	11	0.00001
Methylobacterium oryzihabitans	118274	S	1	30	31	0.00004
Methylobacterium sp023422485	118339	S	1	13	14	0.00002
Methylobacterium radiodurans	118283	S	1	21	22	0.00002
Methylobacterium radiotolerans	118284	S	1	64	65	0.00007
Methylobacterium dankookense	118251	S	1	15	16	0.00002
Methylobacterium currus	118250	S	1	62	63	0.00007
Methylobacterium terricola	118355	S	1	10	11	0.00001
Methylobacterium sp000379105	118291	S	1	13	14	0.00002
Methylobacterium sp001422375	118293	S	1	11	12	0.00001
RH-AL1 sp901457705	118497	S	1529	25225	26754	0.03022
RH-AL1 sp009765775	118495	S	495	3003	3498	0.00395
RH-AL1 sp937873345	118499	S	99	630	729	0.00082
RH-AL1 sp937863205	118498	S	60	268	328	0.00037
RH-AL1 sp031291515	118496	S	7	33	40	0.00005
Lichenihabitans flavocetrariae	118233	S	521	913	1434	0.00162
Lichenihabitans minor	118234	S	257	2202	2459	0.00278
Lichenihabitans ramalinae	118236	S	154	1223	1377	0.00156
Lichenihabitans sp021730615	118237	S	119	1445	1564	0.00177
Lichenihabitans psoromatis	118235	S	90	420	510	0.00058
Lichenihabitans sp937871825	118238	S	19	67	86	0.00010
Roseiarcus sp021777795	118536	S	12	325	337	0.00038
Roseiarcus sp009765995	118533	S	6	33	39	0.00004
Roseiarcus sp028876585	118538	S	4	40	44	0.00005
Roseiarcus sp025358745	118537	S	3	23	26	0.00003
Roseiarcus fermentans	118529	S	2	19	21	0.00002
Roseiarcus sp003164825	118530	S	1	37	38	0.00004
Roseiarcus sp003164915	118531	S	1	7	8	0.00001
28-YEA-48 sp029222685	118036	S	3	60	63	0.00007
28-YEA-48 sp028290595	118034	S	2	14	16	0.00002
28-YEA-48 sp028290405	118033	S	2	24	26	0.00003
28-YEA-48 sp903861645	118044	S	1	14	15	0.00002
28-YEA-48 sp903884435	118045	S	1	5	6	0.00001
28-YEA-48 sp903885755	118046	S	1	9	10	0.00001
28-YEA-48 sp903825465	118041	S	1	12	13	0.00001
28-YEA-48 sp030684835	118038	S	1	1	2	0.00000
28-YEA-48 sp028290285	118032	S	1	16	17	0.00002
28-YEA-48 sp903931945	118053	S	1	2	3	0.00000
28-YEA-48 sp019747375	118025	S	1	64	65	0.00007
Bosea spartocytisi	118154	S	5	632	637	0.00072
Bosea sp023953965	118127	S	3	129	132	0.00015
Bosea sp945956895	118152	S	3	84	87	0.00010
Bosea vaviloviae	118156	S	1	14	15	0.00002
Bosea psychrotolerans	118092	S	1	10	11	0.00001
Methylocella aurea	118362	S	1	3	4	0.00000
Methylocella silvestris_A	118365	S	1	13	14	0.00002
Methylocella sp002890675	118366	S	1	5	6	0.00001
Methylocella sp003162995	118367	S	1	9	10	0.00001
Methylocella sp006514895	118370	S	1	3	4	0.00000
Enterovirga rhinocerotis	118190	S	3	23	26	0.00003
Enterovirga extorquens_A	118189	S	2	16	18	0.00002
Enterovirga sp028290695	118196	S	2	14	16	0.00002
Enterovirga sp013044135	118191	S	1	42	43	0.00005
Enterovirga sp903644085	118197	S	1	3	4	0.00000
Enterovirga sp937872715	118198	S	1	5	6	0.00001
Methylocystis sp002862095	118388	S	3	32	35	0.00004
Methylocystis sp000188155	118385	S	1	16	17	0.00002
Methylovirgula ligni	118426	S	1	12	13	0.00001
GAS188 sp900104855	118202	S	4	13	17	0.00002
GAS188 sp019246665	118199	S	1	2	3	0.00000
Rhodoblastus sp903903185	118527	S	5	20	25	0.00003
JAJXWB01 sp020638195	118226	S	3	111	114	0.00013
Alsobacter metallidurans	118081	S	1	10	11	0.00001
Saliniramus sp003567055	118546	S	1	19	20	0.00002
Saliniramus sp007693435	118547	S	1	8	9	0.00001
REEB77 sp027311205	118494	S	1	1	2	0.00000
Camelimonas reniformis	118180	S	1	5	6	0.00001
Bradyrhizobium sp009766005	120549	S	843	8680	9523	0.01076
Bradyrhizobium sp018449695	120574	S	141	1132	1273	0.00144
Bradyrhizobium erythrophlei_D	120446	S	49	605	654	0.00074
Bradyrhizobium lablabi_A	120472	S	45	334	379	0.00043
Bradyrhizobium erythrophlei_A	120443	S	33	796	829	0.00094
Bradyrhizobium sp028290305	120629	S	29	159	188	0.00021
Bradyrhizobium rifense	120500	S	28	1012	1040	0.00117
Bradyrhizobium sp000938305	120524	S	28	375	403	0.00046
Bradyrhizobium erythrophlei_B	120444	S	27	209	236	0.00027
Bradyrhizobium sp021779635	120589	S	26	2598	2624	0.00296
Bradyrhizobium erythrophlei_C	120445	S	25	222	247	0.00028
Bradyrhizobium canariense_A	120419	S	19	157	176	0.00020
Bradyrhizobium sp028290765	120630	S	16	81	97	0.00011
Bradyrhizobium sp031202265	120656	S	15	431	446	0.00050
Bradyrhizobium ottawaense_A	120495	S	14	294	308	0.00035
Bradyrhizobium sp017305715	120563	S	14	274	288	0.00033
Bradyrhizobium sp900103365	120657	S	14	265	279	0.00032
Bradyrhizobium sp000938255	120523	S	14	308	322	0.00036
Bradyrhizobium sp018449525	120573	S	10	114	124	0.00014
Bradyrhizobium sp028290165	120628	S	10	100	110	0.00012
Bradyrhizobium sp004799405	120542	S	9	95	104	0.00012
Bradyrhizobium sp005884765	120545	S	7	225	232	0.00026
Bradyrhizobium sp000701345	120522	S	7	55	62	0.00007
Bradyrhizobium sp005937885	120548	S	6	117	123	0.00014
Bradyrhizobium sp017881085	120564	S	5	372	377	0.00043
Bradyrhizobium sp021088345	120586	S	5	83	88	0.00010
Bradyrhizobium manausense_D	120485	S	4	278	282	0.00032
Bradyrhizobium sp023074035	120598	S	4	262	266	0.00030
Bradyrhizobium sp022844465	120591	S	3	33	36	0.00004
Bradyrhizobium sp018596315	120575	S	3	113	116	0.00013
Bradyrhizobium sp013695565	120553	S	3	185	188	0.00021
Bradyrhizobium stylosanthis	120667	S	3	133	136	0.00015
Bradyrhizobium altum	120407	S	3	299	302	0.00034
Bradyrhizobium sp013822885	120554	S	3	41	44	0.00005
Bradyrhizobium sp018130145	120566	S	3	167	170	0.00019
Bradyrhizobium hipponense	120455	S	3	236	239	0.00027
Bradyrhizobium sp018971625	120577	S	3	17	20	0.00002
Bradyrhizobium sp018736105	120576	S	3	109	112	0.00013
Bradyrhizobium sp023100945	120604	S	3	88	91	0.00010
Bradyrhizobium sp030378205	120648	S	3	42	45	0.00005
Bradyrhizobium sp001464035	120525	S	3	33	36	0.00004
Bradyrhizobium cenepequi	120422	S	3	32	35	0.00004
Bradyrhizobium sp005884465	120544	S	3	107	110	0.00012
Bradyrhizobium sp023101685	120607	S	3	109	112	0.00013
Bradyrhizobium sp023073415	120595	S	3	127	130	0.00015
Bradyrhizobium quebecense	120498	S	2	134	136	0.00015
Bradyrhizobium jicamae_A	120469	S	2	29	31	0.00004
Bradyrhizobium sp015291625	120556	S	2	92	94	0.00011
Bradyrhizobium oligotrophicum	120492	S	2	38	40	0.00005
Bradyrhizobium septentrionale	120504	S	2	91	93	0.00011
Bradyrhizobium sp000239815	120509	S	2	16	18	0.00002
Bradyrhizobium sp018131075	120570	S	2	78	80	0.00009
Bradyrhizobium sp004799445	120543	S	2	25	27	0.00003
Bradyrhizobium japonicum_H	120467	S	2	88	90	0.00010
Bradyrhizobium retamae	120499	S	2	98	100	0.00011
Bradyrhizobium sp019748335	120583	S	2	159	161	0.00018
Bradyrhizobium sp019242285	120579	S	2	17	19	0.00002
Bradyrhizobium sp029946075	120645	S	2	28	30	0.00003
Bradyrhizobium sp029051685	120633	S	2	118	120	0.00014
Bradyrhizobium sp030403585	120649	S	2	69	71	0.00008
Bradyrhizobium cosmicum	120426	S	2	85	87	0.00010
Bradyrhizobium barranii	120412	S	2	363	365	0.00041
Bradyrhizobium sp021732175	120588	S	2	166	168	0.00019
Bradyrhizobium forestalis	120447	S	2	158	160	0.00018
Bradyrhizobium sp019244115	120581	S	2	62	64	0.00007
Bradyrhizobium sp018971675	120578	S	2	65	67	0.00008
Bradyrhizobium sp900109945	120658	S	1	31	32	0.00004
Bradyrhizobium tropiciagri_A	120670	S	1	56	57	0.00006
Bradyrhizobium sp030697065	120655	S	1	20	21	0.00002
Bradyrhizobium sp000026145	120506	S	1	24	25	0.00003
Bradyrhizobium sp030693485	120654	S	1	32	33	0.00004
Bradyrhizobium sp030654605	120652	S	1	32	33	0.00004
Bradyrhizobium sp000426245	120514	S	1	15	16	0.00002
Bradyrhizobium tropiciagri_B	120671	S	1	50	51	0.00006
Bradyrhizobium sp000472425	120516	S	1	8	9	0.00001
Bradyrhizobium sp030159255	120647	S	1	20	21	0.00002
Bradyrhizobium valentinum	120673	S	1	49	50	0.00006
Bradyrhizobium sp029892425	120642	S	1	46	47	0.00005
Bradyrhizobium sp003837805	120538	S	1	76	77	0.00009
Bradyrhizobium sp029051645	120632	S	1	52	53	0.00006
Bradyrhizobium sp028868675	120631	S	1	22	23	0.00003
Bradyrhizobium sp028128765	120626	S	1	32	33	0.00004
Bradyrhizobium sp025960445	120622	S	1	82	83	0.00009
Bradyrhizobium sp024199945	120619	S	1	37	38	0.00004
Bradyrhizobium sp009930815	120550	S	1	28	29	0.00003
Bradyrhizobium sp023387735	120609	S	1	20	21	0.00002
Bradyrhizobium sp013240495	120552	S	1	68	69	0.00008
Bradyrhizobium sp023101665	120606	S	1	61	62	0.00007
Bradyrhizobium zhengyangense	120680	S	1	75	76	0.00009
Bradyrhizobium sp019455385	120582	S	1	31	32	0.00004
Bradyrhizobium sp018130065	120565	S	1	43	44	0.00005
Bradyrhizobium macuxiense	120479	S	1	19	20	0.00002
Bradyrhizobium elkanii	120440	S	1	94	95	0.00011
Bradyrhizobium lablabi	120471	S	1	30	31	0.00004
Bradyrhizobium niftali	120490	S	1	70	71	0.00008
Bradyrhizobium neotropicale	120489	S	1	50	51	0.00006
Bradyrhizobium ottawaense	120494	S	1	164	165	0.00019
Bradyrhizobium commune	120425	S	1	28	29	0.00003
Bradyrhizobium manausense_B	120483	S	1	29	30	0.00003
Bradyrhizobium denitrificans	120429	S	1	107	108	0.00012
Bradyrhizobium algeriense	120406	S	1	66	67	0.00008
Bradyrhizobium japonicum_B	120463	S	1	139	140	0.00016
Bradyrhizobium mercantei	120486	S	1	62	63	0.00007
Tardiphaga sp028290355	120840	S	7	107	114	0.00013
Tardiphaga sp028290495	120841	S	5	84	89	0.00010
Tardiphaga sp008329525	120832	S	5	58	63	0.00007
Tardiphaga sp007018905	120831	S	3	69	72	0.00008
Tardiphaga sp026015985	120837	S	3	51	54	0.00006
Tardiphaga sp023449855	120835	S	2	406	408	0.00046
Tardiphaga sp900114605	120844	S	2	40	42	0.00005
Tardiphaga sp028290785	120842	S	2	26	28	0.00003
Tardiphaga sp014377915	120833	S	2	17	19	0.00002
Tardiphaga boonkerdii	120826	S	1	66	67	0.00008
Tardiphaga sp026400425	120838	S	1	24	25	0.00003
Tardiphaga sp004173095	120830	S	1	16	17	0.00002
Z2-YC6860 sp001579845	120876	S	32	191	223	0.00025
Z2-YC6860 sp936924235	120884	S	7	107	114	0.00013
Z2-YC6860 sp009694215	120877	S	2	24	26	0.00003
Z2-YC6860 sp019746135	120880	S	2	89	91	0.00010
Z2-YC6860 sp026400395	120883	S	1	26	27	0.00003
Z2-YC6860 sp945893085	120886	S	1	53	54	0.00006
Z2-YC6860 sp945893145	120887	S	1	4	5	0.00001
Pseudolabrys sp903891395	120775	S	18	47	65	0.00007
Pseudolabrys sp903885555	120774	S	5	61	66	0.00007
Pseudolabrys sp001899285	120740	S	1	53	54	0.00006
Pseudolabrys sp029945495	120767	S	1	7	8	0.00001
Pseudolabrys sp903929045	120777	S	1	6	7	0.00001
