name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Protofrankia sp917627385	45450	S	49384	38850	88234	0.05327
Protofrankia californiensis	45447	S	27008	51664	78672	0.04750
Protofrankia sp920888515	45451	S	3	8	11	0.00001
Frankia alpina	45424	S	1	1	2	0.00000
Geodermatophilus sp019799925	45525	S	9065	89863	98928	0.05973
Geodermatophilus endophyticus_A	45507	S	1516	13271	14787	0.00893
Modestobacter lapidis	45556	S	3702	38715	42417	0.02561
Modestobacter italicus	45555	S	2281	61122	63403	0.03828
Modestobacter marinus_B	45559	S	4	81	85	0.00005
Klenkia terrae	45551	S	19	70	89	0.00005
Klenkia soli	45545	S	3	5	8	0.00000
Blastococcus sp900112815	45497	S	1	1	2	0.00000
Actinomycetospora sp030286555	47209	S	3	30	33	0.00002
Actinomycetospora chibensis	47197	S	2	40	42	0.00003
Actinomycetospora soli	47202	S	1	14	15	0.00001
Actinomycetospora sp030269665	47207	S	1	9	10	0.00001
Actinomycetospora callitridis	47195	S	1	22	23	0.00001
Actinomycetospora sp029266415	47206	S	1	14	15	0.00001
Pseudonocardia nigra	47463	S	1	8	9	0.00001
Williamsia_A maris	47142	S	19	21	40	0.00002
Williamsia_A phyllosphaerae	47143	S	4	15	19	0.00001
Williamsia_A herbipolensis	47141	S	2	5	7	0.00000
Corynebacterium sp915275065	46208	S	6	2	8	0.00000
Corynebacterium kefirresidentii	46075	S	2	58	60	0.00004
Corynebacterium tuberculostearicum_C	46249	S	1	6	7	0.00000
Corynebacterium kroppenstedtii_B	46077	S	1	2	3	0.00000
Corynebacterium urealyticum_A	46257	S	1	2	3	0.00000
Lawsonella clevelandensis_A	46365	S	14	60	74	0.00004
Rhodococcus qingshengii	47027	S	1	9	10	0.00001
Mycobacterium arabiense	46386	S	1	0	1	0.00000
Nakamurella flavida	47159	S	5	6	11	0.00001
Streptomyces malachitofuscus	49255	S	4517	21150	25667	0.01550
Streptomyces fumigatiscleroticus	49127	S	4333	40267	44600	0.02693
Streptomyces ruber	49385	S	3956	5691	9647	0.00582
Streptomyces griseoloalbus	49160	S	3622	13858	17480	0.01055
Streptomyces olindensis	49306	S	1703	3869	5572	0.00336
Streptomyces clavifer	49052	S	94	146	240	0.00014
Streptomyces capoamus	49027	S	26	175	201	0.00012
Streptomyces sp028736035	49808	S	8	25	33	0.00002
Streptomyces cirratus	49051	S	3	4	7	0.00000
Streptomyces venezuelae_E	49937	S	1	3	4	0.00000
Streptomyces aureoverticillatus	48975	S	1	1	2	0.00000
Streptomyces sp022347745	49720	S	1	1	2	0.00000
Streptomyces actuosus_A	48916	S	1	1	2	0.00000
Arthrobacter_D sp002929355	45032	S	12698	152375	165073	0.09967
Arthrobacter_D sp002929745	45034	S	1	3	4	0.00000
Rothia sp937935205	45267	S	10	380	390	0.00024
Rothia aeria	45222	S	2	7	9	0.00001
Kocuria rhizophila	45134	S	6	25	31	0.00002
