name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteroides uniformis	77091	S	7664	1807527	1815191	0.15041
Bacteroides sp019412865	76987	S	702	95926	96628	0.00801
Bacteroides caccae	76927	S	624	138872	139496	0.01156
Bacteroides muris	76961	S	432	45674	46106	0.00382
Bacteroides intestinigallinarum	76950	S	398	18037	18435	0.00153
Bacteroides sp959606905	77084	S	302	175351	175653	0.01455
Bacteroides thetaiotaomicron	77088	S	206	66157	66363	0.00550
Bacteroides eggerthii	76934	S	180	43454	43634	0.00362
Bacteroides sp900555635	77010	S	147	3219	3366	0.00028
Bacteroides sp905197435	77026	S	129	7882	8011	0.00066
Bacteroides sp019415065	76988	S	104	28166	28270	0.00234
Bacteroides rodentium	76974	S	101	7937	8038	0.00067
Bacteroides sp900761785	77016	S	98	10616	10714	0.00089
Bacteroides ovatus	76966	S	96	21200	21296	0.00176
Bacteroides sp947646015	77069	S	91	29937	30028	0.00249
Bacteroides sp900762525	77017	S	75	546	621	0.00005
Bacteroides xylanisolvens	77092	S	72	19129	19201	0.00159
Bacteroides cutis	76933	S	66	8241	8307	0.00069
Bacteroides thetaiotaomicron_A	77089	S	60	1099	1159	0.00010
Bacteroides sp902362375	77021	S	42	4098	4140	0.00034
Bacteroides sp900755095	77014	S	36	13783	13819	0.00115
Bacteroides sp009929715	76980	S	34	2837	2871	0.00024
Bacteroides sp900556625	77012	S	32	5968	6000	0.00050
Bacteroides sp947038155	77059	S	23	5113	5136	0.00043
Bacteroides zhangwenhongii	77093	S	17	2437	2454	0.00020
Bacteroides sp934716785	77035	S	16	176	192	0.00002
Bacteroides sp023426145	76994	S	13	47	60	0.00000
Bacteroides heparinolyticus	76945	S	11	144	155	0.00001
Bacteroides ovatus_A	76967	S	11	786	797	0.00007
Bacteroides sp905215345	77030	S	10	251	261	0.00002
Bacteroides sp948847595	77071	S	9	1312	1321	0.00011
Bacteroides gallinarum	76943	S	9	718	727	0.00006
Bacteroides faecalis	76935	S	8	1561	1569	0.00013
Bacteroides caecimuris	76928	S	7	2905	2912	0.00024
Bacteroides sp958445495	77081	S	7	11	18	0.00000
Bacteroides sp910586915	77034	S	6	259	265	0.00002
Bacteroides faecis	76937	S	4	367	371	0.00003
Bacteroides sp900766005	77019	S	4	527	531	0.00004
Bacteroides caecimuris_A	76929	S	3	815	818	0.00007
Bacteroides nordii	76964	S	2	136	138	0.00001
Bacteroides sp902388495	77022	S	2	4	6	0.00000
Bacteroides stercoris	77086	S	2	365	367	0.00003
Bacteroides sp900759525	77015	S	2	264	266	0.00002
Bacteroides sp902472795	77023	S	1	15	16	0.00000
Bacteroides faecium	76938	S	1	15	16	0.00000
Bacteroides sp948436425	77070	S	1	181	182	0.00002
Bacteroides sp900765785	77018	S	1	70	71	0.00001
Bacteroides sp944319875	77038	S	1	11	12	0.00000
Phocaeicola dorei	77225	S	5213	2035978	2041191	0.16913
Phocaeicola massiliensis	77236	S	3384	1169643	1173027	0.09720
Phocaeicola coprocola	77223	S	1715	640535	642250	0.05322
Phocaeicola sp019414725	77265	S	416	506671	507087	0.04202
Phocaeicola sp948956705	77308	S	234	248150	248384	0.02058
Phocaeicola sp019414665	77264	S	116	151747	151863	0.01258
Phocaeicola sp000436795	77250	S	67	986	1053	0.00009
Phocaeicola faecalis	77228	S	37	3880	3917	0.00032
Phocaeicola sp900557085	77286	S	22	11450	11472	0.00095
Phocaeicola sp000432735	77248	S	20	418	438	0.00004
Phocaeicola sp900760795	77287	S	17	11551	11568	0.00096
Phocaeicola plebeius	77242	S	10	2779	2789	0.00023
Phocaeicola sp900556845	77285	S	10	1299	1309	0.00011
Phocaeicola sartorii	77247	S	8	872	880	0.00007
Phocaeicola sp011959205	77252	S	6	525	531	0.00004
Phocaeicola vulgatus	77316	S	4	7283	7287	0.00060
Phocaeicola sp029257865	77271	S	2	41	43	0.00000
Phocaeicola ilei	77235	S	1	94	95	0.00001
Prevotella sp018054505	77646	S	36	2393	2429	0.00020
Prevotella copri_F	77356	S	28	2343	2371	0.00020
Prevotella sp934120735	77966	S	12	366	378	0.00003
Prevotella bivia	77340	S	4	574	578	0.00005
Prevotella disiens	77364	S	3	175	178	0.00001
Prevotella sp900554835	77823	S	2	96	98	0.00001
Paraprevotella stercorigallinarum	77215	S	16	1280	1296	0.00011
Paraprevotella clara	77191	S	15	790	805	0.00007
Paraprevotella sp900548345	77198	S	14	370	384	0.00003
Alloprevotella sp905216095	76887	S	29	2172	2201	0.00018
HGM04593 sp017481875	77135	S	18	334	352	0.00003
UBA4334 sp012729225	78268	S	7	1334	1341	0.00011
OM05-12 sp019417975	77187	S	6	397	403	0.00003
Phocaeicola_A sp947581855	77331	S	2	28	30	0.00000
Parabacteroides distasonis	81434	S	350	39676	40026	0.00332
Parabacteroides merdae	81448	S	236	43532	43768	0.00363
Parabacteroides intestinavium	81443	S	9	212	221	0.00002
Parabacteroides distasonis_A	81435	S	8	847	855	0.00007
Parabacteroides sp900552465	81469	S	7	122	129	0.00001
Parabacteroides hominis	81442	S	7	446	453	0.00004
