# git tag version 3.1.0 |  motus version 3.1.0 | map_tax 3.1.0 | gene database: nr3.1.0 | calc_mgc 3.1.0 -y insert.scaled_counts -l 75 | calc_motu 3.1.0 -k mOTU -C no_CAMI -g 3 -c -p | taxonomy: ref_mOTU_3.1.0 meta_mOTU_3.1.0
# call: python /nfs3_ib/nfs-ip34/home/def-ilafores/programs/motu-profiler_env/bin/motus profile -f /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/AD_Skin/preproc/SRR20002431/SRR20002431_paired_1.fastq -r /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/AD_Skin/preproc/SRR20002431/SRR20002431_paired_2.fastq -s /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/AD_Skin/preproc/SRR20002431/SRR20002431_unmatched_1.fastq -s /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/AD_Skin/preproc/SRR20002431/SRR20002431_unmatched_2.fastq -n SRR20002431 -t 24 -c -p -k mOTU -q
#mOTU	consensus_taxonomy	NCBI_tax_id	SRR20002431
ref_mOTU_v31_00201	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas aeruginosa	2|1224|1236|72274|135621|286|287	220
ref_mOTU_v31_00214	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas stutzeri [Pseudomonadales bacterium RIFCSPHIGHO2_01_FULL_64_12/Pseudomonas stutzeri]	2|1224|1236|72274|135621|286|316	302
ref_mOTU_v31_00233	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas oleovorans/pseudoalcaligenes [Pseudomonas oleovorans/Pseudomonas pseudoalcaligenes/Pseudomonas sp. 1-7]	2|1224|1236|72274|135621|286|NA	10
ref_mOTU_v31_00265	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter junii [Acinetobacter sp. GWC1_38_13/Acinetobacter junii]	2|1224|1236|72274|468|469|40215	10
ref_mOTU_v31_00344	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus hominis	2|1239|91061|1385|90964|1279|1290	6
ref_mOTU_v31_00346	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus epidermidis [Staphylococcus epidermidis/Staphylococcus sp. HMSC34G04/Staphylococcus sp. HMSC074F11/Staphylococcus sp. HMSC077C03/Staphylococcus sp. HMSC058E12/Staphylococcus sp. HMSC074D07/Staphylococcus sp. HMSC070A07/Staphylococcus sp. HMSC063F05/Staphylococcus sp. HMSC077D09/Staphylococcus sp. HMSC064E11/Staphylococcus sp. HMSC063F03/Staphylococcus sp. HMSC034A07/Staphylococcus sp. HMSC077D08/Staphylococcus sp. HMSC036A09/Staphylococcus sp. HMSC077G12/Staphylococcus sp. HMSC077H01/Staphylococcus sp. HMSC075A04/Staphylococcus sp. HMSC072H01/Staphylococcus sp. HMSC034G11/Staphylococcus sp. HMSC034D07/Staphylococcus sp. HMSC062D04/Staphylococcus sp. HMSC067B04/Staphylococcus sp. HMSC066G04/Staphylococcus sp. HMSC073C02/Staphylococcus sp. HMSC065D05/Staphylococcus sp. HMSC065D11/Staphylococcus sp. HMSC068G12/Staphylococcus sp. HMSC073E10/Staphylococcus sp. HMSC076H12/Staphylococcus sp. HMSC055B03/Staphylococcus sp. HMSC062B11/Staphylococcus sp. HMSC055A10/Staphylococcus sp. HMSC068G11]	2|1239|91061|1385|90964|1279|1282	9
ref_mOTU_v31_00348	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus capitis	2|1239|91061|1385|90964|1279|29388	13
ref_mOTU_v31_00419	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Herbaspirillum|s__Herbaspirillum huttiense [Herbaspirillum sp. GW103/Herbaspirillum huttiense]	2|1224|28216|80840|75682|963|863372	22
ref_mOTU_v31_00516	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales fam. incertae sedis|g__Burkholderiales gen. incertae sedis|s__Burkholderiales bacterium RIFCSPHIGHO2_01_FULL_63_240	2|1224|28216|80840|NA|NA|1797552	23
ref_mOTU_v31_00800	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Cutibacterium|s__Cutibacterium acnes [Propionibacterium sp. CC003-HC2/Propionibacterium sp. KPL1847/Propionibacterium sp. KPL1849/Propionibacterium sp. KPL1854/Propionibacterium sp. KPL2003/Propionibacterium sp. KPL2008/Propionibacterium sp. KPL2009/Propionibacterium sp. MB3007/Propionibacterium sp. HMSC068C01/Propionibacterium sp. HMSC078F01/Propionibacterium sp. HMSC069G10/Propionibacterium sp. HMSC065F07/Propionibacterium sp. HMSC078F10/Propionibacterium sp. HMSC067A02/Propionibacterium sp. HMSC075A12/Propionibacterium sp. HMSC067A01/Propionibacterium sp. HMSC062D02/Propionibacterium sp. HMSC062D05/Cutibacterium acnes/Propionibacterium sp. CG1_02_60_36/Propionibacterium sp. 5_U_42AFAA/Propionibacterium sp. 409-HC1/Propionibacterium sp. 434-HC2]	2|201174|1760|85009|31957|1912216|1747	70
