name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteroides thetaiotaomicron	818	S	15852	206857	222709	0.02813
Bacteroides uniformis	820	S	14171	515392	529563	0.06689
Bacteroides fragilis	817	S	11885	241614	253499	0.03202
Bacteroides cellulosilyticus	246787	S	11754	225496	237250	0.02997
Bacteroides stercoris	46506	S	3749	99421	103170	0.01303
Bacteroides ovatus	28116	S	3320	185739	189059	0.02388
Bacteroides sp. MSB163	3117552	S	319	1851	2170	0.00027
Bacteroides sp. D2	556259	S	287	7691	7978	0.00101
Bacteroides sp. CACC 737	2755405	S	186	18689	18875	0.00238
Bacteroides sp. DH3716P	2847299	S	94	27565	27659	0.00349
Bacteroides sp. M10	2763022	S	37	612	649	0.00008
Bacteroides sp. HF-162	2785531	S	11	2298	2309	0.00029
Bacteroides sp. A1C1	2528203	S	5	794	799	0.00010
Bacteroides xylanisolvens	371601	S	433	18742	19175	0.00242
Bacteroides faecis	674529	S	140	3483	3623	0.00046
Bacteroides caccae	47678	S	64	244	308	0.00004
Bacteroides luhongzhouii	2650158	S	57	277	334	0.00004
Bacteroides salyersiae	291644	S	17	143	160	0.00002
Bacteroides eggerthii	28111	S	15	293	308	0.00004
Bacteroides intestinalis	329854	S	9	18	27	0.00000
Bacteroides caecimuris	1796613	S	6	99	105	0.00001
Bacteroides zhangwenhongii	2650157	S	5	156	161	0.00002
Bacteroides finegoldii	338188	S	5	69	74	0.00001
Bacteroides faecium	2715212	S	2	1	3	0.00000
Bacteroides nordii	291645	S	1	2	3	0.00000
Phocaeicola vulgatus	821	S	36639	1177272	1213911	0.15332
Phocaeicola dorei	357276	S	1180	38648	39828	0.00503
Alistipes finegoldii	214856	S	97758	1327874	1425632	0.18007
Alistipes communis	2585118	S	17204	90607	107811	0.01362
Alistipes onderdonkii	328813	S	175	1379	1554	0.00020
Alistipes dispar	2585119	S	101	342	443	0.00006
Alistipes shahii	328814	S	38	883	921	0.00012
Alistipes senegalensis	1288121	S	8	11	19	0.00000
Alistipes indistinctus	626932	S	2	4	6	0.00000
Paraprevotella clara	454154	S	1985	13538	15523	0.00196
Paraprevotella xylaniphila	454155	S	181	1725	1906	0.00024
Segatella copri	165179	S	36	147	183	0.00002
Segatella hominis	2518605	S	1	14	15	0.00000
Prevotella bivia	28125	S	4	4	8	0.00000
Parabacteroides merdae	46503	S	3366	38628	41994	0.00530
Parabacteroides distasonis	823	S	92	2681	2773	0.00035
