feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Bacteroides	Group	Negative	0.203676543490441	0.0483407096527222	35	35	0.000182908434054735	0.0243268217292798
Blautia	Group	Negative	-0.125357249746968	0.0384125071480488	35	35	0.00256377385287667	0.113660640810866
Oscillibacter	Group	Negative	0.062697685674	0.0190777067608456	35	34	0.00241154191484755	0.113660640810866
Massilioclostridium	Group	Negative	0.00477329232544415	0.00156119570481629	35	7	0.00440330375766863	0.117127879953986
Parabacteroides	Group	Negative	0.04928134934047	0.0161163350390381	35	31	0.00439883861984278	0.117127879953986
Bifidobacterium	Group	Negative	-0.114352030809285	0.0411038401311568	35	33	0.00886291541128839	0.129918563907042
Clostridiales.gen...Ruminococcus.Blautia.	Group	Negative	-0.0367393050726889	0.0133949386840089	35	29	0.00976831307571741	0.129918563907042
Dielma	Group	Negative	0.0062084033906526	0.00224167936041158	35	15	0.00914226961010429	0.129918563907042
Flavonifractor	Group	Negative	0.0367096457630985	0.0132701499082618	35	31	0.00921511711823915	0.129918563907042
Streptococcus	Group	Negative	-0.0387630329379841	0.0132556918780264	35	35	0.0061981827625464	0.129918563907042
Clostridiales.gen...Clostridium.Flavonifractor.	Group	Negative	0.00426187447776466	0.00172208562291044	35	8	0.0186402798392063	0.133388918239369
Clostridiales.gen...Ruminococcus.Clostridium.Blautia.	Group	Negative	-0.0259106438536156	0.0105182025208287	35	34	0.0191470721892209	0.133388918239369
Collinsella	Group	Negative	-0.0581853060558733	0.0232800990633719	35	29	0.0175934323689928	0.133388918239369
Dorea	Group	Negative	-0.0493431827310159	0.0184096356972947	35	34	0.0113890257616824	0.133388918239369
Lachnospiraceae.gen..incertae.sedis	Group	Negative	-0.107161190478311	0.0429270489974449	35	35	0.0177186269100704	0.133388918239369
Mesorhizobium	Group	Negative	-0.00612607750937838	0.00239139044964904	35	9	0.0151696254527552	0.133388918239369
Odoribacter	Group	Negative	0.019246390951805	0.0075662982911908	35	21	0.015836461165555	0.133388918239369
Ralstonia	Group	Negative	-0.00723553539768065	0.00279436773306537	35	9	0.0141981644805907	0.133388918239369
Romboutsia	Group	Negative	-0.0475776641605222	0.0194421580069903	35	33	0.0198906871582962	0.133388918239369
Saccharibacteria.gen..incertae.sedis	Group	Negative	-0.00743633420797415	0.00304325716443837	35	5	0.0200584839457698	0.133388918239369
Actinobacteria.gen...Xylanimonas.Schaalia.Sanguibacter.	Group	Negative	-0.00443157568413106	0.00183247812663662	35	11	0.0212712282605539	0.134717778983508
Clostridiales.gen...Clostridium.Eubacterium.	Group	Negative	0.0509335829785326	0.0216662555878784	35	11	0.0248579993165436	0.147837932714855
Ruthenibacterium	Group	Negative	0.021896999380793	0.00936348763453124	35	33	0.0255659582890352	0.147837932714855
Campylobacter	Group	Negative	0.00590306338267107	0.00257005048791728	35	7	0.0281085516006533	0.155768223453621
Alistipes	Group	Negative	0.0554045328491622	0.0243784748583813	35	32	0.02968607939158	0.157929942363206
Bacteroidales.gen..incertae.sedis	Group	Negative	0.0197983531711562	0.00880352497031492	35	12	0.0313137425380078	0.16018183682904
Actinomyces	Group	Negative	-0.00878987430762522	0.00393943698811317	35	22	0.0325744125571088	0.16045914333687
Faecalicatena	Group	Negative	0.00512796662779003	0.00234646936859427	35	21	0.036062354331835	0.165389418142554
Prevotella	Group	Negative	0.128157521120335	0.0586065969530062	35	30	0.0359554447252623	0.165389418142554
Rothia	Group	Negative	-0.00336527449133812	0.00157290028930981	35	11	0.0398801266947378	0.171098608077423
Sutterella	Group	Negative	0.0217498068458948	0.01012819033178	35	21	0.0391964132441133	0.171098608077423
Anaerotruncus	Group	Negative	0.00588634639897421	0.002858860475514	35	20	0.0474594017340402	0.197253138457105
Coprobacillus	Group	Negative	0.0286071457642347	0.0140935707188197	35	14	0.0505029625665835	0.199228285812797
Peptostreptococcaceae.gen..incertae.sedis	Group	Negative	-0.0209220544360728	0.0103276671887268	35	23	0.0509305392303391	0.199228285812797
Fenollaria	Group	Negative	0.00605873735468552	0.00318159823495948	35	9	0.0656190558520662	0.234706111957265
Gemella	Group	Negative	-0.00417976411989629	0.00217533653041675	35	12	0.0633491946880198	0.234706111957265
Hungatella	Group	Negative	0.0263035594943634	0.0138035880686204	35	18	0.0654506027513172	0.234706111957265
Peptoniphilaceae.gen..incertae.sedis	Group	Negative	0.0100935947522449	0.0053528355221743	35	12	0.06817049252783	0.234706111957265
Tyzzerella	Group	Negative	0.0350499959094713	0.0186339415664493	35	12	0.0688235967393483	0.234706111957265
Bilophila	Group	Negative	0.00821099880008144	0.0044299268979014	35	19	0.0727648587626638	0.241943155385857
