name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Prevotella aurantiaca	77336	S	122194	918417	1040611	0.19268
Prevotella shahii	77417	S	17006	68550	85556	0.01584
Prevotella nanceiensis	77396	S	15138	115996	131134	0.02428
Prevotella nigrescens	77397	S	9268	56732	66000	0.01222
Prevotella melaninogenica	77384	S	6574	171063	177637	0.03289
Prevotella pleuritidis	77405	S	6242	80298	86540	0.01602
Prevotella oris	77398	S	6068	28808	34876	0.00646
Prevotella sp000467895	77427	S	5142	65336	70478	0.01305
Prevotella pallens	77401	S	4881	56550	61431	0.01137
Prevotella salivae	77414	S	4323	37003	41326	0.00765
Prevotella sp013333285	77508	S	4295	2356	6651	0.00123
Prevotella intermedia	77374	S	2778	14006	16784	0.00311
Prevotella vespertina	78131	S	2221	22768	24989	0.00463
Prevotella sp938028745	78002	S	1924	7632	9556	0.00177
Prevotella melaninogenica_A	77385	S	1798	36179	37977	0.00703
Prevotella melaninogenica_B	77386	S	1772	30517	32289	0.00598
Prevotella fusca	77368	S	1450	7890	9340	0.00173
Prevotella melaninogenica_D	77388	S	1297	37525	38822	0.00719
Prevotella histicola	77370	S	1121	11538	12659	0.00234
Prevotella micans	77390	S	1013	2520	3533	0.00065
Prevotella conceptionensis	77350	S	945	6088	7033	0.00130
Prevotella oulorum	77400	S	853	4864	5717	0.00106
Prevotella veroralis	78130	S	808	6204	7012	0.00130
Prevotella jejuni	77377	S	688	4126	4814	0.00089
Prevotella scopos	77415	S	630	9833	10463	0.00194
Prevotella maculosa	77382	S	597	1779	2376	0.00044
Prevotella saccharolytica	77413	S	539	1750	2289	0.00042
Prevotella sp927910885	77965	S	535	5478	6013	0.00111
Prevotella sp013333935	77509	S	520	2161	2681	0.00050
Prevotella marshii	77383	S	490	7038	7528	0.00139
Prevotella melaninogenica_C	77387	S	478	18701	19179	0.00355
Prevotella loescheii	77381	S	311	657	968	0.00018
Prevotella sp000163055	77418	S	301	1588	1889	0.00035
Prevotella sp018127805	77650	S	265	436	701	0.00013
Prevotella koreensis	77378	S	230	3228	3458	0.00064
