#Classification	GQ2_bracken_F.kreport
k__Bacteria	9007399
k__Bacteria|p__Firmicutes	4160312
k__Bacteria|p__Firmicutes|c__Bacilli	3171798
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	3171448
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2498486
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	84268
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae	5999
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	111
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	582582
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	350
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	349
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae	1
k__Bacteria|p__Firmicutes|c__Negativicutes	942780
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	936587
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	936587
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	6193
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	6193
k__Bacteria|p__Firmicutes|c__Clostridia	41706
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	41706
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII._Incertae_Sedis	33914
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	946
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae	6738
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	96
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	8
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae	2
k__Bacteria|p__Firmicutes|c__Tissierellia	4016
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales	4016
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae	4016
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	11
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	11
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	11
k__Bacteria|p__Actinobacteria	1856285
k__Bacteria|p__Actinobacteria|c__Actinomycetia	1855751
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales	1767946
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae	1767936
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Brevibacteriaceae	10
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	43506
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae	43506
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales	32221
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Corynebacteriaceae	32214
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Gordoniaceae	6
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales	12020
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Propionibacteriaceae	12020
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	57
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	57
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	533
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	515
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae	507
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	7
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	17
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	17
k__Bacteria|p__Tenericutes	63
k__Bacteria|p__Tenericutes|c__Mollicutes	63
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales	63
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae	63
k__Bacteria|p__Deinococcus-Thermus	3
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci	3
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales	3
