#Classification	GQ27_bracken_F.kreport
k__Bacteria	1559345
k__Bacteria|p__Firmicutes	632414
k__Bacteria|p__Firmicutes|c__Bacilli	552998
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	550144
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	478301
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	33317
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae	1634
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	132
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	36758
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2853
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	2853
k__Bacteria|p__Firmicutes|c__Negativicutes	73241
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	72546
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	72546
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	694
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	694
k__Bacteria|p__Firmicutes|c__Clostridia	5559
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	5559
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII._Incertae_Sedis	753
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae	4642
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	109
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	13
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	40
k__Bacteria|p__Firmicutes|c__Tissierellia	616
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales	616
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae	616
k__Bacteria|p__Actinobacteria	258721
k__Bacteria|p__Actinobacteria|c__Actinomycetia	258634
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales	210235
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae	210211
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Kytococcaceae	12
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Dermabacteraceae	8
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Intrasporangiaceae	1
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Brevibacteriaceae	1
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	27246
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae	27246
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales	10610
