#Classification	GQ3_bracken_F.kreport
k__Bacteria	5834496
k__Bacteria|p__Firmicutes	3714082
k__Bacteria|p__Firmicutes|c__Bacilli	3573245
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	3571887
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	3416974
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	53157
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	702
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae	130
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	100922
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	1357
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	1338
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae	19
k__Bacteria|p__Firmicutes|c__Negativicutes	88164
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	85958
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	85958
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2205
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	2205
k__Bacteria|p__Firmicutes|c__Clostridia	50905
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	50905
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII._Incertae_Sedis	49232
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	674
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	347
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae	643
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	6
k__Bacteria|p__Firmicutes|c__Tissierellia	1740
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales	1740
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae	1740
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	27
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	27
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	27
k__Bacteria|p__Actinobacteria	1207109
k__Bacteria|p__Actinobacteria|c__Actinomycetia	1205426
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales	1068560
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae	1068546
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae	11
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Intrasporangiaceae	3
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	75793
