feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Anaerobutyricum	Group	Negative	-0.111922309171335	0.0309026523747522	35	35	0.000970505271252947	0.069488177421711
Bacteroides	Group	Negative	0.2291807097167	0.0619078648801041	35	35	0.000777286285633071	0.069488177421711
Blautia	Group	Negative	-0.143165149760603	0.0377741871394491	35	35	0.000608087356181759	0.069488177421711
Phocaeicola	Group	Negative	0.18640708421728	0.0462911728965517	35	35	0.000311754835891927	0.069488177421711
Phoenicibacter	Group	Negative	-0.000941352120722665	0.000258805608556492	35	35	0.000929791875756982	0.069488177421711
Bacillus	Group	Negative	-0.00197020496545021	0.00058228305973541	35	35	0.00185857533306998	0.0847542751759752
Butyricimonas	Group	Negative	0.0198722719136391	0.00588531077282643	35	35	0.00189395028326202	0.0847542751759752
Parabacteroides	Group	Negative	0.0800295180139851	0.0233085919905195	35	35	0.00162414723534383	0.0847542751759752
Mediterraneibacter	Group	Negative	-0.0970800933724594	0.0293381869449235	35	35	0.00227055626091989	0.0852438304838056
Minimicrobia	Group	Negative	-0.0037400790132878	0.00113677819094249	35	34	0.00238829543651122	0.0852438304838056
Nanosynbacter	Group	Negative	-0.0020805599105435	0.00064561867640085	35	35	0.00285733510001583	0.0852438304838056
Paeniclostridium	Group	Negative	-0.00276585547320898	0.000855578774303715	35	35	0.0027815830033086	0.0852438304838056
Streptococcus	Group	Negative	-0.0568563442573641	0.0179159297339987	35	35	0.00325232599536225	0.0895640543338218
Bifidobacterium	Group	Negative	-0.158141333997944	0.0509051575085698	35	35	0.00387540509799319	0.0973875600318106
Komagataeibacter	Group	Negative	-0.00257782105805242	0.000835114087062453	35	35	0.00408048435887475	0.0973875600318106
Abiotrophia	Group	Negative	-0.00199169851847361	0.000665230931348039	35	33	0.00518650584146097	0.116048068202689
Gemella	Group	Negative	-0.00402729240152404	0.0013833150317182	35	35	0.00640495506144312	0.127387439555369
Petrocella	Group	Negative	-0.000809605435686529	0.000277320449237989	35	31	0.00627536036699659	0.127387439555369
Cupriavidus	Group	Negative	-0.00128617573935954	0.000453876628446968	35	13	0.00778917025250674	0.136413223503684
Granulicatella	Group	Negative	-0.0021892581848034	0.000775507884443477	35	35	0.00800189299881943	0.136413223503684
Lancefieldella	Group	Negative	-0.000999283980618521	0.000350587110088106	35	27	0.00747202946617629	0.136413223503684
Berryella	Group	Negative	-0.00189091029780584	0.000695532664425579	35	29	0.010366782467384	0.1536318806826
Butyrivibrio	Group	Negative	-0.00194896751972602	0.000710123908385353	35	35	0.00972568304002625	0.1536318806826
Paraclostridium	Group	Negative	-0.00142363154267559	0.000526205767810746	35	34	0.0107081198728871	0.1536318806826
Ralstonia	Group	Negative	-0.013464788479123	0.00497830879330152	35	21	0.0107284832878911	0.1536318806826
Anoxybacillus	Group	Negative	-0.000651635251098926	0.000245335201364359	35	21	0.0120809502748965	0.166345392246652
Methylobacterium	Group	Negative	-0.00275412680230008	0.00105241032579834	35	16	0.0132832283586504	0.166919724999035
Methylorubrum	Group	Negative	-0.00151402885474862	0.000583319749185954	35	10	0.0139876864524331	0.166919724999035
Ottowia	Group	Negative	-0.00046095782838362	0.000177317593646227	35	14	0.0138510269799825	0.166919724999035
Romboutsia	Group	Negative	-0.0335141499004474	0.0128230409466166	35	35	0.0133921763338897	0.166919724999035
Actinomyces	Group	Negative	-0.00530072558696836	0.00212635106916486	35	35	0.01786483441796	0.17120115483007
Arachnia	Group	Negative	-0.00115591381861565	0.000467792814914494	35	35	0.0188091613325569	0.17120115483007
Barnesiella	Group	Negative	0.00301033631152211	0.00117525869764294	35	32	0.0151804232628594	0.17120115483007
Collinsella	Group	Negative	-0.0726904849319632	0.0294383491684458	35	35	0.0188866602849619	0.17120115483007
Faecalibacillus	Group	Negative	-0.0400443763600802	0.01598404737631	35	35	0.0173492241985414	0.17120115483007
Novisyntrophococcus	Group	Negative	-0.00265589188926327	0.00106529862981669	35	35	0.0178554795089375	0.17120115483007
Oscillibacter	Group	Negative	0.0142807149061684	0.00580657978847954	35	35	0.0193278376804092	0.17120115483007
Parolsenella	Group	Negative	-0.00268048401612142	0.00106754226195944	35	34	0.0171199577352346	0.17120115483007
Roseburia	Group	Negative	-0.0839978225726647	0.0342389413318783	35	35	0.0196068361676895	0.17120115483007
Thermincola	Group	Negative	8.58431879797968e-05	3.4684584045938e-05	35	5	0.0186344285599846	0.17120115483007
Thermosipho	Group	Negative	-0.000198334169507511	8.06953779590922e-05	35	10	0.019399935463767	0.17120115483007
Odoribacter	Group	Negative	0.0239197989471624	0.00986299271257276	35	35	0.0209347566784831	0.178443878354689
Flavonifractor	Group	Negative	0.0320117338276566	0.013452623893229	35	35	0.023267875687308	0.190286281875071
Geobacter	Group	Negative	-0.000474900119090326	0.000200582200164995	35	12	0.0239186667161402	0.190286281875071
Longibaculum	Group	Negative	-0.0334734746090087	0.0140819837649028	35	35	0.0234048972994876	0.190286281875071
Lachnoanaerobaculum	Group	Negative	-0.00167709469303126	0.000722222664180173	35	35	0.0265417105618213	0.206563747415914
Rothia	Group	Negative	-0.00290250842060141	0.00126056780836645	35	35	0.0277495680878297	0.211369050541341
Bradyrhizobium	Group	Negative	-0.00354602776900875	0.00156220687949056	35	13	0.0298736988786554	0.221132093828848
Pseudomonas	Group	Negative	0.00531852305307804	0.002349096321455	35	34	0.0302666832335574	0.221132093828848
Fibrobacter	Group	Negative	-7.53153277936199e-05	3.38088809347276e-05	35	4	0.0328348965389416	0.226055633864252
