name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobium sp009766005	120549	S	11870	91827	103697	0.04248
Bradyrhizobium sp018449695	120574	S	1156	7329	8485	0.00348
Bradyrhizobium sp000938255	120523	S	768	14776	15544	0.00637
Bradyrhizobium sp021779635	120589	S	285	25622	25907	0.01061
Bradyrhizobium sp028290305	120629	S	191	779	970	0.00040
Bradyrhizobium ottawaense_A	120495	S	151	2681	2832	0.00116
Bradyrhizobium rifense	120500	S	151	4944	5095	0.00209
Bradyrhizobium erythrophlei_B	120444	S	150	829	979	0.00040
Bradyrhizobium erythrophlei_C	120445	S	145	997	1142	0.00047
Bradyrhizobium erythrophlei_D	120446	S	141	1316	1457	0.00060
Bradyrhizobium canariense_A	120419	S	136	858	994	0.00041
Bradyrhizobium erythrophlei_A	120443	S	105	2231	2336	0.00096
Bradyrhizobium lablabi_A	120472	S	91	519	610	0.00025
Bradyrhizobium sp000938305	120524	S	88	937	1025	0.00042
Bradyrhizobium sp900103365	120657	S	81	1270	1351	0.00055
Bradyrhizobium sp028290765	120630	S	72	256	328	0.00013
Bradyrhizobium sp028290165	120628	S	66	394	460	0.00019
Bradyrhizobium sp018449525	120573	S	51	435	486	0.00020
Bradyrhizobium sp004799445	120543	S	47	453	500	0.00020
Bradyrhizobium sp031202265	120656	S	45	1132	1177	0.00048
Bradyrhizobium sp005937885	120548	S	44	717	761	0.00031
Bradyrhizobium sp023101685	120607	S	41	1333	1374	0.00056
Bradyrhizobium sp017305715	120563	S	39	596	635	0.00026
Bradyrhizobium sp004799405	120542	S	36	287	323	0.00013
Bradyrhizobium sp019748335	120583	S	34	2462	2496	0.00102
Bradyrhizobium sp017881085	120564	S	33	1551	1584	0.00065
Bradyrhizobium sp030403585	120649	S	28	857	885	0.00036
Bradyrhizobium sp027307225	120624	S	27	111	138	0.00006
Bradyrhizobium septentrionale	120504	S	20	811	831	0.00034
Bradyrhizobium sp018971625	120577	S	20	96	116	0.00005
Bradyrhizobium sp000701345	120522	S	18	105	123	0.00005
Bradyrhizobium sp000472425	120516	S	16	94	110	0.00005
Bradyrhizobium betae_A	120414	S	16	504	520	0.00021
Bradyrhizobium cytisi	120427	S	16	517	533	0.00022
Bradyrhizobium sp005884465	120544	S	14	329	343	0.00014
Bradyrhizobium sp902826195	120663	S	14	196	210	0.00009
Bradyrhizobium sp023101085	120605	S	14	598	612	0.00025
Bradyrhizobium barranii	120412	S	13	2166	2179	0.00089
Bradyrhizobium sp015624485	120559	S	13	247	260	0.00011
Bradyrhizobium hipponense	120455	S	13	949	962	0.00039
Bradyrhizobium sp023100945	120604	S	13	336	349	0.00014
Bradyrhizobium sp019972155	120584	S	13	605	618	0.00025
Bradyrhizobium sp030654605	120652	S	12	330	342	0.00014
Bradyrhizobium sp019242285	120579	S	12	80	92	0.00004
Bradyrhizobium sp004296405	120541	S	11	261	272	0.00011
Bradyrhizobium sp019244115	120581	S	11	212	223	0.00009
Bradyrhizobium sediminis	120502	S	11	313	324	0.00013
Bradyrhizobium macuxiense	120479	S	11	168	179	0.00007
Bradyrhizobium sp018971675	120578	S	11	326	337	0.00014
Bradyrhizobium sp029892425	120642	S	11	435	446	0.00018
Bradyrhizobium sp027451485	120625	S	11	176	187	0.00008
Bradyrhizobium sp023074185	120602	S	11	415	426	0.00017
Bradyrhizobium sp005884765	120545	S	10	260	270	0.00011
Bradyrhizobium sp030378205	120648	S	10	107	117	0.00005
Bradyrhizobium sp030697065	120655	S	10	178	188	0.00008
Bradyrhizobium sp030693485	120654	S	10	305	315	0.00013
Bradyrhizobium sp029989365	120646	S	10	733	743	0.00030
Bradyrhizobium sp018131075	120570	S	10	356	366	0.00015
Bradyrhizobium sp023074035	120598	S	10	604	614	0.00025
Bradyrhizobium sp018596315	120575	S	10	341	351	0.00014
Bradyrhizobium ivorense	120461	S	9	181	190	0.00008
Bradyrhizobium jicamae_A	120469	S	9	103	112	0.00005
Bradyrhizobium sp018131065	120569	S	9	439	448	0.00018
Bradyrhizobium commune	120425	S	9	218	227	0.00009
Bradyrhizobium sp030681365	120653	S	8	95	103	0.00004
Bradyrhizobium sp022844465	120591	S	8	71	79	0.00003
Bradyrhizobium sp001464035	120525	S	8	71	79	0.00003
Bradyrhizobium zhengyangense	120680	S	8	561	569	0.00023
Bradyrhizobium sp005885285	120547	S	8	379	387	0.00016
Bradyrhizobium algeriense	120406	S	8	447	455	0.00019
Bradyrhizobium sp029761915	120639	S	7	165	172	0.00007
Bradyrhizobium sp028128955	120627	S	7	454	461	0.00019
Bradyrhizobium sp023073315	120592	S	7	207	214	0.00009
Bradyrhizobium manausense_D	120485	S	7	444	451	0.00018
Bradyrhizobium sp018736105	120576	S	7	218	225	0.00009
Bradyrhizobium sp009930815	120550	S	7	177	184	0.00008
Bradyrhizobium liaoningense	120475	S	7	651	658	0.00027
Bradyrhizobium iriomotense	120458	S	7	186	193	0.00008
Bradyrhizobium viridifuturi	120675	S	7	385	392	0.00016
Bradyrhizobium sp018130145	120566	S	6	306	312	0.00013
Bradyrhizobium elkanii_A	120441	S	6	151	157	0.00006
Bradyrhizobium sp000472385	120515	S	6	26	32	0.00001
Bradyrhizobium sp019243075	120580	S	6	32	38	0.00002
Bradyrhizobium diazoefficiens_C	120433	S	6	143	149	0.00006
Bradyrhizobium diazoefficiens_A	120431	S	6	256	262	0.00011
Bradyrhizobium sp022835695	120590	S	6	274	280	0.00011
Bradyrhizobium sp023422775	120612	S	6	156	162	0.00007
Bradyrhizobium sp001556045	120526	S	6	475	481	0.00020
Bradyrhizobium niftali	120490	S	6	385	391	0.00016
Bradyrhizobium sp029846715	120641	S	6	265	271	0.00011
Bradyrhizobium sp030646015	120651	S	6	170	176	0.00007
Bradyrhizobium sp000282615	120512	S	5	186	191	0.00008
Bradyrhizobium macuxiense_A	120480	S	5	303	308	0.00013
Bradyrhizobium manausense_A	120482	S	5	153	158	0.00006
Bradyrhizobium tropiciagri_B	120671	S	5	145	150	0.00006
Bradyrhizobium sp013695565	120553	S	5	175	180	0.00007
Bradyrhizobium liaoningense_A	120476	S	5	236	241	0.00010
Bradyrhizobium sp005884855	120546	S	5	26	31	0.00001
Bradyrhizobium lablabi_D	120474	S	5	33	38	0.00002
Bradyrhizobium sp023073355	120594	S	5	158	163	0.00007
Bradyrhizobium sp023073415	120595	S	5	184	189	0.00008
Bradyrhizobium cosmicum	120426	S	5	190	195	0.00008
Bradyrhizobium quebecense	120498	S	5	307	312	0.00013
Bradyrhizobium sp023387695	120608	S	5	75	80	0.00003
Bradyrhizobium sp003963435	120539	S	5	722	727	0.00030
Bradyrhizobium sp029946075	120645	S	5	59	64	0.00003
Bradyrhizobium sp002831585	120534	S	5	516	521	0.00021
Bradyrhizobium sp015291665	120558	S	4	313	317	0.00013
Bradyrhizobium sp016462955	120562	S	4	297	301	0.00012
Bradyrhizobium lablabi_C	120473	S	4	38	42	0.00002
Bradyrhizobium stylosanthis	120667	S	4	156	160	0.00007
Bradyrhizobium sp947648125	120666	S	4	192	196	0.00008
