name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Rhizobium rhododendri	119997	S	157362	539525	696887	0.21946
Rhizobium tumorigenes	120079	S	22547	79864	102411	0.03225
Rhizobium sp900469615	120060	S	110	248	358	0.00011
Rhizobium lusitanum_D	119981	S	56	90	146	0.00005
Rhizobium sp001424945	120005	S	52	69	121	0.00004
Rhizobium sp001692325	120010	S	46	126	172	0.00005
Rhizobium lusitanum	119977	S	43	129	172	0.00005
Rhizobium rhizogenes	119994	S	42	83	125	0.00004
Rhizobium lusitanum_C	119980	S	41	108	149	0.00005
Rhizobium sp001999485	120011	S	36	292	328	0.00010
Rhizobium leguminosarum_R	119968	S	25	221	246	0.00008
Rhizobium tubonense	120078	S	23	25	48	0.00002
Rhizobium sp902706285	120071	S	20	411	431	0.00014
Rhizobium sp004341625	120023	S	18	20	38	0.00001
Rhizobium sp017357385	120037	S	16	81	97	0.00003
Rhizobium rhizogenes_D	119996	S	14	39	53	0.00002
Rhizobium sp016429015	120035	S	13	39	52	0.00002
Rhizobium calliandrae	119938	S	12	22	34	0.00001
Rhizobium rhizogenes_C	119995	S	12	21	33	0.00001
Rhizobium sp009498525	120025	S	12	21	33	0.00001
Rhizobium sp900472625	120068	S	11	21	32	0.00001
Rhizobium sp014193655	120030	S	11	12	23	0.00001
Rhizobium sp900489925	120070	S	10	20	30	0.00001
Rhizobium phaseoli_A	119991	S	9	79	88	0.00003
Rhizobium sp001426265	120006	S	8	11	19	0.00001
Rhizobium leguminosarum_D	119960	S	8	64	72	0.00002
Rhizobium sp016429255	120036	S	7	27	34	0.00001
Rhizobium tropici_A	120075	S	7	62	69	0.00002
Rhizobium sp002211365	120015	S	7	12	19	0.00001
Rhizobium sp012641435	120028	S	7	9	16	0.00001
Rhizobium leguminosarum_S	119969	S	6	54	60	0.00002
Rhizobium sp012641405	120027	S	6	10	16	0.00001
Rhizobium sp003627795	120021	S	6	25	31	0.00001
Rhizobium loessense	119976	S	5	12	17	0.00001
Rhizobium sp001429725	120007	S	5	9	14	0.00000
Rhizobium altiplani	119931	S	5	25	30	0.00001
Rhizobium sp900468625	120055	S	4	8	12	0.00000
Rhizobium leguminosarum_G	119961	S	4	9	13	0.00000
Rhizobium sp900468805	120057	S	4	5	9	0.00000
Rhizobium sp014195095	120033	S	4	10	14	0.00000
Rhizobium sullae	120072	S	4	9	13	0.00000
Rhizobium sp900473185	120069	S	4	7	11	0.00000
Rhizobium jaguaris	119957	S	3	8	11	0.00000
Rhizobium leguminosarum_P	119966	S	3	21	24	0.00001
Rhizobium acaciae	119927	S	3	23	26	0.00001
Rhizobium mesoamericanum	119983	S	3	5	8	0.00000
Rhizobium croatiense	119941	S	3	21	24	0.00001
Rhizobium tibeticum	120073	S	2	5	7	0.00000
Rhizobium acidisoli	119928	S	2	10	12	0.00000
Rhizobium sp900469085	120058	S	2	14	16	0.00001
Rhizobium sp900471925	120065	S	2	2	4	0.00000
Rhizobium sp001657485	120008	S	2	10	12	0.00000
Rhizobium sp900470965	120062	S	2	4	6	0.00000
Rhizobium sp017948245	120040	S	2	7	9	0.00000
Rhizobium sp900467745	120053	S	2	8	10	0.00000
Rhizobium sp900466475	120049	S	2	2	4	0.00000
Rhizobium sp900465665	120047	S	2	7	9	0.00000
Rhizobium sp029714285	120044	S	2	6	8	0.00000
Rhizobium leguminosarum_V	119972	S	2	10	12	0.00000
Rhizobium binae	119936	S	2	9	11	0.00000
Rhizobium lusitanum_B	119979	S	2	5	7	0.00000
Rhizobium lusitanum_A	119978	S	2	6	8	0.00000
Rhizobium hainanense	119954	S	2	4	6	0.00000
Rhizobium beringeri	119935	S	2	11	13	0.00000
Rhizobium hidalgonense	119955	S	2	8	10	0.00000
Rhizobium bangladeshense	119933	S	2	7	9	0.00000
Rhizobium sp900468685	120056	S	1	4	5	0.00000
Rhizobium sp004345245	120024	S	1	1	2	0.00000
Rhizobium sp002277895	120016	S	1	3	4	0.00000
Rhizobium leguminosarum_N	119965	S	1	7	8	0.00000
Rhizobium dioscoreae	119942	S	1	2	3	0.00000
Rhizobium sp014193255	120029	S	1	2	3	0.00000
Rhizobium sp900472485	120066	S	1	2	3	0.00000
Rhizobium brockwellii	119937	S	1	7	8	0.00000
Rhizobium sp014195325	120034	S	1	1	2	0.00000
