name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Nostoc sp026127265	96888	S	135	7525	7660	0.03631
Nostoc sp002245985	96858	S	41	2405	2446	0.01159
Nostoc sp017115085	96877	S	37	1057	1094	0.00519
Nostoc sp017115095	96878	S	27	622	649	0.00308
Nostoc sp013393905	96865	S	22	942	964	0.00457
Nostoc linckia_B	96850	S	20	2568	2588	0.01227
Nostoc sp002949735	96860	S	19	1270	1289	0.00611
Nostoc linckia	96849	S	17	925	942	0.00447
Nostoc sp015714725	96871	S	15	278	293	0.00139
Nostoc sp002246015	96859	S	15	840	855	0.00405
Nostoc punctiforme_A	96856	S	14	612	626	0.00297
Nostoc flagelliforme_A	96844	S	12	765	777	0.00368
Nostoc sp017115025	96875	S	11	178	189	0.00090
Nostoc commune	96838	S	9	452	461	0.00219
Nostoc sphaeroides	96894	S	9	363	372	0.00176
Nostoc sp001712795	96857	S	9	844	853	0.00404
Nostoc sp017115105	96879	S	8	206	214	0.00101
Nostoc mirabile	96851	S	6	475	481	0.00228
Nostoc edaphicum_A	96841	S	6	244	250	0.00119
Nostoc sp017115045	96876	S	6	139	145	0.00069
Nostoc sp017114995	96874	S	6	185	191	0.00091
Nostoc sp020829685	96886	S	5	288	293	0.00139
Nostoc sp020829485	96882	S	5	256	261	0.00124
Nostoc muscorum	96852	S	5	324	329	0.00156
Nostoc sp017115165	96880	S	5	108	113	0.00054
Nostoc sp002949795	96861	S	5	161	166	0.00079
Nostoc desertorum	96840	S	5	409	414	0.00196
Nostoc calcicola	96837	S	4	150	154	0.00073
Nostoc sp020829445	96881	S	4	175	179	0.00085
Nostoc sp017114945	96872	S	4	172	176	0.00083
Nostoc sp014222285	96866	S	4	357	361	0.00171
Nostoc sp937863485	96893	S	3	90	93	0.00044
Nostoc sp017114985	96873	S	3	58	61	0.00029
Nostoc sp023522315	96887	S	3	90	93	0.00044
Nostoc paludosum	96854	S	3	109	112	0.00053
Nostoc sp020829625	96884	S	3	199	202	0.00096
Nostoc foliaceum_A	96846	S	3	187	190	0.00090
Nostoc indistinguendum	96848	S	2	165	167	0.00079
Nostoc muscorum_A	96853	S	2	154	156	0.00074
Nostoc sp029379315	96891	S	2	22	24	0.00011
Nostoc commune_A	96839	S	2	86	88	0.00042
Nostoc punctiforme	96855	S	2	144	146	0.00069
Nostoc sp015206985	96870	S	2	145	147	0.00070
Nostoc sp020829585	96883	S	1	137	138	0.00065
Nostoc sp013343235	96864	S	1	40	41	0.00019
Nostoc sp020829665	96885	S	1	84	85	0.00040
Nostoc edaphicum_B	96842	S	1	236	237	0.00112
Nostoc flagelliforme_B	96845	S	1	50	51	0.00024
Nostoc favosum	96843	S	1	97	98	0.00046
Nostoc sp028623165	96889	S	1	40	41	0.00019
Nostoc sp030382115	96892	S	1	60	61	0.00029
Stigonema sp903903925	96940	S	247	587	834	0.00395
Stigonema ocellatum	96939	S	56	2685	2741	0.01299
Aulosira linckia_A	96734	S	13	732	745	0.00353
Aulosira sp011769525	96740	S	4	112	116	0.00055
Aulosira sp014697075	96741	S	4	95	99	0.00047
Aulosira carnea	96732	S	3	227	230	0.00109
