name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
CAG-170 sp900545925	66563	S	426348	167652	594000	0.01764
CAG-170 sp000432135	66554	S	284987	131100	416087	0.01236
CAG-170 sp937967235	66591	S	24102	14207	38309	0.00114
CAG-170 sp900549635	66565	S	15728	13733	29461	0.00088
CAG-170 sp002404795	66557	S	11481	2995	14476	0.00043
CAG-170 sp003516765	66559	S	10689	2095	12784	0.00038
CAG-170 sp934646185	66580	S	9434	2564	11998	0.00036
CAG-170 sp900751035	66568	S	7437	2013	9450	0.00028
CAG-170 sp000436735	66555	S	5967	966	6933	0.00021
CAG-170 sp902796245	66569	S	5716	1551	7267	0.00022
CAG-170 sp934668295	66586	S	5071	786	5857	0.00017
CAG-170 sp934655875	66581	S	4779	479	5258	0.00016
CAG-170 sp934661135	66583	S	2791	263	3054	0.00009
CAG-170 sp900548625	66564	S	2373	597	2970	0.00009
CAG-170 sp934613505	66572	S	1965	402	2367	0.00007
CAG-170 sp900555665	66567	S	1267	248	1515	0.00004
CAG-170 sp900553545	66566	S	1103	312	1415	0.00004
CAG-170 sp934623545	66574	S	1049	28	1077	0.00003
CAG-170 sp016296635	66561	S	864	81	945	0.00003
CAG-170 sp934668605	66587	S	799	75	874	0.00003
CAG-170 sp934670025	66588	S	779	51	830	0.00002
CAG-170 sp016297855	66562	S	592	17	609	0.00002
CAG-170 sp002298695	66556	S	540	90	630	0.00002
CAG-170 sp934631005	66576	S	501	20	521	0.00002
CAG-170 sp902803075	66570	S	450	18	468	0.00001
CAG-170 sp937907715	66590	S	434	47	481	0.00001
CAG-170 sp934630555	66575	S	401	9	410	0.00001
CAG-170 sp934646005	66579	S	375	24	399	0.00001
CAG-170 sp002437575	66558	S	315	70	385	0.00001
CAG-170 sp934636305	66577	S	265	4	269	0.00001
CAG-170 sp905214155	66571	S	263	54	317	0.00001
CAG-170 sp934621665	66573	S	156	2	158	0.00000
CAG-170 sp934661735	66585	S	118	3	121	0.00000
CAG-170 sp934655935	66582	S	115	7	122	0.00000
CAG-170 sp934661715	66584	S	115	5	120	0.00000
CAG-170 sp004555655	66560	S	30	2	32	0.00000
CAG-170 sp934643765	66578	S	25	1	26	0.00000
CAG-170 sp937890735	66589	S	1	0	1	0.00000
Vescimonas sp000435555	67953	S	514677	272960	787637	0.02339
Vescimonas sp002438575	67957	S	27456	8560	36016	0.00107
Vescimonas sp000435975	67954	S	23654	10811	34465	0.00102
Vescimonas sp900757415	67999	S	11310	6102	17412	0.00052
Vescimonas cirricatena	67950	S	10365	11898	22263	0.00066
Vescimonas sp900551995	67992	S	7906	2798	10704	0.00032
Vescimonas sp003487665	67958	S	6980	4018	10998	0.00033
Vescimonas coprocola	67951	S	6539	6031	12570	0.00037
Vescimonas sp934590325	68011	S	5638	1754	7392	0.00022
