name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Rhizobium rhododendri	119997	S	37	849	886	0.60977
Methylobacterium sp008039875	118308	S	5	304	309	0.21266
Methylobacterium sp022829385	118327	S	3	104	107	0.07364
Methylobacterium sp022829585	118333	S	2	56	58	0.03992
Methylobacterium sp022829365	118326	S	1	27	28	0.01927
Methylobacterium cerastii	118248	S	1	44	45	0.03097
Lichenicoccus roseus	113922	S	1	10	11	0.00757
Granulicella_D sp903642265	40207	S	1	0	1	0.00069
Granulicella sp937871785	40193	S	1	0	1	0.00069
Gemmata tundricola	112182	S	1	2	3	0.00206
