feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
KLE1615.sp934292725	NAFLD	Negative	-0.0147635747997178	0.00246601604892955	35	22	1.00285539052279e-06	0.000491399141356166
KLE1615.sp900066985	NAFLD	Negative	-0.0637336664961166	0.011465404306439	35	34	3.54374319884304e-06	0.000868217083716546
Dysosmobacter.welbionis	NAFLD	Negative	0.0280783753487028	0.00623670744144094	35	29	7.93415907077388e-05	0.0117382591182296
Fusicatenibacter.saccharivorans	NAFLD	Negative	-0.0988337770144518	0.0222740671044144	35	35	9.58225234141189e-05	0.0117382591182296
Blautia.A.sp934394595	NAFLD	Negative	-0.0106991429447277	0.00291405635366134	35	24	0.000845686924157436	0.0828773185674287
Blautia.A.massiliensis	NAFLD	Negative	-0.0790654372419774	0.023125237367295	35	35	0.00168902240050058	0.0919578862494762
Blautia.A.sp900066505	NAFLD	Negative	-0.0163098730781842	0.00476945445785337	35	27	0.00168609637930425	0.0919578862494762
Lawsonibacter.asaccharolyticus	NAFLD	Negative	0.0106502886658576	0.00310044537517443	35	21	0.00161709321713731	0.0919578862494762
Mediterraneibacter.faecis	NAFLD	Negative	-0.0639956258516291	0.0186089888488024	35	30	0.00160017756044584	0.0919578862494762
Bacteroides.stercoris	NAFLD	Negative	0.0700424846770459	0.0207352862064932	35	24	0.00188708437228688	0.0924671342420573
Pauljensenia.sp000278725	NAFLD	Negative	-0.00613151662859127	0.00185063510179659	35	10	0.00224523113727833	0.100014841569671
Enterocloster.pacaense	NAFLD	Negative	0.0111954605912751	0.00350971301783253	35	19	0.00311533988343229	0.117424349452448
Phocaeicola.vulgatus	NAFLD	Negative	0.117293301062824	0.0367143486133598	35	35	0.0030753269731666	0.117424349452448
Bacteroides.ovatus	NAFLD	Negative	0.0926442153742261	0.0297289538289263	35	33	0.00377845786289974	0.123429623521391
Coprococcus.A.catus	NAFLD	Negative	-0.0253446207824786	0.00811041817835025	35	30	0.0036940190725957	0.123429623521391
Blautia.A.sp000285855	NAFLD	Negative	-0.0287263899476267	0.00954696580055378	35	21	0.00499083495186605	0.152844320400898
Blautia.A.wexlerae	NAFLD	Negative	-0.10318040761756	0.0349123754625912	35	35	0.00572518318894491	0.165019986034294
Bacteroides.thetaiotaomicron	NAFLD	Negative	0.0543563105885257	0.0188600867276065	35	27	0.00689727261404808	0.174372421199285
Bifidobacterium.adolescentis	NAFLD	Negative	-0.0902049141363609	0.0315997050927963	35	31	0.0073917410617185	0.174372421199285
Dielma.fastidiosa	NAFLD	Negative	0.00610610507460594	0.00214103697854032	35	14	0.00744161848902013	0.174372421199285
Flavonifractor.plautii	NAFLD	Negative	0.0375875828107969	0.0131874289351266	35	34	0.00747310376568364	0.174372421199285
Faecousia.sp003525905	NAFLD	Negative	0.0239888249353817	0.00874413033833546	35	19	0.00975275891614568	0.199118827871308
Guopingia.tenuis	NAFLD	Negative	0.00592559610838209	0.00215314170619259	35	11	0.00954645072463567	0.199118827871308
Ralstonia.sp001078575	NAFLD	Negative	-0.0121468480070704	0.00437479025485908	35	10	0.0089842618693359	0.199118827871308
JAHZIE01.sp019419895	NAFLD	Negative	0.0049746921665815	0.00183680731956358	35	6	0.0106329187641776	0.20840520777788
Parabacteroides.distasonis	NAFLD	Negative	0.0409826139396808	0.0152647266815583	35	28	0.0112644133338689	0.21229086667676
Prevotella.corporis	NAFLD	Negative	0.00768944029401251	0.0028901343886204	35	10	0.0119499163985241	0.2168688531584
Blautia.A.faecis	NAFLD	Negative	-0.0478583796244363	0.0183885270184359	35	34	0.0137511366883552	0.218032229661095
CAJFUH01.sp934717555	NAFLD	Negative	0.00778112512626267	0.00297534158307006	35	17	0.0133400299627381	0.218032229661095
Clostridium.Q.symbiosum	NAFLD	Negative	0.0218983066941463	0.00841537340047264	35	24	0.0137658173200291	0.218032229661095
Streptococcus.sanguinis	NAFLD	Negative	-0.00335072579415059	0.00128807997935275	35	7	0.0137938757540693	0.218032229661095
Gemella.sanguinis	NAFLD	Negative	-0.00263959359931258	0.00103032427093692	35	5	0.0151629640917732	0.232182887655277
