feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Actinomycetaceae	Group	eczema	-0.00947818981068204	0.0095009034150961	69	14	0.322058242665715	0.770158092693354
Alicyclobacillaceae	Group	eczema	-0.00632099780419184	0.00892064727915362	69	16	0.481042934468137	0.770158092693354
Chlorobi.fam..incertae.sedis	Group	eczema	-0.023576478609063	0.0169013682916115	69	18	0.167639813117753	0.770158092693354
Corynebacteriaceae	Group	eczema	0.060339873034475	0.0836507182380921	69	32	0.473215461481266	0.770158092693354
Dermacoccaceae	Group	eczema	0.00936168652953351	0.00838853557355099	69	14	0.268404632497873	0.770158092693354
Enterobacteriaceae	Group	eczema	-0.0685460049058272	0.0483076303670243	69	15	0.160549679176166	0.770158092693354
Lactobacillaceae	Group	eczema	0.0145176353181608	0.0093560572231203	69	14	0.125449247175824	0.770158092693354
Micrococcaceae	Group	eczema	0.0146322472442569	0.0208342481740759	69	41	0.484914354658778	0.770158092693354
Moraxellaceae	Group	eczema	0.0199086189572615	0.0262789220195214	69	57	0.451353469919115	0.770158092693354
Prevotellaceae	Group	eczema	0.0429115074763232	0.0379208981356248	69	8	0.261834244938279	0.770158092693354
Propionibacteriaceae	Group	eczema	0.045100684924689	0.0413935757207319	69	66	0.279811441500966	0.770158092693354
Pseudomonadaceae	Group	eczema	0.0672199234221765	0.0828957359042105	69	69	0.420295891665865	0.770158092693354
Sphingomonadaceae	Group	eczema	-0.00930849677611749	0.00938846066414383	69	14	0.325017208328071	0.770158092693354
Staphylococcaceae	Group	eczema	-0.0832712757631935	0.105303889774842	69	49	0.43186783817811	0.770158092693354
Streptococcaceae	Group	eczema	-0.0601612075124118	0.0468557438677357	69	32	0.203576133254364	0.770158092693354
Thermaceae	Group	eczema	-0.0498288871000447	0.0314675396476216	69	27	0.118016548964017	0.770158092693354
Xanthomonadaceae	Group	eczema	-0.00583214960896587	0.00612008463363748	69	8	0.344039574612979	0.770158092693354
Alcaligenaceae	Group	eczema	-0.0095724670122635	0.018840458542044	69	23	0.613065729422681	0.824473409214928
Bifidobacteriaceae	Group	eczema	-0.0090770612482291	0.0236494323209373	69	9	0.702329200442346	0.824473409214928
Burkholderiaceae	Group	eczema	-0.0137321266267038	0.0239836373993268	69	58	0.568857530256142	0.824473409214928
Burkholderiales.fam..incertae.sedis	Group	eczema	0.00703735824054187	0.0162893264664868	69	49	0.667112151495762	0.824473409214928
Comamonadaceae	Group	eczema	0.00514245289686009	0.012357262080751	69	18	0.678631566756813	0.824473409214928
Halomonadaceae	Group	eczema	-0.00291774835504365	0.0054132936022347	69	8	0.591675566819161	0.824473409214928
Oxalobacteraceae	Group	eczema	-0.00576698799896551	0.0175916651329027	69	34	0.744066191763422	0.83707446573385
Corynebacteriales.fam..incertae.sedis	Group	eczema	-0.00263018879851154	0.0151421134991109	69	31	0.86262479192889	0.904232745544358
Rhodospirillaceae	Group	eczema	0.00181373623186409	0.0111040720589089	69	8	0.87074264385753	0.904232745544358
Pasteurellaceae	Group	eczema	-0.00257592997766634	0.0307038293093849	69	7	0.933389250317143	0.933389250317143
