#Classification	GQ19_bracken_F.kreport
k__Bacteria	2062341
k__Bacteria|p__Firmicutes	713647
k__Bacteria|p__Firmicutes|c__Bacilli	659884
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	658953
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	517935
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	23421
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	5
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae	11
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	117579
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	930
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	930
k__Bacteria|p__Firmicutes|c__Negativicutes	48995
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	47037
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	47037
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	1958
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	1958
k__Bacteria|p__Firmicutes|c__Clostridia	3761
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	3761
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	935
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII._Incertae_Sedis	217
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae	2567
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	40
k__Bacteria|p__Firmicutes|c__Tissierellia	1001
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales	1001
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae	1001
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	4
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	4
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	4
k__Bacteria|p__Actinobacteria	532061
k__Bacteria|p__Actinobacteria|c__Actinomycetia	531891
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales	513013
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae	513013
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	12213
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae	12213
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales	4807
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Corynebacteriaceae	4807
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales	1857
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Propionibacteriaceae	1857
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	169
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	160
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae	160
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	9
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	9
k__Bacteria|p__Tenericutes	177
k__Bacteria|p__Tenericutes|c__Mollicutes	177
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales	177
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae	177
k__Bacteria|p__Proteobacteria	591789
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	342084
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	326969
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae	326969
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	15114
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae	12435
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae	2678
