#Classification	GQ4_bracken_F.kreport
k__Bacteria	429325
k__Bacteria|p__Actinobacteria	238814
k__Bacteria|p__Actinobacteria|c__Actinomycetia	238804
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales	235982
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae	235982
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales	1545
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Propionibacteriaceae	1545
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	954
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae	954
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales	164
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Corynebacteriaceae	164
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	158
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	158
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	10
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	10
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae	10
k__Bacteria|p__Firmicutes	156490
k__Bacteria|p__Firmicutes|c__Bacilli	141087
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	140116
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	118927
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	5823
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	15365
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	970
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	970
k__Bacteria|p__Firmicutes|c__Negativicutes	13569
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	13564
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	13564
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	5
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	5
k__Bacteria|p__Firmicutes|c__Clostridia	1833
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	1833
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII._Incertae_Sedis	1412
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	384
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	36
k__Bacteria|p__Proteobacteria	22066
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	10654
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	7123
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae	7123
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	3530
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae	3523
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae	7
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	9358
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	8580
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	8580
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales	719
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae	719
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales	46
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae	46
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales	11
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae	11
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	2053
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	2053
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae	2053
k__Bacteria|p__Bacteroidetes	9294
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	8866
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	8866
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	8797
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	36
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	32
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	427
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	427
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	427
k__Bacteria|p__Fusobacteria	2648
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	2648
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	2648
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	1279
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae	1369
k__Bacteria|p__Spirochaetes	6
k__Bacteria|p__Spirochaetes|c__Spirochaetia	6
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	6
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Treponemataceae	6
k__Bacteria|p__Synergistetes	3
k__Bacteria|p__Synergistetes|c__Synergistia	3
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	3
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae	3
k__Eukaryota	6041
k__Eukaryota|k__Metazoa	5850
k__Eukaryota|k__Metazoa|p__Chordata	5850
k__Eukaryota|k__Metazoa|p__Chordata|c__Mammalia	5850
k__Eukaryota|k__Metazoa|p__Chordata|c__Mammalia|o__Primates	5850
k__Eukaryota|k__Metazoa|p__Chordata|c__Mammalia|o__Primates|f__Hominidae	5850
k__Eukaryota|k__Fungi	158
k__Eukaryota|k__Fungi|p__Basidiomycota	158
k__Eukaryota|k__Fungi|p__Basidiomycota|c__Malasseziomycetes	158
k__Eukaryota|k__Fungi|p__Basidiomycota|c__Malasseziomycetes|o__Malasseziales	158
k__Eukaryota|k__Fungi|p__Basidiomycota|c__Malasseziomycetes|o__Malasseziales|f__Malasseziaceae	158
k__Eukaryota|k__Viridiplantae	32
k__Eukaryota|k__Viridiplantae|p__Streptophyta	32
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida	32
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Rosales	16
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Rosales|f__Rosaceae	3
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Rosales|f__Cannabaceae	13
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Apiales	1
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Apiales|f__Apiaceae	1
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Poales	15
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Poales|f__Poaceae	15
k__Viruses	6
k__Viruses|k__Heunggongvirae	6
k__Viruses|k__Heunggongvirae|p__Uroviricota	3
k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes	3
k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|o__Caudovirales	3
k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Siphoviridae	3
k__Viruses|k__Heunggongvirae|p__Peploviricota	3
k__Viruses|k__Heunggongvirae|p__Peploviricota|c__Herviviricetes	3
k__Viruses|k__Heunggongvirae|p__Peploviricota|c__Herviviricetes|o__Herpesvirales	3
k__Viruses|k__Heunggongvirae|p__Peploviricota|c__Herviviricetes|o__Herpesvirales|f__Herpesviridae	3
