name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Protofrankia sp917627385	45450	S	7127	40957	48084	0.13500
Protofrankia californiensis	45447	S	3045	44535	47580	0.13359
Modestobacter lapidis	45556	S	77	10814	10891	0.03058
Modestobacter italicus	45555	S	1	309	310	0.00087
Geodermatophilus sp019799925	45525	S	3	394	397	0.00111
Geodermatophilus endophyticus_A	45507	S	1	115	116	0.00033
Lawsonella clevelandensis_A	46365	S	10	290	300	0.00084
Corynebacterium sp002967075	46155	S	1	19	20	0.00006
Rhodococcus oxybenzonivorans	47023	S	1	6	7	0.00002
Cutibacterium acnes	48418	S	130	59215	59345	0.16662
Cutibacterium granulosum	48420	S	1	16	17	0.00005
Streptomyces malachitofuscus	49255	S	105	7478	7583	0.02129
Streptomyces ruber	49385	S	32	405	437	0.00123
SYAN01 sp005787575	47913	S	47	126	173	0.00049
Arthrobacter_D sp002929355	45032	S	8	1662	1670	0.00469
Microbacterium sp001427145	44260	S	1	14	15	0.00004
Microbacterium sp017405925	44340	S	1	16	17	0.00005
Amnibacterium sp022701925	43684	S	1	10	11	0.00003
Kineococcus rubinsiae	43565	S	1	123	124	0.00035
Spirillospora cremea	50240	S	3	619	622	0.00175
UBA10799 sp030157755	48721	S	1	18	19	0.00005
Sphingobacterium bovisgrunnientis	90199	S	2622	33016	35638	0.10006
Pedobacter quisquiliarum	90070	S	1	1	2	0.00001
Ancylomarina_A longa	79228	S	1	263	264	0.00074
Carboxylicivirga marina	79309	S	1	2	3	0.00001
Sediminibacterium sp017996795	83804	S	2	74	76	0.00021
Limosilactobacillus sp946579075	55642	S	358	115638	115996	0.32567
Leuconostoc citreum	55498	S	2	46	48	0.00013
Streptococcus sp943914425	56365	S	1	79	80	0.00022
Staphylococcus epidermidis	57090	S	4	2679	2683	0.00753
Staphylococcus auricularis	57071	S	2	40	42	0.00012
Staphylococcus capitis	57076	S	2	241	243	0.00068
Staphylococcus pasteuri	57109	S	1	61	62	0.00017
Staphylococcus haemolyticus	57096	S	1	689	690	0.00194
Gemella morbillorum	56990	S	1	136	137	0.00038
Methylobacterium longum	118267	S	6	44	50	0.00014
Methylobacterium sp008039875	118308	S	6	55	61	0.00017
Methylobacterium sp001423085	118297	S	1	13	14	0.00004
Methylobacterium sp008000895	118307	S	1	21	22	0.00006
Methylobacterium sp022829725	118337	S	1	9	10	0.00003
Lichenihabitans ramalinae	118236	S	8	42	50	0.00014
Lichenihabitans minor	118234	S	1	5	6	0.00002
Mesorhizobium sp004020645	119593	S	22	126	148	0.00042
Mesorhizobium sp004017275	119587	S	1	14	15	0.00004
Sphingomonas sp026540855	125241	S	1	18	19	0.00005
Sphingomonas sp022662305	125216	S	1	11	12	0.00003
Sphingomonas sp025548555	125235	S	1	20	21	0.00006
Brevundimonas sp002430835	114391	S	1	21	22	0.00006
Caballeronia sp029439455	126776	S	9	47	56	0.00016
Caballeronia brachyanthoides	126734	S	6	318	324	0.00091
QFNR01 sp003248485	130416	S	3	1568	1571	0.00441
Zoogloea oryzae	131124	S	1	94	95	0.00027
Xylella fastidiosa	141322	S	24	542	566	0.00159
Alishewanella agri	132296	S	1	45	46	0.00013
Alishewanella jeotgali	132297	S	1	80	81	0.00023
Pseudomonas_K sp004801855	138986	S	1	64	65	0.00018
Billgrantia azerbaijanica	136669	S	2	59	61	0.00017
Clostridium_L simiarum	59754	S	27	13764	13791	0.03872
Maridesulfovibrio sp010470665	100468	S	11	5323	5334	0.01498
