name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudomonas_E fluorescens	138296	S	6647480	2575824	9223304	0.22424
Pseudomonas_E khazarica	138405	S	630	172	802	0.00002
Pseudomonas_E yangonensis	138958	S	401	197	598	0.00001
Pseudomonas_E dryadis	138273	S	258	37	295	0.00001
Pseudomonas_E putida_AC	138515	S	235	66	301	0.00001
Pseudomonas_E sp009908285	138710	S	210	27	237	0.00001
Pseudomonas_E sp014472415	138725	S	195	82	277	0.00001
Pseudomonas_E antarctica_A	138188	S	52	40	92	0.00000
Pseudomonas_E edaphica	138274	S	38	19	57	0.00000
Pseudomonas_E fluorescens_CB	138328	S	32	13	45	0.00000
Pseudomonas_E sp002256055	138634	S	28	2	30	0.00000
Pseudomonas_E mucidolens	138461	S	19	2	21	0.00000
Pseudomonas_E sp900585815	138878	S	11	1	12	0.00000
Pseudomonas_E lurida	138430	S	9	3	12	0.00000
Pseudomonas_E sp012935695	138714	S	7	1	8	0.00000
Pseudomonas_E sp003014915	138658	S	7	2	9	0.00000
Pseudomonas_E sp002263605	138635	S	5	2	7	0.00000
Pseudomonas_E chlororaphis	138246	S	4	1	5	0.00000
Pseudomonas_E sp014207255	138724	S	4	2	6	0.00000
Pseudomonas_E sp023242475	138779	S	4	0	4	0.00000
Pseudomonas_E iranensis	138394	S	3	4	7	0.00000
Pseudomonas_E asgharzadehiana	138195	S	3	0	3	0.00000
Pseudomonas_E salomonii	138549	S	3	1	4	0.00000
Pseudomonas_E sp014851685	138728	S	3	0	3	0.00000
Pseudomonas_E orientalis	138470	S	3	1	4	0.00000
Pseudomonas_E antarctica	138187	S	3	0	3	0.00000
Pseudomonas_E bubulae	138227	S	3	0	3	0.00000
Pseudomonas_E extremaustralis	138286	S	3	1	4	0.00000
Pseudomonas_E cedrina	138240	S	3	1	4	0.00000
Pseudomonas_E cremoris	138265	S	3	0	3	0.00000
Pseudomonas_E nabeulensis	138464	S	3	0	3	0.00000
Pseudomonas_E sp005938045	138691	S	3	1	4	0.00000
Pseudomonas_E sivasensis	138566	S	2	0	2	0.00000
Pseudomonas_E extremorientalis	138287	S	2	0	2	0.00000
Pseudomonas_E tolaasii	138925	S	2	0	2	0.00000
Pseudomonas_E synxantha_A	138906	S	2	0	2	0.00000
Pseudomonas_E costantinii	138262	S	2	0	2	0.00000
Pseudomonas_E sp021390155	138768	S	2	0	2	0.00000
Pseudomonas_E sp030147005	138831	S	2	0	2	0.00000
Pseudomonas_E sp014851765	138729	S	2	0	2	0.00000
Pseudomonas_E pergaminensis	138489	S	2	1	3	0.00000
Pseudomonas_E lactucae	138418	S	2	0	2	0.00000
Pseudomonas_E sp024748615	138792	S	2	1	3	0.00000
Pseudomonas_E marvdashtae	138441	S	2	0	2	0.00000
Pseudomonas_E palleroniana	138475	S	2	0	2	0.00000
Pseudomonas_E sp002979555	138656	S	2	0	2	0.00000
Pseudomonas_E rhodesiae	138547	S	2	1	3	0.00000
Pseudomonas_E karstica	138402	S	2	0	2	0.00000
Pseudomonas_E protegens	138503	S	2	0	2	0.00000
Pseudomonas_E trivialis	138931	S	2	0	2	0.00000
Pseudomonas_E fluorescens_AJ	138299	S	2	0	2	0.00000
Pseudomonas_E sp009834565	138705	S	2	0	2	0.00000
Pseudomonas_E aylmerensis	138202	S	2	0	2	0.00000
Pseudomonas_E composti_B	138259	S	1	0	1	0.00000
Pseudomonas_E sp904067045	138889	S	1	0	1	0.00000
Pseudomonas_E sp013386585	138722	S	1	0	1	0.00000
Pseudomonas_E gingeri	138364	S	1	0	1	0.00000
Pseudomonas_E sp012985665	138717	S	1	0	1	0.00000
Pseudomonas_E sp029960815	138827	S	1	0	1	0.00000
Pseudomonas_E sp030856525	138850	S	1	0	1	0.00000
Pseudomonas_E sp008369295	138696	S	1	0	1	0.00000
Pseudomonas_E sp006227205	138692	S	1	0	1	0.00000
Pseudomonas_E fluorescens_BV	138322	S	1	0	1	0.00000
Pseudomonas_E sp030580855	138837	S	1	0	1	0.00000
Pseudomonas_E petroselini	138491	S	1	0	1	0.00000
Pseudomonas_E paracarnis	138477	S	1	1	2	0.00000
Pseudomonas_E pisciculturae	138494	S	1	0	1	0.00000
Pseudomonas_E palmensis	138476	S	1	0	1	0.00000
Pseudomonas_E sp004519405	138687	S	1	0	1	0.00000
Pseudomonas_E fluorescens_X	138339	S	1	0	1	0.00000
Pseudomonas_E sp028656955	138816	S	1	0	1	0.00000
Pseudomonas_E sp030816195	138849	S	1	0	1	0.00000
Pseudomonas_E deceptionensis	138270	S	1	0	1	0.00000
Pseudomonas_E prosekii	138502	S	1	0	1	0.00000
Pseudomonas_E fluorescens_AQ	138304	S	1	0	1	0.00000
Pseudomonas_E fluorescens_AO	138302	S	1	0	1	0.00000
Pseudomonas_E fluorescens_AN	138301	S	1	0	1	0.00000
Pseudomonas_E sp900095225	138853	S	1	0	1	0.00000
Pseudomonas_E sp003852405	138679	S	1	0	1	0.00000
Pseudomonas_E sp900109995	138857	S	1	0	1	0.00000
Pseudomonas_E sp003852235	138678	S	1	0	1	0.00000
Pseudomonas_E fildesensis	138292	S	1	0	1	0.00000
Pseudomonas_E frederiksbergensis_D	138349	S	1	0	1	0.00000
Pseudomonas_E eucalypticola	138285	S	1	0	1	0.00000
Pseudomonas_E ekonensis	138275	S	1	0	1	0.00000
Pseudomonas_E sp002113025	138626	S	1	0	1	0.00000
Pseudomonas_E brassicacearum_F	138223	S	1	0	1	0.00000
Pseudomonas_E syringae_J	138911	S	1	0	1	0.00000
Pseudomonas_E sp023148575	138776	S	1	0	1	0.00000
Pseudomonas_E sp000497835	138586	S	1	0	1	0.00000
Pseudomonas_E sp001446935	138608	S	1	0	1	0.00000
Pseudomonas_E syringae_R	138915	S	1	0	1	0.00000
Pseudomonas_E sp000346755	138583	S	1	0	1	0.00000
Pseudomonas_E shirazensis	138560	S	1	0	1	0.00000
Pseudomonas_E taeanensis	138918	S	1	0	1	0.00000
Pseudomonas_E veronii	138942	S	1	0	1	0.00000
Pseudomonas_E brassicacearum_D	138221	S	1	0	1	0.00000
Pseudomonas_E sp019956555	138761	S	1	0	1	0.00000
Pseudomonas_E chlororaphis_I	138250	S	1	0	1	0.00000
Pseudomonas_E simiae	138565	S	1	0	1	0.00000
Pseudomonas_E baetica_A	138208	S	1	0	1	0.00000
Pseudomonas_E azotoformans	138205	S	1	0	1	0.00000
Pseudomonas_E azadiae	138203	S	1	0	1	0.00000
Pseudomonas_E khavaziana	138404	S	1	0	1	0.00000
Pseudomonas_E libanensis	138424	S	1	0	1	0.00000
Pseudomonas_E sp001945395	138615	S	1	0	1	0.00000
Pseudomonas_E juntendi	138400	S	1	0	1	0.00000
Pseudomonas_E kitaguniensis	138410	S	1	0	1	0.00000
Pseudomonas_E marginalis	138438	S	1	0	1	0.00000
Pseudomonas_E sp001269925	138600	S	1	0	1	0.00000
Pseudomonas_E haemolytica	138384	S	1	0	1	0.00000
Pseudomonas_E ceruminis	138242	S	1	0	1	0.00000
Pseudomonas_E yamanorum	138956	S	1	0	1	0.00000
Pseudomonas_E sp002277815	138636	S	1	0	1	0.00000
Pseudomonas_E sp001297015	138601	S	1	0	1	0.00000
Pseudomonas_E sp000690905	138592	S	1	0	1	0.00000
Pseudomonas_E yamanorum_A	138957	S	1	0	1	0.00000
Pseudomonas_E helleri	138386	S	1	0	1	0.00000
Pseudomonas_E brassicacearum_G	138224	S	1	0	1	0.00000
Stutzerimonas nitrititolerans	139007	S	2065	248	2313	0.00006
Stutzerimonas sp007713455	139020	S	1	1	2	0.00000
Pseudomonas nitroreducens	138132	S	3	6	9	0.00000
Pseudomonas nitroreducens_A	138133	S	2	2	4	0.00000
Pseudomonas multiresinivorans	138129	S	1	2	3	0.00000
Moraxella sp002224245	137321	S	1406	79	1485	0.00004
Psychrobacter sp014861365	137434	S	623	44	667	0.00002
Psychrobacter sp016464015	137440	S	373	24	397	0.00001
Psychrobacter sp020662265	137446	S	84	5	89	0.00000
Acinetobacter haemolyticus_A	137097	S	141	10	151	0.00000
Acinetobacter lactucae_A	137109	S	111	5	116	0.00000
Acinetobacter sp000805455	137174	S	40	0	40	0.00000
Acinetobacter johnsonii	137103	S	2	0	2	0.00000
Acinetobacter guillouiae	137094	S	2	0	2	0.00000
Acinetobacter sp013417155	137214	S	1	1	2	0.00000
Acinetobacter sp002135205	137180	S	1	0	1	0.00000
Acinetobacter ursingii	137253	S	1	0	1	0.00000
Moraxella_A cinereus	137339	S	1	2	3	0.00000
Moraxella_A sp002478835	137342	S	1	2	3	0.00000
Moraxella_A sp902506215	137343	S	1	3	4	0.00000
Alkanindiges hydrocarboniclasticus	137266	S	1	0	1	0.00000
Marinobacter sp003030785	137723	S	1249	352	1601	0.00004
Marinobacter sp008107725	137728	S	879	17	896	0.00002
Marinobacter sp023016065	137749	S	398	6	404	0.00001
Marinobacter sp023555055	137751	S	304	2	306	0.00001
PZPK01 sp913020495	137790	S	9	0	9	0.00000
JACKOB01 sp024234575	137643	S	3	0	3	0.00000
Kushneria phyllosphaerae	136788	S	558	8	566	0.00001
Kushneria sinocarnis	136789	S	1	0	1	0.00000
Halomonas gemina	136734	S	299	10	309	0.00001
Halomonas sp947490095	136772	S	59	0	59	0.00000
Vreelandella llamarensis	136873	S	167	1	168	0.00000
Modicisalibacter sp900961225	136816	S	64	2	66	0.00000
Marinospirillum sp012727935	136805	S	49	1	50	0.00000
Marinomonas foliarum	137020	S	615	44	659	0.00002
Marinomonas sp001624705	137041	S	221	2	223	0.00001
Marinomonas algicola	137011	S	138	17	155	0.00000
Marinomonas sp001625355	137042	S	42	1	43	0.00000
Marinomonas pollencensis	137031	S	1	0	1	0.00000
Marinomonas sp000153025	137040	S	1	0	1	0.00000
Marinomonas sp008122525	137044	S	1	0	1	0.00000
