#Classification	SRR5091454_bracken_F.kreport
k__Bacteria	6287501
k__Bacteria|p__Bacteroidetes	5831315
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	5831315
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	5831315
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	5690440
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	106125
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	31999
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	1310
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae	1119
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae	229
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae	46
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Dysgonomonadaceae	42
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	1
k__Bacteria|p__Firmicutes	284488
k__Bacteria|p__Firmicutes|c__Clostridia	232422
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	232422
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	121851
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	103356
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae	4254
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae	543
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2409
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII._Incertae_Sedis	5
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	29663
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	29663
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	29548
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Turicibacteraceae	114
k__Bacteria|p__Firmicutes|c__Negativicutes	19685
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	19053
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	19053
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	589
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	589
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	42
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	42
k__Bacteria|p__Firmicutes|c__Bacilli	2698
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2697
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2539
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	103
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	54
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	1
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae	1
k__Bacteria|p__Firmicutes|c__Tissierellia	18
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales	18
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae	18
k__Bacteria|p__Actinobacteria	4996
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	4573
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	3325
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	3325
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	1248
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	1248
k__Bacteria|p__Actinobacteria|c__Actinomycetia	422
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	376
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	376
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	28
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae	28
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales	14
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae	8
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae	6
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales	3
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Corynebacteriaceae	3
k__Bacteria|p__Proteobacteria	166054
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	165852
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	165761
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	165761
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales	43
