name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Methylobacterium sp022829365	118326	S	5228	32594	37822	0.03468
Methylobacterium sp022829585	118333	S	3734	21842	25576	0.02345
Methylobacterium sp022829385	118327	S	988	5501	6489	0.00595
Methylobacterium sp008039875	118308	S	612	4552	5164	0.00473
Methylobacterium cerastii	118248	S	206	1417	1623	0.00149
Methylobacterium sp022829515	118331	S	131	896	1027	0.00094
Methylobacterium sp022829635	118335	S	75	533	608	0.00056
Methylobacterium sp022829605	118334	S	55	280	335	0.00031
Methylobacterium sp022829545	118332	S	46	242	288	0.00026
Methylobacterium sp010692745	118311	S	34	173	207	0.00019
Methylobacterium sp001455965	118303	S	31	181	212	0.00019
Methylobacterium sp022702195	118322	S	23	48	71	0.00007
Methylobacterium sp022829295	118324	S	21	112	133	0.00012
Methylobacterium sp022829405	118328	S	15	104	119	0.00011
Methylobacterium pseudosasicola	118282	S	14	80	94	0.00009
Methylobacterium sp022829725	118337	S	13	74	87	0.00008
Methylobacterium sp009806555	118310	S	10	186	196	0.00018
Methylobacterium sp017833295	118314	S	9	101	110	0.00010
Methylobacterium mesophilicum_A	118270	S	9	57	66	0.00006
Methylobacterium brachiatum	118245	S	8	89	97	0.00009
Methylobacterium sp008000895	118307	S	7	80	87	0.00008
Methylobacterium sp030700285	118344	S	7	47	54	0.00005
Methylobacterium trifolii	118358	S	7	239	246	0.00023
Methylobacterium mesophilicum	118269	S	7	173	180	0.00017
Methylobacterium sp022829465	118330	S	6	33	39	0.00004
Methylobacterium longum	118267	S	6	30	36	0.00003
Methylobacterium phyllostachyos	118277	S	6	33	39	0.00004
Methylobacterium sp001422985	118296	S	5	27	32	0.00003
Methylobacterium sp021117295	118319	S	5	134	139	0.00013
Methylobacterium sp022829685	118336	S	4	24	28	0.00003
Methylobacterium sp028583545	118342	S	3	53	56	0.00005
Methylobacterium sp001423085	118297	S	3	22	25	0.00002
Methylobacterium sp000519085	118292	S	3	29	32	0.00003
Methylobacterium sp019750675	118317	S	3	27	30	0.00003
Methylobacterium sp022829285	118323	S	3	20	23	0.00002
Methylobacterium nonmethylotrophicum	118272	S	3	24	27	0.00002
Methylobacterium sp025813715	118340	S	3	31	34	0.00003
Methylobacterium fujisawaense	118256	S	3	56	59	0.00005
Methylobacterium sp030700245	118343	S	3	21	24	0.00002
Methylobacterium sp008806345	118309	S	2	10	12	0.00001
Methylobacterium thuringiense	118357	S	2	13	15	0.00001
Methylobacterium sp001422885	118295	S	2	15	17	0.00002
Methylobacterium sp947444195	118349	S	2	16	18	0.00002
Methylobacterium sp019745455	118316	S	2	68	70	0.00006
Methylobacterium rhodinum	118286	S	2	15	17	0.00002
Methylobacterium marchantiae	118268	S	2	10	12	0.00001
Methylobacterium nodulans	118271	S	2	10	12	0.00001
Methylobacterium bullatum	118247	S	2	10	12	0.00001
Methylobacterium sp022829345	118325	S	2	12	14	0.00001
Methylobacterium sp001423295	118299	S	2	11	13	0.00001
Methylobacterium sp001542815	118304	S	2	46	48	0.00004
Methylobacterium zatmanii	118360	S	2	55	57	0.00005
Methylobacterium variabile	118359	S	1	9	10	0.00001
Methylobacterium sp019216885	118315	S	1	12	13	0.00001
Methylobacterium sp900103195	118345	S	1	6	7	0.00001
Methylobacterium sp900112625	118346	S	1	19	20	0.00002
Methylobacterium terricola	118355	S	1	7	8	0.00001
Methylobacterium sp020662345	118318	S	1	9	10	0.00001
Methylobacterium aerolatum	118240	S	1	5	6	0.00001
Methylobacterium terrae	118354	S	1	13	14	0.00001
Methylobacterium sp022829445	118329	S	1	6	7	0.00001
Methylobacterium tardum	118352	S	1	15	16	0.00001
Methylobacterium suomiense	118350	S	1	7	8	0.00001
Methylobacterium isbiliense	118265	S	1	13	14	0.00001
Methylobacterium adhaesivum	118239	S	1	5	6	0.00001
Methylobacterium crusticola	118249	S	1	8	9	0.00001
Methylobacterium dankookense	118251	S	1	10	11	0.00001
Methylobacterium indicum	118263	S	1	15	16	0.00001
Methylobacterium oryzihabitans	118274	S	1	22	23	0.00002
Methylobacterium populi_B	118281	S	1	5	6	0.00001
Methylobacterium radiotolerans	118284	S	1	39	40	0.00004
Methylobacterium rhodesianum	118285	S	1	15	16	0.00001
Methylobacterium salsuginis	118287	S	1	7	8	0.00001
Methylobacterium soli	118289	S	1	4	5	0.00000
Methylobacterium sp001423265	118298	S	1	6	7	0.00001
RH-AL1 sp901457705	118497	S	2899	35631	38530	0.03533
RH-AL1 sp009765775	118495	S	455	1743	2198	0.00202
RH-AL1 sp937873345	118499	S	81	378	459	0.00042
RH-AL1 sp937863205	118498	S	70	220	290	0.00027
RH-AL1 sp031291515	118496	S	6	18	24	0.00002
Lichenihabitans flavocetrariae	118233	S	502	618	1120	0.00103
Lichenihabitans ramalinae	118236	S	396	2234	2630	0.00241
Lichenihabitans minor	118234	S	395	2442	2837	0.00260
Lichenihabitans sp021730615	118237	S	259	2185	2444	0.00224
Lichenihabitans psoromatis	118235	S	30	85	115	0.00011
Lichenihabitans sp937871825	118238	S	20	60	80	0.00007
Roseiarcus sp009765995	118533	S	11	38	49	0.00004
Roseiarcus sp021777795	118536	S	8	163	171	0.00016
Roseiarcus sp025358745	118537	S	7	42	49	0.00004
Roseiarcus sp028876585	118538	S	4	33	37	0.00003
Roseiarcus sp903932535	118540	S	3	22	25	0.00002
Roseiarcus sp003164825	118530	S	2	46	48	0.00004
28-YEA-48 sp029222685	118036	S	5	77	82	0.00008
28-YEA-48 sp028290595	118034	S	5	28	33	0.00003
28-YEA-48 sp903861645	118044	S	3	41	44	0.00004
28-YEA-48 sp028290125	118031	S	3	11	14	0.00001
28-YEA-48 sp019747375	118025	S	2	84	86	0.00008
28-YEA-48 sp947372795	118060	S	2	6	8	0.00001
28-YEA-48 sp947498445	118077	S	1	4	5	0.00000
28-YEA-48 sp947478455	118076	S	1	2	3	0.00000
28-YEA-48 sp947472615	118071	S	1	3	4	0.00000
28-YEA-48 sp903931945	118053	S	1	2	3	0.00000
28-YEA-48 sp900104955	118039	S	1	3	4	0.00000
28-YEA-48 sp025363375	118028	S	1	3	4	0.00000
Bosea spartocytisi	118154	S	4	370	374	0.00034
Bosea sp003952665	118111	S	2	24	26	0.00002
Bosea sp030758975	118142	S	2	28	30	0.00003
Bosea lathyri	118089	S	1	12	13	0.00001
Bosea sp030695125	118141	S	1	30	31	0.00003
Bosea sp900113835	118144	S	1	9	10	0.00001
Bosea sp001556125	118101	S	1	25	26	0.00002
Bosea sp902506165	118150	S	1	18	19	0.00002
Bosea sp945956895	118152	S	1	21	22	0.00002
Bosea sp001426225	118096	S	1	10	11	0.00001
Bosea robiniae	118093	S	1	13	14	0.00001
Bosea vaviloviae	118156	S	1	9	10	0.00001
Methylocella sp030948025	118374	S	5	64	69	0.00006
Methylocella silvestris_A	118365	S	4	17	21	0.00002
Methylocella tundrae	118375	S	3	17	20	0.00002
Methylocella sp002890675	118366	S	2	1	3	0.00000
Methylocella acidiphila	118361	S	1	3	4	0.00000
Enterovirga sp903644085	118197	S	3	8	11	0.00001
Enterovirga extorquens_A	118189	S	1	6	7	0.00001
Enterovirga rhinocerotis	118190	S	1	5	6	0.00001
Enterovirga sp019247255	118192	S	1	3	4	0.00000
Enterovirga sp028290205	118194	S	1	10	11	0.00001
Enterovirga sp028290695	118196	S	1	4	5	0.00000
Enterovirga sp937872715	118198	S	1	3	4	0.00000
Rhodoblastus sp903903185	118527	S	8	29	37	0.00003
Methylocystis sp002862095	118388	S	7	49	56	0.00005
Methylocystis sp000188155	118385	S	2	20	22	0.00002
JAJXWB01 sp020442275	118224	S	2	17	19	0.00002
JAJXWB01 sp020638195	118226	S	2	49	51	0.00005
JAJXWB01 sp937870755	118230	S	1	109	110	0.00010
JAJXWB01 sp945956975	118231	S	1	14	15	0.00001
Microvirga aerophila	118438	S	1	3	4	0.00000
Microvirga ossetica	118456	S	1	6	7	0.00001
Microvirga sp030777385	118477	S	1	4	5	0.00000
Methyloferula stellata	118414	S	4	10	14	0.00001
GAS188 sp900104855	118202	S	2	7	9	0.00001
Methylovirgula sp019343105	118428	S	2	4	6	0.00001
Methylovirgula sp021780015	118430	S	1	87	88	0.00008
Methylovirgula sp031291555	118436	S	1	2	3	0.00000
Methylosinus sp015709455	118421	S	2	10	12	0.00001
GCA-013693735 sp016793505	118205	S	2	22	24	0.00002
65-9 sp022059845	118080	S	2	6	8	0.00001
JAJKJG01 sp000745135	118221	S	1	6	7	0.00001
JAJKJG01 sp029266525	118223	S	1	8	9	0.00001
4M-Z18 sp003400305	118078	S	1	2	3	0.00000
Salinarimonas_A soli	118544	S	1	27	28	0.00003
JAIXTM01 sp027489955	118217	S	1	8	9	0.00001
JAFASC01 sp019244955	118209	S	1	1	2	0.00000
CAIUPE01 sp903900975	118164	S	1	14	15	0.00001
JADCCX01 sp020252485	118206	S	1	107	108	0.00010
Chelatococcus sp018398315	118182	S	1	25	26	0.00002
Camelimonas reniformis	118180	S	1	4	5	0.00000
Bradyrhizobium sp009766005	120549	S	1157	8949	10106	0.00927
Bradyrhizobium sp018449695	120574	S	72	448	520	0.00048
Bradyrhizobium rifense	120500	S	65	1945	2010	0.00184
Bradyrhizobium erythrophlei_B	120444	S	50	276	326	0.00030
Bradyrhizobium sp000938255	120523	S	46	822	868	0.00080
Bradyrhizobium sp021779635	120589	S	37	2810	2847	0.00261
Bradyrhizobium sp028290305	120629	S	26	103	129	0.00012
Bradyrhizobium lablabi_A	120472	S	24	134	158	0.00014
Bradyrhizobium canariense_A	120419	S	21	131	152	0.00014
Bradyrhizobium sp017305715	120563	S	17	258	275	0.00025
Bradyrhizobium erythrophlei_A	120443	S	16	316	332	0.00030
Bradyrhizobium erythrophlei_D	120446	S	15	137	152	0.00014
Bradyrhizobium sp000938305	120524	S	15	157	172	0.00016
Bradyrhizobium sp004799405	120542	S	15	122	137	0.00013
Bradyrhizobium ottawaense_A	120495	S	14	238	252	0.00023
Bradyrhizobium erythrophlei_C	120445	S	13	87	100	0.00009
Bradyrhizobium sp031202265	120656	S	12	280	292	0.00027
Bradyrhizobium sp900103365	120657	S	12	182	194	0.00018
Bradyrhizobium sp019748335	120583	S	8	530	538	0.00049
Bradyrhizobium sp028290765	120630	S	7	25	32	0.00003
Bradyrhizobium sp027307225	120624	S	7	28	35	0.00003
Bradyrhizobium sp028290165	120628	S	6	35	41	0.00004
Bradyrhizobium sp902826195	120663	S	5	64	69	0.00006
Bradyrhizobium sp005937885	120548	S	5	78	83	0.00008
Bradyrhizobium sp023101085	120605	S	5	195	200	0.00018
Bradyrhizobium centrosematis	120424	S	4	355	359	0.00033
Bradyrhizobium sp004799445	120543	S	4	37	41	0.00004
Bradyrhizobium sp023073315	120592	S	4	108	112	0.00010
Bradyrhizobium sp017881085	120564	S	4	182	186	0.00017
Bradyrhizobium sp018131065	120569	S	3	134	137	0.00013
Bradyrhizobium sp019972155	120584	S	3	128	131	0.00012
Bradyrhizobium sp900109945	120658	S	3	78	81	0.00007
