name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Palsa-504 sp003161205	50189	S	353	593	946	0.21638
Palsa-504 sp003140115	50188	S	22	134	156	0.03568
Palsa-504 sp003168295	50190	S	7	28	35	0.00801
Palsa-504 sp030853115	50197	S	2	6	8	0.00183
Trebonia sp025934375	50339	S	1	9	10	0.00229
Streptacidiphilus sp014084125	48897	S	10	135	145	0.03317
Palsa-513 sp003133565	52613	S	9	154	163	0.03728
PALSA-688 sp003156795	41760	S	2	18	20	0.00457
PALSA-693 sp003156595	41761	S	1	8	9	0.00206
Caballeronia sordidicola_C	126762	S	13	101	114	0.02608
Caballeronia sp001557535	126764	S	3	35	38	0.00869
Caballeronia sp009766085	126765	S	1	7	8	0.00183
Paraburkholderia phenazinium_B	128023	S	5	48	53	0.01212
Paraburkholderia sp900142905	128086	S	4	132	136	0.03111
Paraburkholderia sp000745015	128047	S	1	26	27	0.00618
Paraburkholderia phenazinium_A	128022	S	1	13	14	0.00320
Mycoavidus sp020023735	127788	S	1	68	69	0.01578
LMUX01 sp026225455	127500	S	1	0	1	0.00023
Dyella_B sp903970555	140509	S	2	11	13	0.00297
Methylobacterium sp022829365	118326	S	3	17	20	0.00457
Methylobacterium sp022829585	118333	S	2	10	12	0.00274
Lichenihabitans flavocetrariae	118233	S	12	9	21	0.00480
Roseiarcus sp003164825	118530	S	3	63	66	0.01510
Acidisoma sp009765865	113615	S	16	17	33	0.00755
Lichenicoccus roseus	113922	S	5	12	17	0.00389
LMUY01 sp009765685	113921	S	1	11	12	0.00274
Granulicella sp903970445	40192	S	8	27	35	0.00801
Granulicella mallensis_A	40166	S	2	1	3	0.00069
Granulicella sapmiensis	40168	S	2	0	2	0.00046
Granulicella elongata	40164	S	1	0	1	0.00023
Acidisarcina polymorpha	40108	S	5	7	12	0.00274
Edaphobacter lichenicola	40130	S	4	114	118	0.02699
Granulicella_C sibirica	40198	S	3	9	12	0.00274
Granulicella_C tundricola	40204	S	1	0	1	0.00023
Granulicella_D aggregans	40205	S	2	1	3	0.00069
Alloacidobacterium sp013285705	40112	S	1	0	1	0.00023
Acidicapsa sp903832475	40106	S	1	12	13	0.00297
Sulfotelmatobacter sp003134995	40537	S	8	21	29	0.00663
Sulfotelmatobacter sp003156615	40542	S	3	9	12	0.00274
Sulfotelmatobacter sp003140075	40540	S	1	3	4	0.00091
Sulfotelmatobacter sp003140655	40541	S	1	1	2	0.00046
QIAJ01 sp003139095	40513	S	1	1	2	0.00046
TOLSYN sp903832295	40444	S	1	0	1	0.00023
Palsa-295 sp003153585	39784	S	2	15	17	0.00389
Acidoferrum sp003161195	39724	S	3	1	4	0.00091
Bog-105 sp003167495	39837	S	4	6	10	0.00229
Bog-105 sp003169195	39838	S	3	4	7	0.00160
Bog-105 sp019245255	39847	S	1	0	1	0.00023
Bog-113 sp903970205	39857	S	1	0	1	0.00023
PALSA-243 sp003135055	39999	S	1	7	8	0.00183
Palsa-89 sp003162425	40034	S	1	1	2	0.00046
Palsibacter borealis	102221	S	68	1481	1549	0.35430
Tityobacter terrigena	102231	S	24	201	225	0.05146
Palsa-1515 sp903970385	102220	S	9	40	49	0.01121
Urbifossiella sp003136315	112249	S	34	2	36	0.00823
Mucilaginibacter sp013286235	89902	S	11	0	11	0.00252
Mucilaginibacter sp014200495	89913	S	1	3	4	0.00091
Mucilaginibacter sp026224775	89935	S	1	2	3	0.00069
JABEUT01 sp013285655	89742	S	3	1	4	0.00091
JABEUT01 sp013285805	89743	S	1	6	7	0.00160
Palsa-1400 sp003140095	144667	S	2	3	5	0.00114
JABDGH01 sp021272165	144934	S	1	0	1	0.00023
